Eye Tracking Session: phase1_cycle1_1761462166614
Start Time: 2025-10-26T03:02:46.615768
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T03:03:10.030522,GAZE,1631,738,23414,690
2025-10-26T03:03:10.366954,GAZE,1625,713,23751,700
2025-10-26T03:03:10.700938,GAZE,1690,700,24085,710
2025-10-26T03:03:11.038698,GAZE,1690,732,24422,720
2025-10-26T03:03:11.376065,GAZE,1655,784,24760,730
2025-10-26T03:03:11.707328,GAZE,1742,834,25091,740
2025-10-26T03:03:12.031123,GAZE,1681,782,25415,750
2025-10-26T03:03:12.368046,GAZE,1411,725,25752,760
2025-10-26T03:03:12.704438,GAZE,1313,766,26088,770
2025-10-26T03:03:13.037617,GAZE,1284,771,26421,780
2025-10-26T03:03:13.375524,GAZE,1395,800,26759,790
2025-10-26T03:03:13.709955,GAZE,1384,764,27094,800
2025-10-26T03:03:14.050478,GAZE,1292,739,27434,810
2025-10-26T03:03:14.385928,GAZE,1180,745,27770,820
2025-10-26T03:03:14.717224,GAZE,1004,778,28101,830
2025-10-26T03:03:15.038250,GAZE,929,813,28422,840
2025-10-26T03:03:15.375855,GAZE,982,829,28760,850
2025-10-26T03:03:15.708818,GAZE,981,754,29093,860
2025-10-26T03:03:16.045952,GAZE,1014,861,29430,870
2025-10-26T03:03:16.381024,GAZE,925,1002,29765,880
2025-10-26T03:03:16.718284,GAZE,971,912,30102,890
2025-10-26T03:03:17.056668,GAZE,993,876,30440,900
2025-10-26T03:03:17.388203,BLINK,-1,-1,30772,5
2025-10-26T03:03:17.418154,BLINK,-1,-1,30802,6
2025-10-26T03:03:17.455185,BLINK,-1,-1,30839,7
2025-10-26T03:03:17.479387,BLINK,-1,-1,30863,8
2025-10-26T03:03:17.518320,BLINK,-1,-1,30902,9
2025-10-26T03:03:17.540973,BLINK,-1,-1,30925,10
2025-10-26T03:03:17.581800,GAZE,749,1061,30966,910
2025-10-26T03:03:17.921687,GAZE,1920,1080,31305,920
2025-10-26T03:03:18.255003,GAZE,1920,1080,31639,930
2025-10-26T03:03:18.589825,BLINK,-1,-1,31974,11
2025-10-26T03:03:18.611684,GAZE,1920,1080,31995,940
2025-10-26T03:03:18.655924,BLINK,-1,-1,32040,12
2025-10-26T03:03:18.673869,BLINK,-1,-1,32058,13
2025-10-26T03:03:18.717182,BLINK,-1,-1,32101,14
2025-10-26T03:03:18.738262,BLINK,-1,-1,32122,15
2025-10-26T03:03:18.782156,BLINK,-1,-1,32166,16
2025-10-26T03:03:18.813610,BLINK,-1,-1,32197,17
2025-10-26T03:03:18.863799,BLINK,-1,-1,32248,18
2025-10-26T03:03:18.890500,BLINK,-1,-1,32274,19
2025-10-26T03:03:18.921234,BLINK,-1,-1,32305,20
2025-10-26T03:03:18.953621,BLINK,-1,-1,32337,21
2025-10-26T03:03:18.989121,BLINK,-1,-1,32373,22
2025-10-26T03:03:19.014653,BLINK,-1,-1,32398,23
2025-10-26T03:03:19.338729,GAZE,1920,1080,32722,950
2025-10-26T03:03:19.664789,GAZE,1920,1080,33049,960
2025-10-26T03:03:20.005516,GAZE,1920,1080,33389,970
2025-10-26T03:03:20.352795,GAZE,1920,1080,33737,980
2025-10-26T03:03:20.674667,GAZE,1920,1080,34058,990
2025-10-26T03:03:21.018371,BLINK,-1,-1,34402,24
2025-10-26T03:03:21.055204,GAZE,1920,1080,34439,1000
2025-10-26T03:03:21.392527,GAZE,1920,1080,34776,1010
2025-10-26T03:03:21.576437,BLINK,-1,-1,34960,25
2025-10-26T03:03:21.732612,GAZE,1920,1080,35116,1020
2025-10-26T03:03:22.088258,GAZE,1920,1080,35472,1030
2025-10-26T03:03:22.395014,GAZE,1920,1080,35779,1040
2025-10-26T03:03:22.460049,BLINK,-1,-1,35844,26
2025-10-26T03:03:22.489448,BLINK,-1,-1,35873,27
2025-10-26T03:03:22.816605,GAZE,1911,1080,36200,1050
2025-10-26T03:03:23.155205,GAZE,1920,1080,36539,1060
2025-10-26T03:03:23.314967,BLINK,-1,-1,36699,28
2025-10-26T03:03:23.374614,BLINK,-1,-1,36758,29
2025-10-26T03:03:23.496310,BLINK,-1,-1,36880,30
2025-10-26T03:03:23.535065,BLINK,-1,-1,36919,31
2025-10-26T03:03:23.557795,BLINK,-1,-1,36942,32
2025-10-26T03:03:23.623531,BLINK,-1,-1,37007,33
2025-10-26T03:03:23.660494,GAZE,1920,1080,37044,1070
2025-10-26T03:03:23.685248,BLINK,-1,-1,37069,34
2025-10-26T03:03:23.727842,BLINK,-1,-1,37112,35
2025-10-26T03:03:23.759499,BLINK,-1,-1,37143,36
2025-10-26T03:03:23.869103,BLINK,-1,-1,37253,37
2025-10-26T03:03:23.898306,BLINK,-1,-1,37282,38
2025-10-26T03:03:23.936705,BLINK,-1,-1,37320,39
2025-10-26T03:03:23.958711,BLINK,-1,-1,37342,40
2025-10-26T03:03:23.994914,BLINK,-1,-1,37379,41
2025-10-26T03:03:24.022687,BLINK,-1,-1,37406,42
2025-10-26T03:03:24.061885,BLINK,-1,-1,37446,43
2025-10-26T03:03:24.088307,BLINK,-1,-1,37472,44
2025-10-26T03:03:24.142913,BLINK,-1,-1,37527,45
2025-10-26T03:03:24.163359,BLINK,-1,-1,37547,46
2025-10-26T03:03:24.205054,BLINK,-1,-1,37589,47
2025-10-26T03:03:24.224394,BLINK,-1,-1,37608,48
2025-10-26T03:03:24.268262,BLINK,-1,-1,37652,49
2025-10-26T03:03:24.302895,BLINK,-1,-1,37687,50
2025-10-26T03:03:24.333704,BLINK,-1,-1,37717,51
2025-10-26T03:03:24.363073,BLINK,-1,-1,37747,52
2025-10-26T03:03:24.460821,BLINK,-1,-1,37845,53
2025-10-26T03:03:24.487960,BLINK,-1,-1,37872,54
2025-10-26T03:03:24.690273,GAZE,1920,1080,38074,1080
2025-10-26T03:03:25.026974,GAZE,1920,1080,38411,1090
2025-10-26T03:03:25.370423,GAZE,1192,1080,38754,1100
2025-10-26T03:03:25.706767,GAZE,412,1080,39090,1110
2025-10-26T03:03:25.740525,BLINK,-1,-1,39124,55
2025-10-26T03:03:25.770827,BLINK,-1,-1,39155,56
2025-10-26T03:03:25.806719,BLINK,-1,-1,39190,57
2025-10-26T03:03:25.832811,BLINK,-1,-1,39217,58
2025-10-26T03:03:25.868007,BLINK,-1,-1,39252,59
2025-10-26T03:03:25.893741,BLINK,-1,-1,39277,60
2025-10-26T03:03:25.934575,BLINK,-1,-1,39318,61
2025-10-26T03:03:25.956087,BLINK,-1,-1,39340,62
2025-10-26T03:03:26.019340,BLINK,-1,-1,39403,63
2025-10-26T03:03:26.050384,BLINK,-1,-1,39434,64
2025-10-26T03:03:26.355922,GAZE,1444,1080,39740,1120
2025-10-26T03:03:26.699600,GAZE,1117,1080,40083,1130
2025-10-26T03:03:27.038799,GAZE,409,1080,40423,1140
2025-10-26T03:03:27.363294,GAZE,1344,1080,40747,1150
2025-10-26T03:03:27.704055,GAZE,1240,1080,41088,1160
2025-10-26T03:03:27.949453,BLINK,-1,-1,41333,65
2025-10-26T03:03:27.968019,BLINK,-1,-1,41352,66
2025-10-26T03:03:28.016653,BLINK,-1,-1,41400,67
2025-10-26T03:03:28.044314,BLINK,-1,-1,41428,68
2025-10-26T03:03:28.169239,GAZE,1217,1080,41553,1170
2025-10-26T03:03:28.509188,GAZE,702,181,41893,1180
2025-10-26T03:03:28.838411,GAZE,739,261,42222,1190
2025-10-26T03:03:29.180318,GAZE,757,232,42564,1200
2025-10-26T03:03:29.504727,GAZE,779,565,42888,1210
2025-10-26T03:03:29.845835,GAZE,913,502,43230,1220
2025-10-26T03:03:30.188326,GAZE,1067,294,43572,1230
2025-10-26T03:03:30.499123,GAZE,1051,289,43883,1240
2025-10-26T03:03:30.839051,GAZE,985,255,44223,1250
2025-10-26T03:03:31.183219,GAZE,941,287,44567,1260
2025-10-26T03:03:31.511837,GAZE,915,269,44896,1270
2025-10-26T03:03:31.848227,GAZE,897,250,45232,1280
2025-10-26T03:03:32.171927,GAZE,914,221,45556,1290
2025-10-26T03:03:32.498507,GAZE,925,204,45882,1300
2025-10-26T03:03:32.686777,BLINK,-1,-1,46071,69
2025-10-26T03:03:32.718088,BLINK,-1,-1,46102,70
2025-10-26T03:03:32.747832,BLINK,-1,-1,46132,71
2025-10-26T03:03:32.777767,BLINK,-1,-1,46161,72
2025-10-26T03:03:32.806951,BLINK,-1,-1,46191,73
2025-10-26T03:03:32.838160,BLINK,-1,-1,46222,74
2025-10-26T03:03:32.869606,BLINK,-1,-1,46253,75
2025-10-26T03:03:33.086433,GAZE,972,372,46470,1310
2025-10-26T03:03:33.425509,GAZE,989,282,46809,1320
2025-10-26T03:03:33.727045,GAZE,1019,48,47111,1330
2025-10-26T03:03:33.824894,BLINK,-1,-1,47209,76
2025-10-26T03:03:33.852576,BLINK,-1,-1,47236,77
2025-10-26T03:03:33.885599,BLINK,-1,-1,47269,78
2025-10-26T03:03:33.912322,BLINK,-1,-1,47296,79
2025-10-26T03:03:33.944319,BLINK,-1,-1,47328,80
2025-10-26T03:03:33.974166,BLINK,-1,-1,47358,81
2025-10-26T03:03:34.007700,BLINK,-1,-1,47391,82
2025-10-26T03:03:34.039922,BLINK,-1,-1,47424,83
2025-10-26T03:03:34.067871,BLINK,-1,-1,47452,84
2025-10-26T03:03:34.096314,BLINK,-1,-1,47480,85
2025-10-26T03:03:34.128696,BLINK,-1,-1,47512,86
2025-10-26T03:03:34.160653,BLINK,-1,-1,47544,87
2025-10-26T03:03:34.221993,BLINK,-1,-1,47606,88
2025-10-26T03:03:34.254697,BLINK,-1,-1,47638,89
2025-10-26T03:03:34.302439,BLINK,-1,-1,47686,90
2025-10-26T03:03:34.332960,BLINK,-1,-1,47717,91
2025-10-26T03:03:34.361469,BLINK,-1,-1,47745,92
2025-10-26T03:03:34.392237,BLINK,-1,-1,47776,93
2025-10-26T03:03:34.424909,BLINK,-1,-1,47809,94
2025-10-26T03:03:34.455082,BLINK,-1,-1,47839,95
2025-10-26T03:03:34.486643,BLINK,-1,-1,47870,96
2025-10-26T03:03:34.517496,BLINK,-1,-1,47901,97
2025-10-26T03:03:34.548678,BLINK,-1,-1,47932,98
2025-10-26T03:03:34.840410,GAZE,1823,344,48224,1340
2025-10-26T03:03:35.179736,BLINK,-1,-1,48563,99
2025-10-26T03:03:35.208901,BLINK,-1,-1,48593,100
2025-10-26T03:03:35.241493,GAZE,1920,464,48625,1350
2025-10-26T03:03:35.589647,GAZE,1066,256,48973,1360
2025-10-26T03:03:35.902668,GAZE,935,0,49286,1370
2025-10-26T03:03:36.240572,GAZE,1024,0,49624,1380
2025-10-26T03:03:36.573818,GAZE,1888,1080,49958,1390
2025-10-26T03:03:36.890573,GAZE,1920,1080,50274,1400
2025-10-26T03:03:37.231827,GAZE,1920,1080,50616,1410
2025-10-26T03:03:37.571419,GAZE,1595,0,50955,1420
2025-10-26T03:03:37.904300,GAZE,1187,0,51288,1430
2025-10-26T03:03:38.237314,GAZE,1801,0,51621,1440
2025-10-26T03:03:38.576161,GAZE,1920,1080,51960,1450
2025-10-26T03:03:38.908685,GAZE,1920,1080,52292,1460
2025-10-26T03:03:39.246069,GAZE,1581,0,52630,1470
2025-10-26T03:03:39.587091,GAZE,1406,0,52971,1480
2025-10-26T03:03:39.902305,GAZE,1549,0,53286,1490
2025-10-26T03:03:40.237692,GAZE,1520,0,53621,1500
2025-10-26T03:03:40.573002,GAZE,1360,0,53957,1510
2025-10-26T03:03:40.913672,GAZE,1338,0,54297,1520
2025-10-26T03:03:41.250070,GAZE,1262,0,54634,1530
2025-10-26T03:03:41.583319,GAZE,1329,0,54967,1540
2025-10-26T03:03:41.917575,GAZE,1454,0,55301,1550
2025-10-26T03:03:42.254496,GAZE,1920,1080,55638,1560
2025-10-26T03:03:42.513637,BLINK,-1,-1,55897,101
2025-10-26T03:03:42.535107,BLINK,-1,-1,55919,102
2025-10-26T03:03:42.590734,BLINK,-1,-1,55974,103
2025-10-26T03:03:42.610749,BLINK,-1,-1,55994,104
2025-10-26T03:03:42.655489,BLINK,-1,-1,56039,105
2025-10-26T03:03:42.674232,BLINK,-1,-1,56058,106
2025-10-26T03:03:42.784187,GAZE,1575,0,56168,1570
2025-10-26T03:03:43.054482,BLINK,-1,-1,56438,107
2025-10-26T03:03:43.154903,GAZE,1178,1080,56539,1580
2025-10-26T03:03:43.217989,BLINK,-1,-1,56602,108
2025-10-26T03:03:43.277660,BLINK,-1,-1,56661,109
2025-10-26T03:03:43.312189,BLINK,-1,-1,56696,110
2025-10-26T03:03:43.402341,BLINK,-1,-1,56786,111
2025-10-26T03:03:43.618269,GAZE,1830,1080,57002,1590
2025-10-26T03:03:43.940466,GAZE,1221,1080,57324,1600
2025-10-26T03:03:44.282091,GAZE,1580,1080,57666,1610
2025-10-26T03:03:44.591464,GAZE,1920,602,57975,1620
2025-10-26T03:03:44.930066,GAZE,1920,964,58314,1630
2025-10-26T03:03:45.058997,BLINK,-1,-1,58443,112
2025-10-26T03:03:45.086581,BLINK,-1,-1,58470,113
2025-10-26T03:03:45.116855,BLINK,-1,-1,58501,114
2025-10-26T03:03:45.146136,BLINK,-1,-1,58530,115
2025-10-26T03:03:45.183527,BLINK,-1,-1,58567,116
2025-10-26T03:03:45.209024,BLINK,-1,-1,58593,117
2025-10-26T03:03:45.240821,BLINK,-1,-1,58625,118
2025-10-26T03:03:45.269602,BLINK,-1,-1,58653,119
2025-10-26T03:03:45.300994,BLINK,-1,-1,58685,120
2025-10-26T03:03:45.330271,BLINK,-1,-1,58714,121
2025-10-26T03:03:45.360943,BLINK,-1,-1,58745,122
2025-10-26T03:03:45.392880,BLINK,-1,-1,58777,123
2025-10-26T03:03:45.456115,BLINK,-1,-1,58840,124
2025-10-26T03:03:45.488389,BLINK,-1,-1,58872,125
2025-10-26T03:03:45.519014,BLINK,-1,-1,58903,126
2025-10-26T03:03:45.548065,BLINK,-1,-1,58932,127
2025-10-26T03:03:45.579440,BLINK,-1,-1,58963,128
2025-10-26T03:03:45.609223,BLINK,-1,-1,58993,129
2025-10-26T03:03:45.639642,BLINK,-1,-1,59023,130
2025-10-26T03:03:45.671753,BLINK,-1,-1,59055,131
2025-10-26T03:03:45.702721,BLINK,-1,-1,59086,132
2025-10-26T03:03:45.733448,BLINK,-1,-1,59117,133
2025-10-26T03:03:45.764909,BLINK,-1,-1,59149,134
2025-10-26T03:03:45.795524,BLINK,-1,-1,59179,135
2025-10-26T03:03:46.074013,GAZE,1920,1080,59458,1640
2025-10-26T03:03:46.415114,GAZE,1920,1080,59799,1650
2025-10-26T03:03:46.758398,GAZE,1920,1080,60142,1660
2025-10-26T03:03:47.083871,GAZE,1920,1080,60468,1670
2025-10-26T03:03:47.393407,BLINK,-1,-1,60777,136
2025-10-26T03:03:47.453634,BLINK,-1,-1,60837,137
2025-10-26T03:03:47.487182,BLINK,-1,-1,60871,138
2025-10-26T03:03:47.518009,BLINK,-1,-1,60902,139
2025-10-26T03:03:47.546953,BLINK,-1,-1,60931,140
2025-10-26T03:03:47.577966,BLINK,-1,-1,60962,141
2025-10-26T03:03:47.609162,BLINK,-1,-1,60993,142
2025-10-26T03:03:47.641324,BLINK,-1,-1,61025,143
2025-10-26T03:03:47.673545,BLINK,-1,-1,61057,144
2025-10-26T03:03:47.705998,BLINK,-1,-1,61090,145
2025-10-26T03:03:47.735152,BLINK,-1,-1,61119,146
2025-10-26T03:03:47.766805,BLINK,-1,-1,61151,147
2025-10-26T03:03:47.795814,BLINK,-1,-1,61180,148
2025-10-26T03:03:47.869543,GAZE,1920,1080,61253,1680
2025-10-26T03:03:48.174214,GAZE,1920,1080,61558,1690
2025-10-26T03:03:48.495407,GAZE,1920,1080,61879,1700
2025-10-26T03:03:48.824309,GAZE,1920,1080,62208,1710
2025-10-26T03:03:49.166354,GAZE,1920,1080,62550,1720
2025-10-26T03:03:49.491716,GAZE,1920,1080,62875,1730
2025-10-26T03:03:49.835342,GAZE,1920,1080,63219,1740
2025-10-26T03:03:50.174927,GAZE,1920,1080,63559,1750
2025-10-26T03:03:50.466816,BLINK,-1,-1,63851,149
2025-10-26T03:03:50.485888,BLINK,-1,-1,63870,150
2025-10-26T03:03:50.541335,BLINK,-1,-1,63925,151
2025-10-26T03:03:50.562495,BLINK,-1,-1,63946,152
2025-10-26T03:03:50.607041,BLINK,-1,-1,63991,153
2025-10-26T03:03:50.639871,BLINK,-1,-1,64024,154
2025-10-26T03:03:50.669985,BLINK,-1,-1,64054,155
2025-10-26T03:03:50.700655,BLINK,-1,-1,64084,156
2025-10-26T03:03:50.735289,BLINK,-1,-1,64119,157
2025-10-26T03:03:50.762184,BLINK,-1,-1,64146,158
2025-10-26T03:03:50.804490,BLINK,-1,-1,64188,159
2025-10-26T03:03:50.824227,BLINK,-1,-1,64208,160
2025-10-26T03:03:50.877364,BLINK,-1,-1,64261,161
2025-10-26T03:03:50.900833,BLINK,-1,-1,64285,162
2025-10-26T03:03:50.942634,BLINK,-1,-1,64326,163
2025-10-26T03:03:50.960859,BLINK,-1,-1,64345,164
2025-10-26T03:03:51.006082,BLINK,-1,-1,64390,165
2025-10-26T03:03:51.041288,BLINK,-1,-1,64425,166
2025-10-26T03:03:51.073163,BLINK,-1,-1,64457,167
2025-10-26T03:03:51.100954,BLINK,-1,-1,64485,168
2025-10-26T03:03:51.133882,BLINK,-1,-1,64518,169
2025-10-26T03:03:51.163907,BLINK,-1,-1,64548,170
2025-10-26T03:03:51.200024,BLINK,-1,-1,64584,171
2025-10-26T03:03:51.225479,BLINK,-1,-1,64609,172
2025-10-26T03:03:51.280573,BLINK,-1,-1,64664,173
2025-10-26T03:03:51.308129,BLINK,-1,-1,64691,174
2025-10-26T03:03:51.340988,BLINK,-1,-1,64725,175
2025-10-26T03:03:51.365945,BLINK,-1,-1,64750,176
2025-10-26T03:03:51.410467,BLINK,-1,-1,64794,177
2025-10-26T03:03:51.427661,BLINK,-1,-1,64811,178
2025-10-26T03:03:51.469247,BLINK,-1,-1,64853,179
2025-10-26T03:03:51.490082,BLINK,-1,-1,64874,180
2025-10-26T03:03:51.536412,BLINK,-1,-1,64920,181
2025-10-26T03:03:51.568563,BLINK,-1,-1,64952,182
2025-10-26T03:03:51.599191,BLINK,-1,-1,64983,183
2025-10-26T03:03:51.679038,GAZE,1920,1080,65063,1760
2025-10-26T03:03:52.019036,GAZE,1920,1080,65403,1770
2025-10-26T03:03:52.334705,GAZE,1920,1080,65718,1780
2025-10-26T03:03:52.481706,BLINK,-1,-1,65865,184
2025-10-26T03:03:52.514717,BLINK,-1,-1,65898,185
2025-10-26T03:03:52.545204,BLINK,-1,-1,65929,186
2025-10-26T03:03:52.576146,BLINK,-1,-1,65960,187
2025-10-26T03:03:52.607666,BLINK,-1,-1,65991,188
2025-10-26T03:03:52.641154,BLINK,-1,-1,66025,189
2025-10-26T03:03:52.668555,BLINK,-1,-1,66052,190
2025-10-26T03:03:52.700526,BLINK,-1,-1,66084,191
2025-10-26T03:03:52.943630,GAZE,1920,1080,66327,1790
2025-10-26T03:03:53.276886,GAZE,1920,1080,66661,1800
2025-10-26T03:03:53.619565,GAZE,1920,1080,67003,1810
2025-10-26T03:03:53.953661,GAZE,1920,1080,67337,1820
2025-10-26T03:03:54.286796,GAZE,1920,1080,67671,1830
2025-10-26T03:03:54.544136,BLINK,-1,-1,67928,192
2025-10-26T03:03:54.577035,BLINK,-1,-1,67961,193
2025-10-26T03:03:54.688342,GAZE,1920,1080,68072,1840
2025-10-26T03:03:55.022916,GAZE,1436,1080,68407,1850
2025-10-26T03:03:55.341343,GAZE,1140,1080,68725,1860
2025-10-26T03:03:55.682247,GAZE,1003,1080,69066,1870
2025-10-26T03:03:56.017062,GAZE,1121,1080,69401,1880
2025-10-26T03:03:56.354276,GAZE,1166,1080,69738,1890
2025-10-26T03:03:56.685526,GAZE,1165,1080,70069,1900
2025-10-26T03:03:57.022959,GAZE,1198,1080,70407,1910
2025-10-26T03:03:57.327135,GAZE,1231,1080,70711,1920
2025-10-26T03:03:57.666051,GAZE,1288,1080,71050,1930
2025-10-26T03:03:58.016878,GAZE,1197,1080,71401,1940
2025-10-26T03:03:58.348410,BLINK,-1,-1,71732,194
2025-10-26T03:03:58.376030,BLINK,-1,-1,71760,195
2025-10-26T03:03:58.408042,BLINK,-1,-1,71792,196
2025-10-26T03:03:58.438167,BLINK,-1,-1,71822,197
2025-10-26T03:03:58.470495,BLINK,-1,-1,71854,198
2025-10-26T03:03:58.501129,BLINK,-1,-1,71885,199
2025-10-26T03:03:58.531276,BLINK,-1,-1,71915,200
2025-10-26T03:03:58.561587,GAZE,761,1080,71945,1950
2025-10-26T03:03:58.901925,GAZE,579,656,72286,1960
2025-10-26T03:03:59.122515,BLINK,-1,-1,72506,201
2025-10-26T03:04:00.332135,GAZE,920,0,73716,1970
2025-10-26T03:04:00.515922,BLINK,-1,-1,73900,202
2025-10-26T03:04:00.545913,BLINK,-1,-1,73930,203
2025-10-26T03:04:00.575289,BLINK,-1,-1,73959,204
2025-10-26T03:04:00.744510,GAZE,894,217,74128,1980
2025-10-26T03:04:01.085038,GAZE,448,177,74469,1990
2025-10-26T03:04:01.395020,GAZE,0,0,74779,2000
2025-10-26T03:04:01.721127,GAZE,0,0,75105,2010
2025-10-26T03:04:02.062483,GAZE,223,39,75446,2020
2025-10-26T03:04:02.403118,GAZE,853,126,75787,2030
2025-10-26T03:04:02.727931,GAZE,1833,488,76112,2040
2025-10-26T03:04:03.068728,GAZE,1880,686,76452,2050
2025-10-26T03:04:03.407979,GAZE,1803,799,76792,2060
2025-10-26T03:04:03.735414,GAZE,1693,797,77119,2070
2025-10-26T03:04:04.059753,GAZE,1610,746,77443,2080
2025-10-26T03:04:04.401102,GAZE,1541,783,77785,2090
2025-10-26T03:04:04.729092,GAZE,1541,932,78113,2100
2025-10-26T03:04:05.063869,GAZE,1566,943,78448,2110
2025-10-26T03:04:05.406941,GAZE,1646,935,78791,2120
2025-10-26T03:04:05.734077,GAZE,1663,988,79118,2130
2025-10-26T03:04:05.987076,BLINK,-1,-1,79371,205
2025-10-26T03:04:06.012403,BLINK,-1,-1,79396,206
2025-10-26T03:04:06.043996,BLINK,-1,-1,79428,207
2025-10-26T03:04:06.073803,BLINK,-1,-1,79458,208
2025-10-26T03:04:06.113733,BLINK,-1,-1,79497,209
2025-10-26T03:04:06.136689,BLINK,-1,-1,79520,210
2025-10-26T03:04:06.261279,GAZE,1636,1067,79645,2140
2025-10-26T03:04:06.600831,GAZE,1695,1052,79985,2150
2025-10-26T03:04:06.942169,GAZE,1634,978,80326,2160
2025-10-26T03:04:07.269118,GAZE,1258,768,80653,2170
2025-10-26T03:04:07.607721,GAZE,915,698,80991,2180
2025-10-26T03:04:07.946888,GAZE,929,737,81331,2190
2025-10-26T03:04:08.290202,GAZE,960,847,81674,2200
2025-10-26T03:04:08.614558,GAZE,1043,874,81998,2210
2025-10-26T03:04:08.943097,GAZE,1027,788,82327,2220
2025-10-26T03:04:09.282994,GAZE,1031,728,82667,2230
