Eye Tracking Session: phase1_cycle1_1761459652790
Start Time: 2025-10-26T02:20:52.792665
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:21:25.154538,BLINK,-1,-1,32362,68
2025-10-26T02:21:25.185641,GAZE,1721,481,32393,510
2025-10-26T02:21:25.541922,GAZE,1208,1080,32750,520
2025-10-26T02:21:25.870115,GAZE,1155,1066,33078,530
2025-10-26T02:21:26.215600,GAZE,1215,686,33423,540
2025-10-26T02:21:26.450491,BLINK,-1,-1,33658,69
2025-10-26T02:21:26.479269,BLINK,-1,-1,33687,70
2025-10-26T02:21:26.515646,BLINK,-1,-1,33723,71
2025-10-26T02:21:26.541460,BLINK,-1,-1,33749,72
2025-10-26T02:21:26.572765,BLINK,-1,-1,33781,73
2025-10-26T02:21:26.699072,GAZE,1669,434,33907,550
2025-10-26T02:21:27.038317,GAZE,1916,574,34246,560
2025-10-26T02:21:27.249622,BLINK,-1,-1,34457,74
2025-10-26T02:21:27.272219,BLINK,-1,-1,34480,75
2025-10-26T02:21:27.318491,BLINK,-1,-1,34526,76
2025-10-26T02:21:27.382485,BLINK,-1,-1,34590,77
2025-10-26T02:21:27.504750,GAZE,1920,1080,34713,570
2025-10-26T02:21:27.831939,GAZE,1920,811,35040,580
2025-10-26T02:21:28.171990,GAZE,1886,1080,35380,590
2025-10-26T02:21:28.265681,BLINK,-1,-1,35474,78
2025-10-26T02:21:28.296452,BLINK,-1,-1,35504,79
2025-10-26T02:21:28.588809,GAZE,1453,1080,35797,600
2025-10-26T02:21:28.897862,GAZE,1568,1080,36106,610
2025-10-26T02:21:29.207656,GAZE,1243,0,36415,620
2025-10-26T02:21:29.551907,BLINK,-1,-1,36760,80
2025-10-26T02:21:29.602765,BLINK,-1,-1,36811,81
2025-10-26T02:21:29.632288,BLINK,-1,-1,36840,82
2025-10-26T02:21:29.667833,BLINK,-1,-1,36876,83
2025-10-26T02:21:29.691879,BLINK,-1,-1,36900,84
2025-10-26T02:21:29.735065,BLINK,-1,-1,36943,85
2025-10-26T02:21:29.753083,BLINK,-1,-1,36961,86
2025-10-26T02:21:29.795473,BLINK,-1,-1,37003,87
2025-10-26T02:21:29.816443,BLINK,-1,-1,37024,88
2025-10-26T02:21:29.860910,BLINK,-1,-1,37069,89
2025-10-26T02:21:29.880851,BLINK,-1,-1,37089,90
2025-10-26T02:21:29.926849,BLINK,-1,-1,37135,91
2025-10-26T02:21:29.956178,BLINK,-1,-1,37164,92
2025-10-26T02:21:30.001405,BLINK,-1,-1,37209,93
2025-10-26T02:21:30.035160,BLINK,-1,-1,37243,94
2025-10-26T02:21:30.068171,BLINK,-1,-1,37276,95
2025-10-26T02:21:30.095684,BLINK,-1,-1,37304,96
2025-10-26T02:21:30.134033,BLINK,-1,-1,37342,97
2025-10-26T02:21:30.156863,BLINK,-1,-1,37365,98
2025-10-26T02:21:30.194845,BLINK,-1,-1,37403,99
2025-10-26T02:21:30.218463,BLINK,-1,-1,37426,100
2025-10-26T02:21:30.260006,GAZE,1920,351,37468,630
2025-10-26T02:21:30.408621,BLINK,-1,-1,37616,101
2025-10-26T02:21:30.437958,BLINK,-1,-1,37646,102
2025-10-26T02:21:30.467984,BLINK,-1,-1,37676,103
2025-10-26T02:21:30.500944,BLINK,-1,-1,37709,104
2025-10-26T02:21:30.596243,BLINK,-1,-1,37804,105
2025-10-26T02:21:30.624935,BLINK,-1,-1,37833,106
2025-10-26T02:21:30.738762,BLINK,-1,-1,37947,107
2025-10-26T02:21:30.765366,BLINK,-1,-1,37973,108
2025-10-26T02:21:30.869719,GAZE,1028,1080,38078,640
2025-10-26T02:21:30.951172,BLINK,-1,-1,38159,109
2025-10-26T02:21:30.998463,BLINK,-1,-1,38206,110
2025-10-26T02:21:31.032058,BLINK,-1,-1,38240,111
2025-10-26T02:21:31.265999,BLINK,-1,-1,38474,112
2025-10-26T02:21:31.295474,BLINK,-1,-1,38503,113
2025-10-26T02:21:31.363560,BLINK,-1,-1,38571,114
================================================================================
End Time: 2025-10-26T02:21:31.363560
Total Blinks: 114
Total Gaze Points: 649
