Eye Tracking Session: phase1_cycle1_1761459459841
Start Time: 2025-10-26T02:17:39.842570
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:17:53.532792,GAZE,1661,777,13690,10
2025-10-26T02:17:53.855413,GAZE,1257,759,14012,20
2025-10-26T02:17:54.194500,GAZE,799,547,14351,30
2025-10-26T02:17:54.527814,GAZE,451,333,14685,40
2025-10-26T02:17:54.860918,GAZE,729,91,15018,50
2025-10-26T02:17:55.197298,GAZE,657,144,15354,60
2025-10-26T02:17:55.535651,GAZE,787,243,15693,70
2025-10-26T02:17:55.871749,GAZE,590,340,16029,80
2025-10-26T02:17:56.207790,GAZE,503,361,16365,90
2025-10-26T02:17:56.544132,GAZE,579,301,16701,100
2025-10-26T02:17:56.865597,GAZE,551,353,17023,110
2025-10-26T02:17:57.198751,GAZE,588,377,17356,120
2025-10-26T02:17:57.535600,GAZE,1463,75,17693,130
2025-10-26T02:17:57.868944,GAZE,1648,49,18026,140
2025-10-26T02:17:58.209613,GAZE,1522,102,18367,150
2025-10-26T02:17:58.545234,GAZE,1470,60,18702,160
2025-10-26T02:17:58.879011,GAZE,1537,119,19036,170
2025-10-26T02:17:59.205479,GAZE,1590,222,19362,180
2025-10-26T02:17:59.532772,GAZE,1623,223,19690,190
2025-10-26T02:17:59.869409,GAZE,1563,246,20026,200
2025-10-26T02:18:00.204101,GAZE,1566,221,20361,210
2025-10-26T02:18:00.547278,GAZE,1558,199,20704,220
2025-10-26T02:18:00.879587,GAZE,1108,160,21037,230
2025-10-26T02:18:01.184847,GAZE,698,102,21342,240
2025-10-26T02:18:01.530029,GAZE,560,0,21687,250
2025-10-26T02:18:01.856049,GAZE,718,175,22013,260
2025-10-26T02:18:01.886210,BLINK,-1,-1,22043,1
2025-10-26T02:18:01.918251,BLINK,-1,-1,22075,2
2025-10-26T02:18:01.950547,BLINK,-1,-1,22107,3
2025-10-26T02:18:01.981566,BLINK,-1,-1,22138,4
2025-10-26T02:18:02.016042,BLINK,-1,-1,22173,5
2025-10-26T02:18:02.355353,GAZE,745,412,22512,270
2025-10-26T02:18:02.698203,GAZE,797,263,22855,280
2025-10-26T02:18:03.025937,GAZE,853,246,23183,290
2025-10-26T02:18:03.383048,GAZE,914,201,23540,300
2025-10-26T02:18:03.697483,GAZE,1584,204,23854,310
2025-10-26T02:18:04.019136,GAZE,1782,209,24176,320
2025-10-26T02:18:04.350183,GAZE,1626,198,24507,330
2025-10-26T02:18:04.686802,GAZE,1104,516,24844,340
2025-10-26T02:18:05.021930,GAZE,1090,379,25179,350
2025-10-26T02:18:05.359191,GAZE,1068,330,25516,360
2025-10-26T02:18:05.694003,GAZE,876,86,25851,370
2025-10-26T02:18:06.030610,GAZE,1004,117,26188,380
2025-10-26T02:18:06.367980,GAZE,0,1080,26525,390
2025-10-26T02:18:06.701432,GAZE,0,1080,26858,400
2025-10-26T02:18:07.026757,GAZE,0,1080,27184,410
2025-10-26T02:18:07.294000,BLINK,-1,-1,27451,6
2025-10-26T02:18:07.326911,BLINK,-1,-1,27484,7
2025-10-26T02:18:07.360560,BLINK,-1,-1,27517,8
2025-10-26T02:18:07.385298,BLINK,-1,-1,27542,9
2025-10-26T02:18:07.501822,GAZE,1920,0,27659,420
2025-10-26T02:18:07.836832,GAZE,1616,19,27994,430
2025-10-26T02:18:08.160736,BLINK,-1,-1,28318,10
2025-10-26T02:18:08.180761,BLINK,-1,-1,28338,11
2025-10-26T02:18:08.240204,BLINK,-1,-1,28397,12
2025-10-26T02:18:08.256603,BLINK,-1,-1,28414,13
2025-10-26T02:18:08.306630,BLINK,-1,-1,28464,14
2025-10-26T02:18:08.338374,BLINK,-1,-1,28495,15
2025-10-26T02:18:08.368324,BLINK,-1,-1,28525,16
2025-10-26T02:18:08.400187,BLINK,-1,-1,28557,17
2025-10-26T02:18:08.431918,BLINK,-1,-1,28589,18
2025-10-26T02:18:08.462891,BLINK,-1,-1,28620,19
2025-10-26T02:18:08.498650,BLINK,-1,-1,28656,20
2025-10-26T02:18:08.523074,BLINK,-1,-1,28680,21
2025-10-26T02:18:08.576063,BLINK,-1,-1,28733,22
2025-10-26T02:18:08.600929,BLINK,-1,-1,28758,23
2025-10-26T02:18:08.640806,BLINK,-1,-1,28798,24
2025-10-26T02:18:08.663412,BLINK,-1,-1,28820,25
2025-10-26T02:18:08.707180,BLINK,-1,-1,28864,26
2025-10-26T02:18:08.740593,GAZE,1139,252,28898,440
2025-10-26T02:18:09.066098,GAZE,267,900,29223,450
2025-10-26T02:18:09.168459,BLINK,-1,-1,29325,27
2025-10-26T02:18:09.187107,BLINK,-1,-1,29344,28
2025-10-26T02:18:09.472425,GAZE,773,677,29629,460
2025-10-26T02:18:09.801356,GAZE,998,390,29958,470
2025-10-26T02:18:10.143608,GAZE,982,496,30301,480
2025-10-26T02:18:10.453589,GAZE,907,542,30611,490
2025-10-26T02:18:10.937202,GAZE,1010,431,31094,500
2025-10-26T02:18:11.030229,BLINK,-1,-1,31187,29
2025-10-26T02:18:11.075691,BLINK,-1,-1,31233,30
2025-10-26T02:18:11.121675,BLINK,-1,-1,31279,31
