Blink Tracking Session: phase1_cycle1_1761476057088
Start Time: 2025-10-26T06:54:17.093735
EAR Threshold: 0.21
==================================================
Timestamp, Blink Number, Relative Time (s), EAR
2025-10-26T06:54:21.960937, 1, 4.87, 0.211
2025-10-26T06:54:22.107008, 2, 5.02, 0.252
2025-10-26T06:54:22.441513, 3, 5.35, 0.217
2025-10-26T06:54:24.392993, 4, 7.3, 0.267
2025-10-26T06:54:27.194949, 5, 10.1, 0.216
2025-10-26T06:54:29.782638, 6, 12.69, 0.227
2025-10-26T06:54:30.785091, 7, 13.69, 0.212
2025-10-26T06:54:31.851063, 8, 14.76, 0.214
2025-10-26T06:54:34.010202, 9, 16.92, 0.239
2025-10-26T06:54:36.538247, 10, 19.45, 0.223
2025-10-26T06:54:39.777784, 11, 22.69, 0.272
2025-10-26T06:54:45.802296, 12, 28.71, 0.213
2025-10-26T06:54:51.682761, 13, 34.59, 0.225
2025-10-26T06:54:52.357144, 14, 35.27, 0.242
2025-10-26T06:54:54.805946, 15, 37.71, 0.273
2025-10-26T06:54:55.062784, 16, 37.97, 0.218
2025-10-26T06:54:55.437003, 17, 38.35, 0.215
2025-10-26T06:54:57.250988, 18, 40.16, 0.270
2025-10-26T06:54:58.387843, 19, 41.3, 0.223
2025-10-26T06:54:58.664732, 20, 41.57, 0.315
2025-10-26T06:54:59.732930, 21, 42.64, 0.265
2025-10-26T06:55:00.195845, 22, 43.1, 0.225
2025-10-26T06:55:02.934410, 23, 45.84, 0.212
2025-10-26T06:55:04.038770, 24, 46.95, 0.210
2025-10-26T06:55:04.274221, 25, 47.18, 0.213
2025-10-26T06:55:04.477794, 26, 47.39, 0.220
2025-10-26T06:55:04.881316, 27, 47.79, 0.232
2025-10-26T06:55:05.034444, 28, 47.94, 0.221
2025-10-26T06:55:05.389118, 29, 48.3, 0.249
2025-10-26T06:55:05.537778, 30, 48.45, 0.242
2025-10-26T06:55:05.837534, 31, 48.75, 0.225
2025-10-26T06:55:06.285859, 32, 49.19, 0.232
2025-10-26T06:55:10.027552, 33, 52.94, 0.218
2025-10-26T06:55:10.475074, 34, 53.38, 0.212
2025-10-26T06:55:10.627292, 35, 53.54, 0.226
2025-10-26T06:55:14.822162, 36, 57.73, 0.216
2025-10-26T06:55:15.029818, 37, 57.94, 0.220
2025-10-26T06:55:15.281334, 38, 58.19, 0.221
2025-10-26T06:55:18.024072, 39, 60.93, 0.210
2025-10-26T06:55:19.140633, 40, 62.05, 0.291
2025-10-26T06:55:20.288042, 41, 63.2, 0.211
2025-10-26T06:55:22.218249, 42, 65.13, 0.219
2025-10-26T06:55:25.933317, 43, 68.84, 0.215
2025-10-26T06:55:26.532423, 44, 69.44, 0.216
2025-10-26T06:55:26.830295, 45, 69.74, 0.221
2025-10-26T06:55:29.024150, 46, 71.93, 0.219
2025-10-26T06:55:32.832793, 47, 75.74, 0.212
2025-10-26T06:55:33.179355, 48, 76.09, 0.216
2025-10-26T06:55:33.814381, 49, 76.72, 0.261
2025-10-26T06:55:39.711717, 50, 82.62, 0.231
2025-10-26T06:55:40.412632, 51, 83.32, 0.231
2025-10-26T06:55:46.653770, 52, 89.56, 0.237
2025-10-26T06:55:47.309094, 53, 90.22, 0.238
2025-10-26T06:55:48.406217, 54, 91.31, 0.239
2025-10-26T06:55:48.851621, 55, 91.76, 0.219
2025-10-26T06:55:55.196561, 56, 98.1, 0.223
2025-10-26T06:55:56.787394, 57, 99.7, 0.210
2025-10-26T06:55:56.928026, 58, 99.84, 0.225
2025-10-26T06:55:57.726148, 59, 100.63, 0.230
2025-10-26T06:56:00.042861, 60, 102.95, 0.210
2025-10-26T06:56:00.600999, 61, 103.51, 0.293
2025-10-26T06:56:01.922006, 62, 104.83, 0.261
2025-10-26T06:56:03.940290, 63, 106.85, 0.223
2025-10-26T06:56:04.125397, 64, 107.03, 0.217
2025-10-26T06:56:04.484099, 65, 107.39, 0.256
2025-10-26T06:56:05.494075, 66, 108.4, 0.228
2025-10-26T06:56:07.624710, 67, 110.53, 0.263
2025-10-26T06:56:10.090587, 68, 113.0, 0.255
2025-10-26T06:56:12.674480, 69, 115.58, 0.225
2025-10-26T06:56:15.433277, 70, 118.34, 0.212
2025-10-26T06:56:15.619317, 71, 118.53, 0.212
2025-10-26T06:56:16.007597, 72, 118.92, 0.211
2025-10-26T06:56:16.287685, 73, 119.2, 0.227
2025-10-26T06:56:17.748400, 74, 120.66, 0.211
2025-10-26T06:56:18.183011, 75, 121.09, 0.216
2025-10-26T06:56:19.287248, 76, 122.2, 0.233
2025-10-26T06:56:21.124232, 77, 124.03, 0.249
2025-10-26T06:56:22.187127, 78, 125.1, 0.241
2025-10-26T06:56:23.494946, 79, 126.4, 0.254
2025-10-26T06:56:26.874486, 80, 129.78, 0.240
2025-10-26T06:56:27.499070, 81, 130.41, 0.234
2025-10-26T06:56:29.927925, 82, 132.84, 0.253
2025-10-26T06:56:34.072459, 83, 136.98, 0.250
2025-10-26T06:56:36.484387, 84, 139.39, 0.248
2025-10-26T06:56:37.857987, 85, 140.77, 0.264
2025-10-26T06:56:42.078335, 86, 144.99, 0.238
2025-10-26T06:56:48.367189, 87, 151.28, 0.249
2025-10-26T06:56:59.930713, 88, 162.84, 0.256
2025-10-26T06:57:03.701804, 89, 166.61, 0.217
2025-10-26T06:57:05.587671, 90, 168.5, 0.268
2025-10-26T06:57:09.936119, 91, 172.84, 0.243
2025-10-26T06:57:10.663554, 92, 173.57, 0.229
2025-10-26T06:57:14.044520, 93, 176.95, 0.244
2025-10-26T06:57:19.473179, 94, 182.38, 0.225
2025-10-26T06:57:31.293834, 95, 194.2, 0.297
2025-10-26T06:57:34.446731, 96, 197.35, 0.222
2025-10-26T06:57:40.919825, 97, 203.83, 0.221
2025-10-26T06:57:49.200669, 98, 212.11, 0.220
2025-10-26T06:57:49.705596, 99, 212.61, 0.210
2025-10-26T06:57:51.824617, 100, 214.73, 0.219
2025-10-26T06:57:55.505486, 101, 218.41, 0.295
2025-10-26T06:58:00.717918, 102, 223.63, 0.221
2025-10-26T06:58:01.111796, 103, 224.02, 0.230
2025-10-26T06:58:03.678164, 104, 226.59, 0.214
2025-10-26T06:58:03.918640, 105, 226.83, 0.229
2025-10-26T06:58:06.439785, 106, 229.35, 0.215
2025-10-26T06:58:06.823074, 107, 229.73, 0.215
2025-10-26T06:58:09.577838, 108, 232.49, 0.215
2025-10-26T06:58:12.309042, 109, 235.22, 0.211
2025-10-26T06:58:15.248118, 110, 238.16, 0.222
2025-10-26T06:58:16.095658, 111, 239.0, 0.215
2025-10-26T06:58:18.419684, 112, 241.33, 0.219
2025-10-26T06:58:18.883807, 113, 241.79, 0.218
2025-10-26T06:58:21.188589, 114, 244.1, 0.214
2025-10-26T06:58:21.835973, 115, 244.74, 0.217
2025-10-26T06:58:27.092507, 116, 250.0, 0.211
2025-10-26T06:58:27.408539, 117, 250.32, 0.218
2025-10-26T06:58:27.984296, 118, 250.89, 0.224
2025-10-26T06:58:35.878330, 119, 258.79, 0.249
2025-10-26T06:58:36.578081, 120, 259.49, 0.238
2025-10-26T06:58:39.579539, 121, 262.49, 0.277
2025-10-26T06:58:42.179096, 122, 265.09, 0.223
2025-10-26T06:58:45.389585, 123, 268.3, 0.211
2025-10-26T06:58:48.502208, 124, 271.41, 0.281
2025-10-26T06:58:51.484051, 125, 274.39, 0.268
2025-10-26T06:58:57.080617, 126, 279.99, 0.253
2025-10-26T06:59:14.255384, 127, 297.16, 0.245
2025-10-26T06:59:17.975190, 128, 300.88, 0.228
2025-10-26T06:59:26.140223, 129, 309.05, 0.230
2025-10-26T06:59:26.665069, 130, 309.57, 0.231
2025-10-26T06:59:26.805669, 131, 309.71, 0.210
