Eye Tracking Session: phase1_cycle1_1761461846587
Start Time: 2025-10-26T02:57:26.586201
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:58:03.588794,BLINK,-1,-1,37002,42
2025-10-26T02:58:03.632918,BLINK,-1,-1,37046,43
2025-10-26T02:58:03.666160,BLINK,-1,-1,37079,44
2025-10-26T02:58:03.699936,BLINK,-1,-1,37113,45
2025-10-26T02:58:03.727392,BLINK,-1,-1,37141,46
2025-10-26T02:58:03.803448,BLINK,-1,-1,37217,47
2025-10-26T02:58:04.069080,GAZE,0,1080,37482,990
2025-10-26T02:58:04.176574,BLINK,-1,-1,37590,48
2025-10-26T02:58:04.208944,BLINK,-1,-1,37622,49
2025-10-26T02:58:04.243626,BLINK,-1,-1,37657,50
2025-10-26T02:58:04.268558,BLINK,-1,-1,37682,51
2025-10-26T02:58:04.303860,BLINK,-1,-1,37717,52
2025-10-26T02:58:04.330395,BLINK,-1,-1,37744,53
2025-10-26T02:58:04.369055,BLINK,-1,-1,37782,54
2025-10-26T02:58:04.396012,BLINK,-1,-1,37809,55
2025-10-26T02:58:04.672066,GAZE,0,1080,38085,1000
2025-10-26T02:58:04.707094,BLINK,-1,-1,38120,56
2025-10-26T02:58:04.855120,BLINK,-1,-1,38268,57
2025-10-26T02:58:04.887137,BLINK,-1,-1,38300,58
2025-10-26T02:58:04.917647,BLINK,-1,-1,38331,59
2025-10-26T02:58:04.979603,BLINK,-1,-1,38393,60
2025-10-26T02:58:05.011723,BLINK,-1,-1,38425,61
2025-10-26T02:58:05.041338,BLINK,-1,-1,38455,62
2025-10-26T02:58:05.072296,BLINK,-1,-1,38486,63
2025-10-26T02:58:05.109207,BLINK,-1,-1,38523,64
2025-10-26T02:58:05.133548,BLINK,-1,-1,38547,65
2025-10-26T02:58:05.167045,BLINK,-1,-1,38580,66
2025-10-26T02:58:05.195794,BLINK,-1,-1,38609,67
2025-10-26T02:58:05.246184,BLINK,-1,-1,38659,68
2025-10-26T02:58:05.273604,BLINK,-1,-1,38687,69
2025-10-26T02:58:05.311848,BLINK,-1,-1,38725,70
2025-10-26T02:58:05.334932,BLINK,-1,-1,38748,71
2025-10-26T02:58:05.376513,BLINK,-1,-1,38790,72
2025-10-26T02:58:05.396145,BLINK,-1,-1,38809,73
2025-10-26T02:58:05.596266,GAZE,1729,606,39010,1010
================================================================================
End Time: 2025-10-26T02:58:05.914647
Total Blinks: 73
Total Gaze Points: 1019
