Eye Tracking Session: phase1_cycle1_1761461317476
Start Time: 2025-10-26T02:48:37.476567
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:48:48.620261,GAZE,372,0,11143,320
2025-10-26T02:48:48.945848,GAZE,423,0,11469,330
2025-10-26T02:48:49.285108,GAZE,623,0,11808,340
2025-10-26T02:48:49.624640,GAZE,932,112,12148,350
2025-10-26T02:48:49.966628,GAZE,1095,45,12490,360
2025-10-26T02:48:50.289671,GAZE,974,0,12813,370
2025-10-26T02:48:50.633777,GAZE,939,0,13157,380
2025-10-26T02:48:50.959376,GAZE,786,260,13482,390
2025-10-26T02:48:51.299540,GAZE,690,282,13822,400
2025-10-26T02:48:51.340544,BLINK,-1,-1,13863,7
2025-10-26T02:48:51.468035,BLINK,-1,-1,13991,8
2025-10-26T02:48:51.594725,BLINK,-1,-1,14118,9
2025-10-26T02:48:51.743499,GAZE,562,290,14266,410
2025-10-26T02:48:52.077939,GAZE,481,308,14601,420
2025-10-26T02:48:52.414650,GAZE,490,323,14938,430
2025-10-26T02:48:52.733073,GAZE,432,304,15256,440
2025-10-26T02:48:53.067553,GAZE,415,324,15590,450
2025-10-26T02:48:53.401325,GAZE,338,321,15924,460
2025-10-26T02:48:53.738242,GAZE,348,332,16261,470
2025-10-26T02:48:54.074299,GAZE,360,380,16597,480
2025-10-26T02:48:54.412053,GAZE,370,337,16935,490
2025-10-26T02:48:54.747317,GAZE,445,243,17270,500
2025-10-26T02:48:55.083832,GAZE,486,159,17607,510
2025-10-26T02:48:55.396936,GAZE,350,163,17920,520
2025-10-26T02:48:55.744138,GAZE,504,182,18267,530
2025-10-26T02:48:56.074619,GAZE,536,138,18598,540
2025-10-26T02:48:56.414678,GAZE,969,72,18938,550
2025-10-26T02:48:56.746371,GAZE,1814,68,19269,560
2025-10-26T02:48:56.874649,BLINK,-1,-1,19398,10
2025-10-26T02:48:56.906427,BLINK,-1,-1,19429,11
2025-10-26T02:48:56.936332,BLINK,-1,-1,19459,12
2025-10-26T02:48:56.967212,BLINK,-1,-1,19490,13
2025-10-26T02:48:56.999648,BLINK,-1,-1,19523,14
2025-10-26T02:48:57.029871,BLINK,-1,-1,19553,15
2025-10-26T02:48:57.083678,BLINK,-1,-1,19607,16
2025-10-26T02:48:57.104477,BLINK,-1,-1,19627,17
2025-10-26T02:48:57.336845,GAZE,1582,0,19860,570
2025-10-26T02:48:57.674369,GAZE,518,0,20197,580
2025-10-26T02:48:58.013965,GAZE,1127,0,20537,590
2025-10-26T02:48:58.345501,GAZE,1156,0,20868,600
2025-10-26T02:48:58.687805,GAZE,1295,0,21211,610
2025-10-26T02:48:58.988929,GAZE,1557,0,21512,620
2025-10-26T02:48:59.313962,BLINK,-1,-1,21837,18
2025-10-26T02:48:59.345690,BLINK,-1,-1,21869,19
2025-10-26T02:48:59.374492,BLINK,-1,-1,21897,20
2025-10-26T02:48:59.404688,BLINK,-1,-1,21928,21
2025-10-26T02:48:59.435441,BLINK,-1,-1,21958,22
2025-10-26T02:48:59.485883,BLINK,-1,-1,22009,23
2025-10-26T02:48:59.514316,BLINK,-1,-1,22037,24
2025-10-26T02:48:59.546471,BLINK,-1,-1,22069,25
2025-10-26T02:48:59.574490,BLINK,-1,-1,22097,26
2025-10-26T02:48:59.606238,BLINK,-1,-1,22129,27
2025-10-26T02:48:59.639441,BLINK,-1,-1,22162,28
2025-10-26T02:48:59.669517,BLINK,-1,-1,22192,29
2025-10-26T02:48:59.701335,BLINK,-1,-1,22224,30
2025-10-26T02:48:59.733598,BLINK,-1,-1,22257,31
2025-10-26T02:48:59.796888,GAZE,1326,305,22320,630
2025-10-26T02:48:59.826685,BLINK,-1,-1,22350,32
2025-10-26T02:48:59.883139,BLINK,-1,-1,22406,33
2025-10-26T02:49:00.182072,GAZE,250,239,22705,640
2025-10-26T02:49:00.548913,GAZE,190,14,23072,650
2025-10-26T02:49:00.855204,GAZE,1322,0,23378,660
2025-10-26T02:49:01.161042,BLINK,-1,-1,23684,34
2025-10-26T02:49:01.181074,BLINK,-1,-1,23704,35
2025-10-26T02:49:01.225327,BLINK,-1,-1,23748,36
2025-10-26T02:49:01.256348,BLINK,-1,-1,23779,37
2025-10-26T02:49:01.288544,BLINK,-1,-1,23811,38
2025-10-26T02:49:01.317857,BLINK,-1,-1,23841,39
2025-10-26T02:49:01.354204,BLINK,-1,-1,23877,40
2025-10-26T02:49:01.381314,BLINK,-1,-1,23904,41
2025-10-26T02:49:01.457829,GAZE,1625,0,23981,670
2025-10-26T02:49:01.783223,GAZE,1903,0,24306,680
2025-10-26T02:49:02.122860,GAZE,1920,0,24646,690
2025-10-26T02:49:02.446764,GAZE,1920,0,24970,700
2025-10-26T02:49:02.785208,GAZE,924,357,25308,710
2025-10-26T02:49:03.002655,BLINK,-1,-1,25526,42
2025-10-26T02:49:03.162656,GAZE,132,1080,25686,720
2025-10-26T02:49:03.228421,BLINK,-1,-1,25751,43
2025-10-26T02:49:03.310873,BLINK,-1,-1,25834,44
2025-10-26T02:49:03.332879,BLINK,-1,-1,25856,45
2025-10-26T02:49:03.368933,BLINK,-1,-1,25892,46
2025-10-26T02:49:03.395199,BLINK,-1,-1,25918,47
2025-10-26T02:49:03.435584,BLINK,-1,-1,25959,48
2025-10-26T02:49:03.456659,BLINK,-1,-1,25980,49
2025-10-26T02:49:03.503508,BLINK,-1,-1,26026,50
2025-10-26T02:49:03.536909,BLINK,-1,-1,26060,51
2025-10-26T02:49:03.567804,BLINK,-1,-1,26091,52
2025-10-26T02:49:03.597051,BLINK,-1,-1,26120,53
2025-10-26T02:49:03.658160,BLINK,-1,-1,26181,54
2025-10-26T02:49:03.706566,BLINK,-1,-1,26229,55
2025-10-26T02:49:03.735745,BLINK,-1,-1,26259,56
2025-10-26T02:49:03.963414,GAZE,1165,0,26486,730
2025-10-26T02:49:04.299193,GAZE,1920,0,26822,740
2025-10-26T02:49:04.637918,GAZE,1920,0,27161,750
2025-10-26T02:49:04.970369,GAZE,1920,0,27493,760
2025-10-26T02:49:05.306016,GAZE,1920,0,27829,770
2025-10-26T02:49:05.644567,GAZE,1920,0,28167,780
2025-10-26T02:49:05.980141,GAZE,1920,0,28503,790
2025-10-26T02:49:06.301345,GAZE,1920,0,28824,800
2025-10-26T02:49:06.637555,GAZE,1920,0,29159,810
2025-10-26T02:49:06.846294,BLINK,-1,-1,29369,57
2025-10-26T02:49:06.869507,BLINK,-1,-1,29392,58
2025-10-26T02:49:06.903847,BLINK,-1,-1,29427,59
2025-10-26T02:49:06.933423,BLINK,-1,-1,29456,60
2025-10-26T02:49:06.971500,BLINK,-1,-1,29494,61
2025-10-26T02:49:06.995039,BLINK,-1,-1,29518,62
2025-10-26T02:49:07.180555,BLINK,-1,-1,29703,63
2025-10-26T02:49:07.210761,BLINK,-1,-1,29734,64
2025-10-26T02:49:07.244756,BLINK,-1,-1,29768,65
2025-10-26T02:49:07.271000,BLINK,-1,-1,29794,66
2025-10-26T02:49:07.305906,GAZE,1920,0,29829,820
2025-10-26T02:49:07.643969,GAZE,54,0,30167,830
2025-10-26T02:49:07.877276,BLINK,-1,-1,30400,67
2025-10-26T02:49:07.915006,BLINK,-1,-1,30438,68
2025-10-26T02:49:07.938498,BLINK,-1,-1,30461,69
2025-10-26T02:49:07.976568,BLINK,-1,-1,30500,70
2025-10-26T02:49:08.000988,BLINK,-1,-1,30524,71
2025-10-26T02:49:08.043141,BLINK,-1,-1,30566,72
2025-10-26T02:49:08.062653,BLINK,-1,-1,30586,73
2025-10-26T02:49:08.139344,BLINK,-1,-1,30662,74
2025-10-26T02:49:08.172548,BLINK,-1,-1,30695,75
2025-10-26T02:49:08.202496,BLINK,-1,-1,30725,76
2025-10-26T02:49:08.250510,BLINK,-1,-1,30773,77
2025-10-26T02:49:08.281684,BLINK,-1,-1,30805,78
2025-10-26T02:49:08.344918,BLINK,-1,-1,30868,79
2025-10-26T02:49:08.405772,GAZE,0,775,30929,840
2025-10-26T02:49:08.445174,BLINK,-1,-1,30968,80
2025-10-26T02:49:08.469633,BLINK,-1,-1,30993,81
2025-10-26T02:49:08.509196,BLINK,-1,-1,31032,82
2025-10-26T02:49:08.531080,BLINK,-1,-1,31054,83
2025-10-26T02:49:08.587919,BLINK,-1,-1,31111,84
2025-10-26T02:49:08.607485,BLINK,-1,-1,31130,85
2025-10-26T02:49:08.653645,BLINK,-1,-1,31177,86
2025-10-26T02:49:08.688166,BLINK,-1,-1,31211,87
2025-10-26T02:49:08.719144,BLINK,-1,-1,31242,88
2025-10-26T02:49:08.748252,BLINK,-1,-1,31271,89
2025-10-26T02:49:08.779084,BLINK,-1,-1,31302,90
2025-10-26T02:49:08.808277,BLINK,-1,-1,31331,91
2025-10-26T02:49:08.847836,BLINK,-1,-1,31371,92
2025-10-26T02:49:08.871660,BLINK,-1,-1,31395,93
2025-10-26T02:49:08.906891,BLINK,-1,-1,31430,94
2025-10-26T02:49:08.934593,BLINK,-1,-1,31458,95
2025-10-26T02:49:09.282591,GAZE,1354,201,31806,850
2025-10-26T02:49:09.604629,GAZE,1920,588,32128,860
2025-10-26T02:49:09.944871,GAZE,1920,837,32468,870
2025-10-26T02:49:10.283891,BLINK,-1,-1,32807,96
2025-10-26T02:49:10.313709,BLINK,-1,-1,32837,97
2025-10-26T02:49:10.345318,BLINK,-1,-1,32868,98
2025-10-26T02:49:10.379376,GAZE,1238,927,32902,880
2025-10-26T02:49:10.715439,GAZE,1693,320,33238,890
2025-10-26T02:49:11.052079,GAZE,1768,265,33575,900
2025-10-26T02:49:11.368958,GAZE,1487,755,33892,910
2025-10-26T02:49:11.400352,BLINK,-1,-1,33923,99
2025-10-26T02:49:11.758140,GAZE,1580,693,34281,920
2025-10-26T02:49:12.066646,GAZE,1856,232,34590,930
2025-10-26T02:49:12.408393,GAZE,1920,117,34931,940
2025-10-26T02:49:12.748710,GAZE,1813,201,35272,950
2025-10-26T02:49:13.076917,GAZE,1814,246,35600,960
2025-10-26T02:49:13.389512,GAZE,1825,191,35912,970
2025-10-26T02:49:13.727251,GAZE,1804,253,36250,980
