Eye Tracking Session: phase1_cycle1_1761461221485
Start Time: 2025-10-26T02:47:01.493291
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:47:15.551840,BLINK,-1,-1,14065,16
2025-10-26T02:47:15.575494,BLINK,-1,-1,14088,17
2025-10-26T02:47:15.616664,BLINK,-1,-1,14130,18
2025-10-26T02:47:15.638344,BLINK,-1,-1,14151,19
2025-10-26T02:47:15.697467,BLINK,-1,-1,14210,20
2025-10-26T02:47:15.727757,BLINK,-1,-1,14241,21
2025-10-26T02:47:15.762526,BLINK,-1,-1,14275,22
2025-10-26T02:47:15.793815,BLINK,-1,-1,14307,23
2025-10-26T02:47:15.824892,BLINK,-1,-1,14338,24
2025-10-26T02:47:15.856694,BLINK,-1,-1,14370,25
2025-10-26T02:47:15.887223,BLINK,-1,-1,14400,26
2025-10-26T02:47:15.915083,BLINK,-1,-1,14428,27
2025-10-26T02:47:15.951721,BLINK,-1,-1,14465,28
2025-10-26T02:47:15.976620,BLINK,-1,-1,14490,29
2025-10-26T02:47:16.033497,BLINK,-1,-1,14546,30
2025-10-26T02:47:16.055602,BLINK,-1,-1,14568,31
2025-10-26T02:47:16.161048,BLINK,-1,-1,14674,32
2025-10-26T02:47:16.178084,BLINK,-1,-1,14691,33
2025-10-26T02:47:16.223513,GAZE,641,338,14736,400
2025-10-26T02:47:16.561818,GAZE,34,643,15075,410
2025-10-26T02:47:16.894390,GAZE,151,712,15407,420
2025-10-26T02:47:17.232457,GAZE,233,577,15745,430
2025-10-26T02:47:17.358745,BLINK,-1,-1,15872,34
2025-10-26T02:47:17.425995,BLINK,-1,-1,15939,35
2025-10-26T02:47:17.525593,BLINK,-1,-1,16038,36
2025-10-26T02:47:17.667360,GAZE,77,1053,16180,440
2025-10-26T02:47:17.984530,GAZE,273,547,16497,450
2025-10-26T02:47:18.325560,GAZE,245,341,16838,460
2025-10-26T02:47:18.653584,GAZE,556,355,17166,470
2025-10-26T02:47:18.993072,GAZE,817,449,17506,480
2025-10-26T02:47:19.318055,GAZE,751,470,17831,490
2025-10-26T02:47:19.659925,GAZE,646,502,18173,500
2025-10-26T02:47:19.998209,GAZE,602,400,18511,510
2025-10-26T02:47:20.339998,GAZE,675,401,18853,520
2025-10-26T02:47:20.645457,GAZE,730,491,19158,530
