Eye Tracking Session: phase1_cycle1_1761460815487
Start Time: 2025-10-26T02:40:15.488955
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:40:16.120749,GAZE,980,450,632,10
2025-10-26T02:40:16.441335,GAZE,966,431,953,20
2025-10-26T02:40:16.775571,GAZE,1133,393,1287,30
2025-10-26T02:40:17.109475,GAZE,1209,354,1621,40
2025-10-26T02:40:17.444979,GAZE,1274,366,1957,50
2025-10-26T02:40:17.785259,GAZE,1364,293,2297,60
2025-10-26T02:40:18.119268,GAZE,1363,386,2631,70
2025-10-26T02:40:18.452841,GAZE,1434,374,2964,80
2025-10-26T02:40:18.793439,GAZE,1460,311,3305,90
2025-10-26T02:40:19.126640,GAZE,1504,332,3638,100
2025-10-26T02:40:19.445569,GAZE,1454,377,3957,110
2025-10-26T02:40:19.781798,GAZE,1468,410,4293,120
2025-10-26T02:40:20.119060,GAZE,1479,403,4631,130
2025-10-26T02:40:20.454868,GAZE,1481,390,4966,140
2025-10-26T02:40:20.787881,GAZE,1513,512,5299,150
2025-10-26T02:40:21.124134,GAZE,1551,531,5636,160
2025-10-26T02:40:21.458633,GAZE,1566,497,5970,170
2025-10-26T02:40:21.794391,GAZE,1452,432,6306,180
2025-10-26T02:40:22.106618,GAZE,1482,450,6618,190
2025-10-26T02:40:22.455130,GAZE,1447,402,6967,200
2025-10-26T02:40:22.789944,GAZE,1413,419,7301,210
2025-10-26T02:40:23.128499,GAZE,1428,429,7640,220
2025-10-26T02:40:23.463725,GAZE,1463,436,7975,230
2025-10-26T02:40:23.778770,GAZE,1484,401,8290,240
2025-10-26T02:40:24.107484,GAZE,1486,415,8619,250
2025-10-26T02:40:24.451112,GAZE,1473,379,8963,260
2025-10-26T02:40:24.778757,GAZE,1464,390,9290,270
2025-10-26T02:40:24.932435,BLINK,-1,-1,9444,1
2025-10-26T02:40:24.961177,BLINK,-1,-1,9473,2
2025-10-26T02:40:24.998935,BLINK,-1,-1,9510,3
2025-10-26T02:40:25.210036,GAZE,1482,848,9722,280
2025-10-26T02:40:25.551534,GAZE,1495,692,10063,290
2025-10-26T02:40:25.907034,GAZE,1474,540,10419,300
2025-10-26T02:40:26.215404,GAZE,1128,491,10727,310
2025-10-26T02:40:26.536453,GAZE,1018,757,11048,320
2025-10-26T02:40:26.867691,GAZE,999,815,11379,330
2025-10-26T02:40:27.212507,GAZE,1025,765,11724,340
2025-10-26T02:40:27.543731,GAZE,1046,783,12055,350
2025-10-26T02:40:27.878687,GAZE,1030,840,12390,360
2025-10-26T02:40:28.212368,GAZE,1091,981,12724,370
2025-10-26T02:40:28.343312,BLINK,-1,-1,12855,4
2025-10-26T02:40:28.409774,BLINK,-1,-1,12921,5
2025-10-26T02:40:28.438323,BLINK,-1,-1,12950,6
2025-10-26T02:40:28.469452,BLINK,-1,-1,12981,7
2025-10-26T02:40:28.501077,BLINK,-1,-1,13013,8
2025-10-26T02:40:28.704520,GAZE,516,636,13216,380
2025-10-26T02:40:29.046644,GAZE,0,0,13558,390
2025-10-26T02:40:29.373213,GAZE,0,0,13885,400
2025-10-26T02:40:29.413834,BLINK,-1,-1,13925,9
2025-10-26T02:40:29.436259,BLINK,-1,-1,13948,10
2025-10-26T02:40:29.479987,BLINK,-1,-1,13992,11
2025-10-26T02:40:29.512558,BLINK,-1,-1,14024,12
2025-10-26T02:40:29.545277,BLINK,-1,-1,14057,13
2025-10-26T02:40:29.577096,BLINK,-1,-1,14089,14
