Eye Tracking Session: phase1_cycle1_1761463194145
Start Time: 2025-10-26T03:19:54.147582
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T03:19:54.774901,GAZE,850,297,628,10
2025-10-26T03:19:55.098508,GAZE,738,81,951,20
2025-10-26T03:19:55.431325,GAZE,707,92,1284,30
2025-10-26T03:19:55.767310,GAZE,747,106,1620,40
2025-10-26T03:19:56.102555,GAZE,776,139,1955,50
2025-10-26T03:19:56.437212,GAZE,780,149,2290,60
2025-10-26T03:19:56.778900,GAZE,788,125,2632,70
2025-10-26T03:19:57.111649,GAZE,855,152,2965,80
2025-10-26T03:19:57.452456,GAZE,878,104,3305,90
2025-10-26T03:19:57.783875,GAZE,858,122,3637,100
2025-10-26T03:19:58.105212,GAZE,811,90,3958,110
2025-10-26T03:19:58.439214,GAZE,814,28,4292,120
2025-10-26T03:19:58.776897,GAZE,824,32,4630,130
2025-10-26T03:19:59.116298,GAZE,798,46,4969,140
2025-10-26T03:19:59.447821,GAZE,829,62,5301,150
2025-10-26T03:19:59.782611,GAZE,850,151,5636,160
2025-10-26T03:20:00.119319,GAZE,906,189,5972,170
2025-10-26T03:20:00.442988,GAZE,901,216,6296,180
2025-10-26T03:20:00.770491,GAZE,912,180,6623,190
2025-10-26T03:20:01.113649,GAZE,878,130,6967,200
2025-10-26T03:20:01.445852,BLINK,-1,-1,7299,1
2025-10-26T03:20:01.470746,BLINK,-1,-1,7324,2
2025-10-26T03:20:01.531232,BLINK,-1,-1,7384,3
2025-10-26T03:20:01.566490,BLINK,-1,-1,7419,4
2025-10-26T03:20:01.596027,BLINK,-1,-1,7449,5
2025-10-26T03:20:01.624622,BLINK,-1,-1,7478,6
2025-10-26T03:20:01.657099,BLINK,-1,-1,7509,7
2025-10-26T03:20:01.687039,GAZE,934,201,7540,210
2025-10-26T03:20:02.001665,GAZE,893,319,7855,220
2025-10-26T03:20:02.328450,GAZE,939,218,8181,230
2025-10-26T03:20:02.668313,GAZE,886,215,8521,240
2025-10-26T03:20:03.005298,GAZE,905,185,8858,250
2025-10-26T03:20:03.351163,GAZE,959,216,9204,260
2025-10-26T03:20:03.660582,GAZE,937,208,9513,270
2025-10-26T03:20:03.994258,GAZE,960,173,9847,280
2025-10-26T03:20:04.330916,GAZE,897,112,10184,290
2025-10-26T03:20:04.682052,GAZE,1086,285,10535,300
2025-10-26T03:20:05.002431,GAZE,1438,337,10855,310
2025-10-26T03:20:05.336813,GAZE,1487,298,11190,320
2025-10-26T03:20:05.671585,GAZE,1461,277,11525,330
2025-10-26T03:20:05.990089,GAZE,1337,300,11843,340
2025-10-26T03:20:06.329218,GAZE,1377,272,12182,350
2025-10-26T03:20:06.665083,GAZE,1462,319,12518,360
2025-10-26T03:20:06.999415,GAZE,1461,358,12852,370
2025-10-26T03:20:07.336400,GAZE,1489,313,13189,380
2025-10-26T03:20:07.671572,GAZE,1413,257,13524,390
2025-10-26T03:20:08.007045,GAZE,1347,476,13860,400
2025-10-26T03:20:08.350708,GAZE,1242,487,14204,410
2025-10-26T03:20:08.679975,GAZE,1288,471,14533,420
2025-10-26T03:20:09.000102,GAZE,1329,526,14853,430
2025-10-26T03:20:09.337485,GAZE,1366,457,15190,440
2025-10-26T03:20:09.673939,GAZE,1293,411,15527,450
2025-10-26T03:20:10.008377,GAZE,72,187,15861,460
2025-10-26T03:20:10.349342,GAZE,0,137,16202,470
2025-10-26T03:20:10.680908,GAZE,76,166,16534,480
2025-10-26T03:20:11.015098,GAZE,186,151,16868,490
2025-10-26T03:20:11.353377,BLINK,-1,-1,17206,8
2025-10-26T03:20:11.372962,BLINK,-1,-1,17226,9
2025-10-26T03:20:11.416077,BLINK,-1,-1,17269,10
2025-10-26T03:20:11.434652,BLINK,-1,-1,17288,11
2025-10-26T03:20:11.482112,BLINK,-1,-1,17335,12
2025-10-26T03:20:11.511127,BLINK,-1,-1,17364,13
2025-10-26T03:20:11.542745,BLINK,-1,-1,17396,14
2025-10-26T03:20:11.572551,BLINK,-1,-1,17425,15
2025-10-26T03:20:11.606789,GAZE,223,149,17460,500
2025-10-26T03:20:11.945683,GAZE,102,280,17799,510
2025-10-26T03:20:12.279832,GAZE,125,190,18133,520
2025-10-26T03:20:12.617737,GAZE,186,171,18471,530
2025-10-26T03:20:12.953678,GAZE,184,153,18807,540
2025-10-26T03:20:13.263582,GAZE,108,104,19116,550
2025-10-26T03:20:13.602513,GAZE,154,135,19455,560
2025-10-26T03:20:13.964541,GAZE,259,119,19817,570
2025-10-26T03:20:14.151077,BLINK,-1,-1,20004,16
2025-10-26T03:20:14.177132,BLINK,-1,-1,20030,17
2025-10-26T03:20:14.219671,BLINK,-1,-1,20073,18
2025-10-26T03:20:14.238736,BLINK,-1,-1,20092,19
2025-10-26T03:20:14.279056,BLINK,-1,-1,20132,20
2025-10-26T03:20:14.303210,BLINK,-1,-1,20156,21
2025-10-26T03:20:14.333503,BLINK,-1,-1,20186,22
2025-10-26T03:20:14.364618,BLINK,-1,-1,20218,23
2025-10-26T03:20:14.395705,BLINK,-1,-1,20249,24
2025-10-26T03:20:14.455969,BLINK,-1,-1,20309,25
2025-10-26T03:20:14.561974,BLINK,-1,-1,20415,26
================================================================================
End Time: 2025-10-26T03:20:14.562987
Total Blinks: 26
Total Gaze Points: 577
