Head Tracking Session: phase1_cycle1_1761466190518
Start Time: 2025-10-26T04:09:50.521618
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761466199671, -4.71, 11.31, -18.97, Right
1761466199719, -5.40, 12.16, -18.44, Right
1761466199766, -6.13, 12.93, -17.88, Right
1761466199819, -6.93, 12.12, -17.80, Right
1761466199870, -7.56, 11.39, -17.70, Right
1761466199923, -7.78, 9.43, -17.86, Forward
1761466199970, -5.30, 7.82, -1.65, Forward
1761466200020, -5.56, 6.07, -1.91, Forward
1761466200066, -5.59, 4.04, -2.22, Forward
1761466200113, -5.20, 1.63, -2.69, Forward
1761466200194, -5.00, 0.25, -3.10, Forward
1761466200248, -4.54, -0.79, -3.67, Forward
1761466200294, -4.02, -1.94, -4.19, Forward
1761466200345, -3.28, -1.69, -4.52, Forward
1761466200395, -2.87, -1.62, -4.76, Forward
1761466200462, -2.92, 0.12, -4.76, Forward
1761466200509, -2.84, 1.63, -4.77, Forward
1761466200556, -2.72, 3.10, -4.81, Forward
1761466200601, -5.65, 4.76, -21.27, Forward
1761466200648, -5.83, 7.12, -21.21, Forward
1761466200728, -9.27, 9.05, -37.41, Forward
1761466200778, -12.54, 10.83, -53.46, Right
1761466200825, -15.93, 12.58, -69.63, Right
1761466200873, -19.90, 13.98, -85.57, Right
1761466200919, -23.58, 15.47, -101.68, Right
1761466201001, -27.09, 16.21, -117.98, Right
1761466201045, -30.54, 17.22, -134.23, Right
1761466201096, -34.00, 18.22, -150.52, Right
1761466201144, -34.26, 18.58, -150.66, Right
1761466201199, -37.55, 18.86, -167.25, Right
1761466201269, -37.22, 18.80, -167.64, Right
1761466201312, -33.59, 18.62, -151.91, Right
1761466201365, -33.26, 18.63, -152.23, Right
1761466201415, -29.90, 17.88, -136.31, Right
1761466201462, -26.43, 17.22, -120.41, Right
1761466201525, -22.94, 15.93, -104.27, Right
1761466201573, -19.54, 14.56, -88.22, Right
1761466201622, -16.17, 13.24, -72.10, Right
1761466201665, -13.10, 12.12, -55.62, Right
1761466201711, -10.16, 10.88, -39.05, Right
1761466201799, -7.53, 10.21, -22.32, Right
1761466201852, -8.41, 9.38, -21.72, Forward
1761466201896, -5.96, 8.38, -4.96, Forward
1761466201948, -6.41, 7.97, -4.68, Forward
1761466201992, -7.10, 7.31, -4.30, Forward
1761466202089, -7.93, 7.63, -4.07, Forward
1761466202141, -8.70, 7.78, -3.79, Forward
1761466202195, -9.46, 7.97, -3.54, Forward
1761466202253, -13.14, 8.25, -19.88, Down
1761466202303, -16.51, 8.61, -36.30, Down
1761466202351, -19.77, 9.56, -52.33, Down
1761466202468, -23.44, 11.35, -68.12, Right
1761466202514, -26.89, 13.16, -84.03, Right
1761466202562, -30.16, 14.74, -99.92, Right
1761466202610, -33.39, 16.65, -115.99, Right
1761466202659, -36.36, 18.30, -131.99, Right
1761466202725, -38.98, 20.02, -148.33, Right
1761466202778, -41.69, 21.71, -164.62, Right
1761466202832, -41.38, 23.54, -164.38, Right
1761466202880, -40.97, 25.01, -164.41, Right
1761466202997, -40.52, 25.11, -164.99, Right
1761466203043, -39.57, 24.61, -165.80, Right
1761466203123, -38.70, 23.79, -166.67, Right
1761466203171, -38.13, 23.00, -167.45, Right
1761466203218, -37.55, 22.14, -168.10, Right
1761466203266, -33.80, 20.74, -152.52, Right
1761466203392, -30.31, 19.12, -136.63, Right
1761466203441, -26.62, 17.58, -120.82, Right
1761466203522, -22.82, 15.92, -104.95, Right
1761466203567, -19.48, 14.63, -88.73, Right
1761466203611, -16.21, 13.69, -72.44, Right
1761466203661, -12.93, 12.27, -56.11, Right
1761466203794, -9.61, 11.03, -39.59, Right
1761466203850, -6.20, 9.56, -23.11, Forward
1761466203926, -2.43, 8.04, -6.72, Forward
1761466203974, -2.12, 6.94, -6.49, Forward
1761466204022, -1.84, 6.11, -6.33, Forward
1761466204072, -1.60, 5.15, -6.06, Forward
1761466204194, -1.35, 4.40, -5.90, Forward
1761466204247, -1.01, 3.53, -5.75, Forward
1761466204328, -0.65, 2.63, -5.64, Forward
1761466204379, -0.46, 2.19, -5.57, Forward
1761466204426, -0.40, 1.94, -5.52, Forward
1761466204474, -0.24, 2.63, -5.71, Forward
1761466204594, -0.37, 4.01, -5.90, Forward
1761466204644, -0.46, 5.34, -6.07, Forward
1761466204724, -0.68, 7.05, -6.06, Forward
1761466204773, -1.01, 8.78, -6.12, Forward
1761466204824, -4.65, 10.33, -22.18, Right
1761466204875, -7.99, 11.76, -38.46, Right
1761466204993, -11.49, 13.65, -54.60, Right
1761466205043, -14.75, 15.53, -70.78, Right
1761466205123, -17.94, 17.31, -87.05, Right
1761466205170, -17.81, 18.04, -87.14, Right
1761466205214, -17.70, 18.13, -87.16, Right
1761466205264, -17.57, 18.19, -87.23, Right
1761466205394, -17.37, 17.58, -87.37, Right
1761466205442, -17.12, 17.07, -87.58, Right
1761466205520, -13.64, 16.41, -71.67, Right
1761466205565, -10.38, 16.08, -55.53, Right
1761466205611, -6.94, 15.38, -39.51, Right
1761466205657, -3.63, 14.37, -23.32, Right
1761466205794, -0.21, 13.20, -6.96, Right
1761466205843, -0.36, 12.21, -6.55, Right
1761466205929, -0.39, 10.92, -6.00, Right
1761466205980, -0.42, 9.62, -5.49, Forward
1761466206027, -0.43, 8.59, -5.03, Forward
1761466206075, -0.53, 6.89, -4.34, Forward
1761466206195, -0.42, 5.48, -3.89, Forward
1761466206245, -0.29, 3.96, -3.38, Forward
1761466206323, -0.20, 2.52, -2.88, Forward
1761466206371, -0.04, 1.41, -2.60, Forward
1761466206417, -0.06, 0.50, -2.36, Forward
1761466206467, 0.06, -0.17, -2.17, Forward
1761466206592, -0.04, -0.17, -2.23, Forward
1761466206642, -0.04, -0.01, -2.30, Forward
1761466206721, -0.06, 0.60, -2.40, Forward
1761466206775, -0.16, 1.91, -2.69, Forward
1761466206825, -0.38, 3.14, -2.81, Forward
1761466206875, -0.52, 4.69, -3.13, Forward
1761466206993, -4.02, 6.43, -19.66, Forward
1761466207042, -7.44, 8.12, -36.19, Forward
1761466207127, -10.99, 10.05, -52.70, Right
1761466207175, -14.46, 11.81, -69.19, Right
1761466207225, -17.76, 13.27, -85.56, Right
1761466207278, -17.89, 14.45, -85.89, Right
1761466207394, -17.89, 15.02, -86.11, Right
1761466207443, -17.69, 15.43, -86.30, Right
1761466207522, -17.76, 15.70, -86.36, Right
1761466207571, -17.86, 15.69, -86.31, Right
1761466207617, -14.73, 15.32, -69.99, Right
1761466207661, -11.51, 14.47, -53.48, Right
1761466207795, -8.15, 13.26, -37.00, Right
1761466207842, -4.89, 12.10, -20.52, Right
1761466207926, -1.78, 10.50, -3.84, Right
1761466207977, -1.83, 9.20, -3.23, Forward
1761466208027, -2.20, 7.94, -2.61, Forward
1761466208077, -2.39, 6.90, -2.09, Forward
1761466208192, -2.36, 6.19, -1.75, Forward
1761466208243, -2.36, 5.60, -1.42, Forward
1761466208322, -2.43, 5.44, -1.10, Forward
1761466208369, -2.67, 5.61, -0.89, Forward
1761466208415, -2.93, 6.05, -0.73, Forward
1761466208464, -3.25, 6.90, -0.66, Forward
1761466208593, -6.43, 7.97, -17.26, Forward
1761466208642, -6.55, 9.25, -17.54, Forward
1761466208724, -9.60, 10.26, -34.27, Right
1761466208774, -13.02, 11.14, -50.85, Right
1761466208826, -16.45, 11.98, -67.35, Right
1761466208876, -19.70, 12.85, -84.02, Right
1761466208993, -19.47, 13.38, -84.59, Right
1761466209044, -19.36, 14.02, -85.23, Right
1761466209126, -19.14, 14.19, -85.82, Right
1761466209175, -18.97, 13.83, -86.26, Right
1761466209227, -15.74, 13.62, -70.26, Right
1761466209276, -15.68, 12.37, -70.38, Right
1761466209395, -12.14, 9.68, -53.75, Down
1761466209450, -8.65, 7.10, -37.24, Forward
1761466209526, -5.22, 3.41, -20.47, Forward
1761466209575, -2.06, -0.53, -3.47, Forward
1761466209623, -2.19, -4.47, -2.58, Forward
1761466209670, -2.15, -8.59, -1.58, Forward
1761466209791, -2.06, -11.74, -0.67, Left
1761466209841, -2.11, -14.77, 0.19, Left
1761466209929, -1.99, -17.22, 0.96, Left
1761466209976, -1.97, -18.94, 1.60, Left
1761466210028, -2.16, -18.85, 1.83, Left
1761466210074, -2.20, -18.46, 2.07, Left
1761466210194, -2.10, -16.33, 1.72, Left
1761466210241, -1.77, -14.01, 1.33, Left
1761466210325, -1.43, -11.45, 0.82, Left
1761466210376, -1.15, -8.73, 0.20, Forward
1761466210427, -1.04, -6.60, -0.33, Forward
1761466210476, -0.64, -4.51, -0.91, Forward
1761466210595, -0.54, -3.06, -1.37, Forward
1761466210644, -0.34, -1.54, -1.81, Forward
1761466210729, -0.21, 0.21, -2.31, Forward
1761466210775, -0.08, 1.40, -2.72, Forward
1761466210826, -0.04, 1.85, -2.88, Forward
1761466210875, -0.14, 2.51, -3.15, Forward
1761466210993, -0.26, 3.12, -3.36, Forward
1761466211040, -0.38, 3.82, -3.59, Forward
1761466211122, -0.52, 4.38, -3.77, Forward
1761466211173, -0.74, 4.86, -3.90, Forward
1761466211221, -0.94, 5.40, -4.03, Forward
1761466211270, -1.04, 6.19, -4.25, Forward
1761466211392, -1.12, 6.83, -4.47, Forward
1761466211440, -1.17, 7.59, -4.73, Forward
1761466211532, -1.24, 8.55, -5.01, Forward
1761466211585, -1.38, 9.25, -5.20, Forward
1761466211630, -1.48, 9.69, -5.30, Forward
1761466211676, -1.54, 9.90, -5.36, Forward
1761466211793, -1.68, 10.28, -5.51, Right
1761466211849, -1.63, 10.67, -5.67, Right
1761466211926, -1.43, 11.00, -5.86, Right
1761466211973, -1.26, 11.17, -6.03, Right
1761466212024, -1.17, 11.21, -6.10, Right
1761466212072, -1.18, 11.29, -6.07, Right
1761466212192, -1.31, 11.15, -5.98, Right
1761466212239, -1.46, 11.00, -5.90, Right
1761466212321, -1.72, 11.46, -5.91, Right
1761466212374, -1.93, 12.18, -6.02, Right
1761466212424, -2.10, 12.92, -6.06, Right
1761466212475, -2.22, 13.53, -6.15, Right
1761466212594, -2.37, 14.02, -6.21, Right
1761466212642, -2.52, 14.38, -6.21, Right
1761466212729, -2.41, 14.12, -6.10, Right
1761466212777, -2.42, 13.86, -6.00, Right
1761466212826, -2.28, 13.47, -5.88, Right
1761466212876, -2.19, 13.21, -5.87, Right
1761466212992, -2.07, 12.33, -5.78, Right
1761466213047, -2.16, 11.36, -5.54, Right
1761466213128, -2.12, 10.57, -5.45, Right
1761466213177, -2.16, 9.90, -5.30, Forward
1761466213223, -2.31, 9.42, -5.17, Forward
1761466213271, -2.47, 9.04, -5.06, Forward
1761466213398, -2.91, 9.16, -5.06, Forward
1761466213441, -3.15, 9.24, -5.14, Forward
1761466213529, -3.42, 9.35, -5.26, Forward
1761466213581, -3.65, 9.36, -5.20, Forward
1761466213628, -3.74, 9.43, -5.20, Forward
1761466213674, -3.83, 9.64, -5.23, Forward
1761466213791, -3.73, 9.79, -5.23, Forward
1761466213842, -3.62, 9.93, -5.24, Forward
1761466213893, -3.53, 10.07, -5.27, Right
1761466213940, -3.76, 10.14, -5.18, Right
1761466213994, -3.84, 10.27, -5.16, Right
1761466214041, -3.91, 10.41, -5.15, Right
1761466214092, -7.13, 10.41, -21.76, Right
1761466214139, -7.23, 10.59, -21.79, Right
1761466214188, -7.29, 10.92, -21.85, Right
1761466214236, -7.26, 11.12, -21.94, Right
1761466214322, -7.58, 11.14, -21.89, Right
1761466214369, -7.93, 11.16, -21.86, Right
1761466214453, -8.32, 10.87, -21.85, Right
1761466214505, -8.37, 10.39, -21.88, Right
1761466214557, -8.54, 10.12, -21.92, Right
1761466214606, -8.57, 9.60, -21.93, Forward
1761466214723, -5.48, 9.05, -5.27, Forward
1761466214774, -5.42, 8.41, -5.22, Forward
1761466214851, -5.50, 7.56, -5.05, Forward
1761466214900, -5.62, 6.70, -4.89, Forward
1761466214946, -5.61, 5.80, -4.82, Forward
1761466214993, -5.60, 4.91, -4.67, Forward
1761466215123, -5.40, 4.43, -4.56, Forward
1761466215172, -5.26, 4.01, -4.44, Forward
1761466215248, -5.24, 4.06, -4.44, Forward
1761466215292, -5.26, 4.49, -4.46, Forward
1761466215342, -5.20, 5.13, -4.52, Forward
1761466215387, -5.07, 5.69, -4.66, Forward
1761466215524, -4.73, 6.30, -4.88, Forward
1761466215575, -4.36, 6.93, -5.09, Forward
1761466215650, -3.99, 6.92, -5.04, Forward
1761466215698, -3.61, 7.07, -5.09, Forward
1761466215740, -3.61, 7.03, -5.09, Forward
1761466215790, -3.35, 6.92, -5.10, Forward
1761466215926, -3.18, 6.35, -4.90, Forward
1761466215974, -3.05, 5.59, -4.73, Forward
1761466216053, -2.87, 4.93, -4.67, Forward
1761466216102, -2.77, 4.22, -4.48, Forward
1761466216149, -2.83, 3.46, -4.27, Forward
1761466216193, -3.05, 2.69, -4.02, Forward
1761466216324, -3.19, 2.67, -4.02, Forward
1761466216373, -3.32, 2.54, -3.98, Forward
1761466216451, -3.30, 2.21, -3.91, Forward
1761466216496, -3.51, 2.04, -3.83, Forward
1761466216540, -3.50, 1.74, -3.81, Forward
1761466216590, -3.45, 1.58, -3.74, Forward
1761466216722, -3.56, 1.57, -3.64, Forward
1761466216770, -3.69, 1.57, -3.57, Forward
1761466216850, -3.66, 1.60, -3.56, Forward
1761466216895, -3.52, 1.65, -3.64, Forward
1761466216941, -3.48, 1.66, -3.69, Forward
1761466216989, -3.63, 1.73, -3.67, Forward
1761466217123, -3.54, 1.97, -3.64, Forward
1761466217172, -3.27, 2.22, -3.66, Forward
1761466217249, -3.30, 2.26, -3.59, Forward
1761466217293, -3.36, 2.17, -3.58, Forward
1761466217343, -3.35, 1.93, -3.54, Forward
1761466217395, -3.27, 1.90, -3.54, Forward
1761466217523, -3.44, 1.81, -3.44, Forward
1761466217569, -3.43, 1.81, -3.38, Forward
1761466217649, -3.56, 1.79, -3.27, Forward
1761466217696, -3.54, 1.58, -3.20, Forward
1761466217740, -3.71, 1.34, -3.15, Forward
1761466217788, -4.06, 1.25, -3.10, Forward
1761466217923, -3.99, 1.33, -3.11, Forward
1761466217976, -3.98, 1.44, -3.07, Forward
1761466218053, -3.96, 1.51, -3.02, Forward
1761466218103, -4.00, 1.56, -2.99, Forward
1761466218149, -3.95, 1.64, -3.00, Forward
1761466218194, -4.10, 1.56, -2.90, Forward
1761466218322, -4.23, 1.44, -2.85, Forward
1761466218375, -4.33, 1.47, -2.81, Forward
1761466218449, -4.29, 1.77, -2.87, Forward
1761466218493, -4.21, 1.94, -2.93, Forward
1761466218540, -4.25, 2.14, -3.00, Forward
1761466218587, -4.41, 2.13, -2.98, Forward
1761466218724, -4.38, 2.18, -2.96, Forward
1761466218771, -4.28, 2.32, -2.96, Forward
1761466218851, -4.26, 2.39, -3.00, Forward
1761466218901, -4.20, 2.47, -3.06, Forward
1761466218953, -4.02, 2.61, -3.11, Forward
1761466219004, -4.19, 3.28, -3.17, Forward
1761466219122, -4.29, 4.04, -3.28, Forward
1761466219175, -4.23, 4.78, -3.39, Forward
1761466219253, -4.28, 5.51, -3.48, Forward
1761466219301, -4.10, 6.38, -3.71, Forward
1761466219347, -3.99, 7.23, -3.96, Forward
1761466219392, -3.94, 7.81, -4.13, Forward
1761466219522, -3.92, 8.08, -4.12, Forward
1761466219571, -3.77, 8.47, -4.23, Forward
1761466219650, -3.84, 8.47, -4.16, Forward
1761466219694, -3.64, 7.91, -4.14, Forward
1761466219739, -3.62, 7.20, -3.99, Forward
1761466219788, -3.75, 6.41, -3.84, Forward
1761466219923, -3.59, 5.70, -3.72, Forward
1761466219970, -3.58, 4.91, -3.52, Forward
1761466220048, -3.72, 4.09, -3.32, Forward
1761466220092, -3.87, 3.27, -3.12, Forward
1761466220138, -3.92, 2.99, -3.11, Forward
1761466220188, -4.16, 2.47, -2.99, Forward
1761466220323, -4.08, 2.44, -3.01, Forward
1761466220380, -3.90, 2.26, -2.93, Forward
1761466220452, -3.90, 2.17, -2.92, Forward
1761466220500, -3.82, 2.22, -2.97, Forward
1761466220550, -3.99, 2.17, -2.95, Forward
1761466220598, -4.04, 2.19, -2.98, Forward
1761466220725, -4.10, 2.34, -3.06, Forward
1761466220773, -4.16, 2.65, -3.19, Forward
1761466220854, -4.37, 2.62, -3.16, Forward
1761466220904, -4.45, 2.79, -3.10, Forward
1761466220953, -4.65, 2.90, -3.09, Forward
1761466221005, -4.59, 2.96, -3.14, Forward
1761466221126, -4.36, 2.97, -3.20, Forward
1761466221175, -4.19, 2.86, -3.18, Forward
1761466221250, -4.02, 2.95, -3.24, Forward
1761466221296, -3.98, 3.06, -3.27, Forward
1761466221341, -3.89, 3.05, -3.23, Forward
1761466221389, -3.88, 2.90, -3.12, Forward
1761466221525, -3.76, 2.91, -3.19, Forward
1761466221574, -3.61, 2.98, -3.31, Forward
1761466221653, -3.41, 2.90, -3.34, Forward
1761466221700, -3.44, 3.08, -3.37, Forward
1761466221747, -3.49, 3.10, -3.33, Forward
1761466221793, -3.82, 3.14, -3.30, Forward
1761466221926, -4.00, 3.02, -3.24, Forward
1761466221974, -4.03, 2.80, -3.16, Forward
1761466222052, -4.17, 2.80, -3.14, Forward
1761466222106, -4.08, 2.84, -3.19, Forward
1761466222155, -4.08, 2.87, -3.13, Forward
1761466222206, -4.02, 2.81, -3.07, Forward
1761466222327, -4.23, 2.82, -3.02, Forward
1761466222373, -4.33, 2.75, -3.03, Forward
1761466222452, -4.30, 2.77, -3.04, Forward
1761466222501, -4.02, 2.88, -3.06, Forward
1761466222550, -3.80, 2.96, -3.09, Forward
1761466222599, -3.79, 3.24, -3.19, Forward
1761466222724, -3.68, 3.41, -3.24, Forward
1761466222771, -3.67, 3.30, -3.21, Forward
1761466222851, -3.62, 3.24, -3.17, Forward
1761466222898, -3.69, 3.18, -3.11, Forward
1761466222943, -3.54, 3.15, -3.10, Forward
1761466222996, -3.42, 3.19, -3.15, Forward
1761466223125, -3.67, 3.09, -3.13, Forward
1761466223178, -3.92, 3.00, -3.12, Forward
1761466223254, -4.06, 3.11, -3.17, Forward
1761466223302, -4.20, 3.26, -3.14, Forward
1761466223349, -4.21, 3.30, -3.14, Forward
1761466223405, -4.30, 4.19, -3.38, Forward
1761466223526, -4.22, 4.96, -3.65, Forward
1761466223572, -4.25, 5.59, -3.84, Forward
1761466223653, -4.18, 6.39, -4.09, Forward
1761466223702, -4.16, 7.18, -4.24, Forward
1761466223752, -3.93, 8.00, -4.45, Forward
1761466223802, -3.44, 8.23, -4.54, Forward
1761466223925, -3.34, 8.83, -4.69, Forward
1761466223978, -3.21, 9.49, -4.90, Forward
1761466224055, -3.16, 9.84, -4.97, Forward
1761466224104, -3.21, 9.63, -4.83, Forward
1761466224155, -3.24, 9.49, -4.74, Forward
1761466224204, -2.88, 8.75, -4.55, Forward
1761466224326, -2.76, 7.97, -4.37, Forward
1761466224372, -2.69, 7.20, -4.21, Forward
1761466224422, -2.68, 6.41, -4.00, Forward
1761466224471, -2.97, 6.24, -3.92, Forward
1761466224521, -3.12, 5.27, -3.65, Forward
1761466224579, -3.10, 4.35, -3.42, Forward
1761466224624, -3.08, 3.86, -3.37, Forward
1761466224673, -2.96, 3.22, -3.29, Forward
1761466224722, -2.98, 2.57, -3.16, Forward
1761466224771, -3.16, 2.78, -3.20, Forward
1761466224855, -3.29, 2.98, -3.24, Forward
1761466224907, -3.58, 3.13, -3.22, Forward
1761466224959, -3.77, 3.31, -3.25, Forward
1761466225006, -3.92, 3.37, -3.19, Forward
1761466225056, -3.93, 3.73, -3.23, Forward
1761466225108, -4.05, 3.79, -3.19, Forward
1761466225157, -4.19, 3.86, -3.11, Forward
1761466225207, -4.32, 4.05, -3.10, Forward
1761466225256, -4.19, 4.31, -3.15, Forward
1761466225304, -4.25, 4.54, -3.19, Forward
1761466225377, -4.25, 4.50, -3.17, Forward
1761466225425, -4.05, 4.42, -3.14, Forward
1761466225473, -3.83, 4.48, -3.17, Forward
1761466225528, -3.80, 4.48, -3.17, Forward
1761466225576, -3.80, 4.20, -3.09, Forward
1761466225651, -3.64, 4.30, -3.11, Forward
1761466225699, -3.58, 4.29, -3.08, Forward
1761466225748, -3.55, 4.21, -3.00, Forward
1761466225794, -3.79, 4.21, -2.95, Forward
1761466225844, -3.96, 4.08, -2.87, Forward
1761466225908, -4.04, 3.88, -2.76, Forward
1761466225954, -4.08, 3.90, -2.77, Forward
1761466226005, -4.21, 3.78, -2.69, Forward
1761466226053, -4.00, 3.84, -2.76, Forward
1761466226101, -3.89, 3.89, -2.82, Forward
1761466226175, -4.06, 4.36, -2.91, Forward
1761466226224, -4.04, 4.77, -3.01, Forward
1761466226270, -3.87, 5.25, -3.17, Forward
1761466226319, -3.74, 5.72, -3.33, Forward
1761466226368, -3.52, 6.30, -3.57, Forward
1761466226455, -3.45, 6.40, -3.56, Forward
1761466226506, -3.31, 6.34, -3.56, Forward
1761466226555, -3.17, 6.35, -3.61, Forward
1761466226603, -3.25, 6.32, -3.59, Forward
1761466226654, -3.35, 6.50, -3.62, Forward
1761466226711, -3.25, 6.09, -3.59, Forward
1761466226754, -3.24, 5.71, -3.59, Forward
1761466226802, -3.36, 5.24, -3.54, Forward
1761466226850, -3.46, 4.57, -3.41, Forward
1761466226898, -3.61, 3.97, -3.23, Forward
1761466226985, -3.68, 4.17, -3.33, Forward
1761466227034, -3.90, 4.43, -3.39, Forward
1761466227085, -4.04, 4.60, -3.44, Forward
1761466227137, -4.28, 4.83, -3.45, Forward
1761466227187, -4.48, 5.05, -3.47, Forward
1761466227251, -4.56, 5.14, -3.44, Forward
1761466227300, -4.66, 5.15, -3.36, Forward
1761466227351, -4.76, 5.22, -3.29, Forward
1761466227400, -4.79, 5.51, -3.32, Forward
1761466227450, -4.97, 5.66, -3.32, Forward
1761466227509, -5.00, 5.66, -3.30, Forward
1761466227555, -5.11, 5.64, -3.22, Forward
1761466227607, -5.14, 5.60, -3.17, Forward
1761466227655, -5.25, 5.54, -3.11, Forward
1761466227705, -5.22, 5.47, -3.06, Forward
1761466227778, -5.48, 5.57, -3.00, Forward
1761466227822, -5.83, 5.70, -2.98, Forward
1761466227872, -6.16, 5.81, -2.94, Forward
1761466227923, -6.29, 5.74, -2.85, Forward
1761466227972, -6.23, 5.78, -2.83, Forward
1761466228056, -6.45, 5.91, -2.72, Forward
1761466228109, -6.60, 6.03, -2.64, Forward
1761466228157, -6.94, 6.11, -2.51, Forward
1761466228207, -6.91, 6.27, -2.50, Forward
