Head Tracking Session: phase1_cycle1_1761456967325
Start Time: 2025-10-26T01:36:07.328540
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761456975197, -0.34, -5.98, 0.31, Forward
1761456975276, -0.34, -6.20, 0.45, Forward
1761456975321, -0.33, -6.09, 0.55, Forward
1761456975366, -0.46, -6.14, 0.65, Forward
1761456975415, -0.49, -6.00, 0.68, Forward
1761456975459, -0.48, -5.84, 0.66, Forward
1761456975533, -0.43, -5.37, 0.53, Forward
1761456975577, -0.54, -4.95, 0.35, Forward
1761456975620, -0.66, -4.48, 0.20, Forward
1761456975664, -0.95, -4.12, 0.03, Forward
1761456975713, -1.41, -3.85, -0.15, Forward
1761456975803, -1.89, -3.36, -0.34, Forward
1761456975848, -2.51, -2.90, -0.55, Forward
1761456975896, -3.10, -2.39, -0.75, Forward
1761456975941, -3.65, -2.10, -0.82, Forward
1761456975985, -4.54, -1.63, -0.92, Forward
1761456976076, -5.26, -1.33, -0.95, Forward
1761456976119, -5.83, -0.98, -0.96, Forward
1761456976165, -6.40, -0.85, -0.99, Forward
1761456976212, -7.04, -0.57, -0.97, Forward
1761456976256, -7.54, -0.32, -0.97, Forward
1761456976334, -7.87, -0.09, -1.00, Forward
1761456976381, -8.00, -0.06, -1.02, Forward
1761456976429, -8.16, 0.09, -1.04, Forward
1761456976477, -8.36, 0.35, -1.13, Forward
1761456976524, -7.74, 0.32, -1.19, Forward
1761456976606, -7.52, 0.09, -1.25, Forward
1761456976650, -7.33, -0.14, -1.35, Forward
1761456976698, -7.15, -0.16, -1.44, Forward
1761456976743, -6.77, -0.24, -1.64, Forward
1761456976790, -6.43, -0.25, -1.80, Forward
1761456976877, -6.01, -0.34, -2.00, Forward
1761456976921, -5.59, -0.36, -2.14, Forward
1761456976963, -5.26, -0.45, -2.30, Forward
1761456977010, -5.00, -0.51, -2.47, Forward
1761456977053, -5.11, -0.69, -2.60, Forward
1761456977133, -4.95, -0.61, -2.79, Forward
1761456977181, -4.78, -0.61, -2.94, Forward
1761456977230, -4.55, -0.49, -3.09, Forward
1761456977281, -4.47, -0.57, -3.17, Forward
1761456977324, -4.13, -0.69, -3.19, Forward
1761456977403, -4.11, -1.07, -3.08, Forward
1761456977447, -4.19, -1.22, -3.01, Forward
1761456977496, -4.17, -1.52, -2.91, Forward
1761456977552, -3.98, -1.75, -2.81, Forward
1761456977604, -3.91, -1.73, -2.69, Forward
1761456977684, -3.84, -1.85, -2.58, Forward
1761456977732, -3.80, -1.82, -2.48, Forward
1761456977780, -3.78, -1.90, -2.37, Forward
1761456977824, -3.72, -1.96, -2.23, Forward
1761456977869, -3.87, -2.00, -2.15, Forward
1761456977936, -3.87, -1.89, -2.13, Forward
1761456977985, -3.88, -1.89, -2.10, Forward
1761456978031, -3.87, -1.77, -2.09, Forward
1761456978076, -3.94, -1.74, -2.08, Forward
1761456978121, -4.01, -1.84, -2.09, Forward
1761456978204, -3.81, -1.89, -2.03, Forward
1761456978250, -3.70, -1.92, -1.97, Forward
1761456978296, -3.60, -1.96, -1.92, Forward
1761456978346, -3.51, -1.86, -1.88, Forward
1761456978393, -3.43, -1.76, -1.85, Forward
1761456978475, -3.30, -1.68, -1.82, Forward
1761456978520, -3.21, -1.67, -1.80, Forward
1761456978564, -3.11, -1.65, -1.78, Forward
1761456978610, -2.97, -1.77, -1.73, Forward
1761456978655, -2.80, -1.69, -1.68, Forward
1761456978736, -2.91, -1.54, -1.71, Forward
1761456978780, -2.95, -1.44, -1.73, Forward
1761456978827, -3.01, -1.53, -1.73, Forward
1761456978871, -3.03, -1.48, -1.75, Forward
1761456978915, -2.96, -1.63, -1.76, Forward
1761456979003, -2.88, -1.76, -1.74, Forward
1761456979048, -2.88, -1.76, -1.72, Forward
1761456979096, -2.87, -1.80, -1.68, Forward
1761456979141, -2.88, -1.73, -1.71, Forward
1761456979186, -2.88, -1.89, -1.72, Forward
1761456979278, -2.97, -2.19, -1.70, Forward
1761456979325, -2.90, -2.47, -1.67, Forward
1761456979369, -2.81, -2.55, -1.65, Forward
1761456979415, -2.71, -2.65, -1.65, Forward
1761456979463, -2.66, -2.55, -1.67, Forward
1761456979536, -2.76, -2.63, -1.70, Forward
1761456979581, -2.74, -2.81, -1.71, Forward
1761456979632, -2.74, -2.96, -1.73, Forward
1761456979680, -2.75, -3.11, -1.71, Forward
1761456979727, -2.78, -3.05, -1.71, Forward
1761456979803, -2.61, -2.76, -1.74, Forward
1761456979846, -2.44, -2.75, -1.76, Forward
1761456979895, -2.38, -2.54, -1.82, Forward
1761456979943, -2.44, -2.53, -1.83, Forward
1761456979986, -2.42, -2.47, -1.87, Forward
1761456980076, -2.22, -2.32, -1.89, Forward
1761456980119, -2.08, -2.14, -1.89, Forward
1761456980164, -1.94, -2.00, -1.90, Forward
1761456980215, -1.91, -1.72, -1.96, Forward
1761456980263, -1.88, -1.45, -2.00, Forward
1761456980334, -1.86, -1.58, -2.02, Forward
1761456980378, -1.93, -1.50, -2.06, Forward
1761456980425, -1.92, -1.64, -2.05, Forward
1761456980468, -1.83, -1.54, -2.08, Forward
1761456980513, -1.82, -1.60, -2.08, Forward
1761456980604, -1.89, -1.72, -2.07, Forward
1761456980651, -1.91, -1.91, -2.10, Forward
1761456980697, -1.94, -1.99, -2.11, Forward
1761456980742, -1.84, -2.20, -2.09, Forward
1761456980787, -1.69, -2.42, -2.10, Forward
1761456980876, -1.64, -2.31, -2.10, Forward
1761456980921, -1.62, -2.31, -2.11, Forward
1761456980966, -1.55, -2.17, -2.11, Forward
1761456981011, -1.49, -2.29, -2.09, Forward
1761456981054, -1.50, -2.45, -2.08, Forward
1761456981134, -1.47, -2.41, -2.09, Forward
1761456981179, -1.44, -2.29, -2.11, Forward
1761456981231, -1.42, -2.21, -2.14, Forward
1761456981279, -1.25, -2.12, -2.16, Forward
1761456981328, -1.24, -2.04, -2.18, Forward
1761456981404, -1.20, -2.23, -2.12, Forward
1761456981449, -1.26, -2.26, -2.07, Forward
1761456981495, -1.33, -2.43, -2.01, Forward
1761456981543, -1.26, -2.25, -2.02, Forward
1761456981586, -1.18, -2.23, -2.00, Forward
1761456981663, -1.12, -2.06, -2.00, Forward
1761456981706, -1.08, -2.05, -1.96, Forward
1761456981753, -1.01, -1.99, -1.94, Forward
1761456981803, -1.11, -2.00, -1.90, Forward
1761456981851, -1.12, -2.03, -1.88, Forward
1761456981939, -1.19, -1.89, -1.94, Forward
1761456981985, -1.10, -1.81, -1.98, Forward
1761456982033, -1.02, -1.73, -2.02, Forward
1761456982079, -1.09, -1.92, -2.00, Forward
1761456982125, -1.14, -1.82, -2.03, Forward
1761456982203, -1.14, -1.97, -1.98, Forward
1761456982250, -1.12, -1.99, -1.96, Forward
1761456982299, -1.12, -2.07, -1.93, Forward
1761456982347, -1.15, -2.28, -1.86, Forward
1761456982396, -1.16, -2.60, -1.76, Forward
1761456982462, -0.85, -2.61, -1.68, Forward
1761456982509, -0.63, -2.57, -1.61, Forward
1761456982550, -0.44, -2.56, -1.52, Forward
1761456982597, -0.27, -2.57, -1.46, Forward
1761456982645, -0.26, -2.71, -1.40, Forward
1761456982736, -0.22, -2.76, -1.43, Forward
1761456982779, -0.05, -2.78, -1.45, Forward
1761456982829, 0.10, -2.83, -1.47, Forward
1761456982879, 0.15, -2.80, -1.47, Forward
1761456982923, 0.24, -2.67, -1.50, Forward
1761456983003, -0.08, -2.83, -1.49, Forward
1761456983050, -0.34, -3.00, -1.50, Forward
1761456983097, -0.47, -3.13, -1.52, Forward
1761456983144, -0.67, -3.17, -1.54, Forward
1761456983189, -0.69, -3.07, -1.53, Forward
1761456983262, -0.76, -3.08, -1.50, Forward
1761456983310, -0.91, -3.18, -1.47, Forward
1761456983357, -1.05, -3.27, -1.43, Forward
1761456983403, -1.03, -3.22, -1.47, Forward
1761456983450, -0.82, -2.92, -1.50, Forward
1761456983534, -0.67, -2.88, -1.52, Forward
1761456983578, -0.65, -2.99, -1.53, Forward
1761456983626, -0.73, -3.10, -1.55, Forward
1761456983673, -0.81, -3.30, -1.55, Forward
1761456983717, -0.76, -3.38, -1.59, Forward
1761456983812, -0.71, -3.43, -1.59, Forward
1761456983862, -0.75, -3.37, -1.62, Forward
1761456983912, -0.67, -3.14, -1.68, Forward
1761456983962, -0.39, -3.01, -1.69, Forward
1761456984011, -0.42, -3.07, -1.69, Forward
1761456984064, -0.44, -3.01, -1.66, Forward
1761456984112, -0.40, -2.74, -1.67, Forward
1761456984161, -0.36, -2.48, -1.68, Forward
1761456984206, -0.30, -2.17, -1.71, Forward
1761456984252, -0.39, -2.04, -1.70, Forward
1761456984336, -0.46, -2.07, -1.66, Forward
1761456984382, -0.46, -1.96, -1.63, Forward
1761456984429, -0.61, -2.19, -1.55, Forward
1761456984479, -0.66, -2.09, -1.56, Forward
1761456984528, -0.63, -2.03, -1.54, Forward
1761456984603, -0.68, -2.09, -1.57, Forward
1761456984649, -0.66, -2.24, -1.57, Forward
1761456984696, -0.64, -2.38, -1.57, Forward
1761456984749, -0.66, -2.45, -1.56, Forward
1761456984798, -0.55, -2.44, -1.55, Forward
1761456984862, -0.47, -2.26, -1.58, Forward
1761456984907, -0.39, -2.26, -1.59, Forward
1761456984950, -0.29, -2.08, -1.62, Forward
1761456984996, -0.47, -2.14, -1.62, Forward
1761456985050, -0.67, -2.19, -1.65, Forward
1761456985133, -0.45, -2.06, -1.68, Forward
1761456985179, -0.36, -1.82, -1.71, Forward
1761456985229, -0.26, -1.59, -1.74, Forward
1761456985278, -0.23, -1.54, -1.77, Forward
1761456985325, -0.17, -1.31, -1.83, Forward
1761456985403, -0.23, -1.43, -1.84, Forward
1761456985448, -0.31, -1.58, -1.85, Forward
1761456985495, -0.38, -1.74, -1.86, Forward
1761456985542, -0.52, -1.75, -1.87, Forward
1761456985590, -0.51, -1.81, -1.88, Forward
1761456985665, -0.83, -1.90, -1.90, Forward
1761456985710, -0.92, -2.06, -1.93, Forward
1761456985756, -0.99, -2.23, -1.96, Forward
1761456985800, -0.92, -2.34, -1.99, Forward
1761456985844, -0.93, -2.50, -2.00, Forward
1761456985934, -0.67, -2.35, -2.02, Forward
1761456985978, -0.39, -2.22, -2.04, Forward
1761456986026, -0.12, -2.04, -2.05, Forward
1761456986069, -0.00, -2.08, -2.05, Forward
1761456986118, 0.00, -2.11, -2.00, Forward
1761456986205, 0.14, -2.20, -1.96, Forward
1761456986252, 0.16, -2.15, -1.91, Forward
1761456986297, 0.18, -1.92, -1.89, Forward
1761456986344, 0.30, -2.00, -1.77, Forward
1761456986387, 0.31, -2.11, -1.68, Forward
1761456986461, 0.04, -1.88, -1.54, Forward
1761456986507, -0.24, -1.64, -1.38, Forward
1761456986552, -0.50, -1.44, -1.24, Forward
1761456986600, -0.55, -1.17, -1.11, Forward
1761456986645, -0.33, -0.74, -1.13, Forward
1761456986733, -0.10, -0.15, -1.13, Forward
1761456986778, 0.15, 0.11, -1.15, Forward
1761456986828, 0.37, 0.17, -1.12, Forward
1761456986878, 0.45, 0.89, -1.27, Forward
1761456986928, 0.60, 1.10, -1.30, Forward
1761456987003, 0.88, 1.13, -1.57, Forward
1761456987049, 1.19, 1.05, -1.84, Forward
1761456987096, 1.47, 0.80, -2.04, Forward
1761456987146, 1.76, 0.71, -2.32, Forward
1761456987195, 1.78, 0.55, -2.49, Forward
1761456987261, 1.73, 0.16, -2.67, Forward
1761456987306, 1.65, 0.27, -2.85, Forward
1761456987349, 1.60, 0.20, -3.04, Forward
1761456987395, 1.58, -0.15, -3.14, Forward
1761456987446, 1.68, 0.21, -3.34, Forward
1761456987533, 1.99, 0.03, -3.31, Forward
1761456987580, 2.23, 0.24, -3.33, Forward
1761456987629, 2.47, 0.55, -3.42, Forward
1761456987675, 2.55, 0.36, -3.31, Forward
1761456987722, 2.64, 0.03, -3.16, Forward
1761456987803, 2.69, -0.31, -3.03, Forward
1761456987849, 2.84, -0.62, -2.92, Forward
1761456987895, 2.95, -0.70, -2.81, Forward
1761456987941, 3.04, -0.93, -2.70, Forward
1761456987985, 2.94, -1.39, -2.59, Forward
1761456988065, 2.61, -1.90, -2.45, Forward
1761456988111, 2.24, -2.55, -2.27, Forward
1761456988160, 1.88, -3.06, -2.08, Forward
1761456988206, 1.68, -3.20, -2.01, Forward
1761456988249, 1.48, -3.16, -1.93, Forward
1761456988334, 1.49, -2.93, -1.79, Forward
1761456988379, 1.42, -2.93, -1.63, Forward
1761456988427, 1.37, -2.99, -1.47, Forward
1761456988477, 1.56, -3.22, -1.26, Forward
1761456988527, 1.77, -3.72, -1.00, Forward
1761456988604, 1.80, -3.59, -0.87, Forward
1761456988650, 1.88, -3.53, -0.77, Forward
1761456988696, 2.00, -3.58, -0.65, Forward
1761456988744, 2.11, -3.56, -0.56, Forward
1761456988791, 2.18, -3.86, -0.46, Forward
1761456988863, 1.99, -4.29, -0.39, Forward
1761456988909, 1.80, -4.61, -0.34, Forward
1761456988956, 1.68, -5.06, -0.28, Forward
1761456989002, 1.30, -5.11, -0.28, Forward
1761456989047, 1.02, -5.15, -0.27, Forward
1761456989132, 0.83, -5.43, -0.23, Forward
1761456989178, 0.75, -5.67, -0.15, Forward
1761456989228, 0.63, -5.85, -0.10, Forward
1761456989275, 0.57, -6.21, 0.01, Forward
1761456989324, 0.59, -6.22, 0.10, Forward
1761456989404, 0.79, -6.06, 0.20, Forward
1761456989449, 1.02, -6.10, 0.35, Forward
1761456989495, 1.19, -6.05, 0.50, Forward
1761456989540, 1.16, -6.86, 0.59, Forward
1761456989587, 1.04, -7.38, 0.64, Forward
1761456989660, 0.92, -7.77, 0.58, Forward
1761456989706, 0.76, -8.26, 0.53, Forward
1761456989750, 0.60, -8.58, 0.45, Forward
1761456989796, 0.38, -9.03, 0.39, Forward
1761456989844, -0.01, -6.50, 0.25, Forward
1761456989937, -0.22, -3.32, 0.18, Forward
1761456989986, -0.54, 0.00, 0.07, Forward
1761456990030, -0.92, 3.37, -0.02, Forward
1761456990077, -0.68, 5.40, -0.06, Forward
1761456990126, -0.53, 7.57, -0.11, Forward
1761456990204, -0.38, 7.52, 0.01, Forward
1761456990250, -0.33, 7.44, 0.13, Forward
1761456990297, -0.30, 7.19, 0.30, Forward
1761456990343, -0.03, 6.70, 0.54, Forward
1761456990388, 0.14, 2.89, 0.85, Forward
1761456990460, 0.24, -1.51, 1.10, Forward
1761456990503, 0.38, -6.25, 1.38, Forward
1761456990548, 0.58, -10.91, 1.63, Left
1761456990597, 0.44, -13.43, 1.89, Left
1761456990645, 0.56, -16.08, 2.24, Left
1761456990733, 0.38, -16.57, 2.49, Left
1761456990778, 0.28, -16.95, 2.72, Left
1761456990827, 0.19, -17.33, 2.94, Left
1761456990874, -0.24, -17.30, 2.99, Left
1761456990916, -0.42, -17.08, 3.07, Left
1761456991003, -0.76, -16.99, 3.08, Left
1761456991048, -1.09, -16.60, 3.09, Left
1761456991095, -1.41, -16.38, 3.08, Left
1761456991143, -1.64, -16.10, 3.09, Left
1761456991193, -1.97, -15.89, 3.00, Left
1761456991260, -1.73, -15.56, 2.93, Left
1761456991304, -1.48, -15.19, 2.87, Left
1761456991349, -1.26, -14.83, 2.82, Left
1761456991394, -0.93, -14.47, 2.82, Left
1761456991445, -0.85, -14.42, 2.76, Left
1761456991493, -0.78, -14.37, 2.77, Left
1761456991542, -0.56, -14.10, 2.71, Left
1761456991587, -0.48, -13.98, 2.66, Left
1761456991633, -0.59, -13.97, 2.58, Left
1761456991682, -0.59, -14.01, 2.48, Left
1761456991789, -0.93, -14.28, 2.40, Left
1761456991833, -1.29, -14.61, 2.32, Left
1761456991878, -1.62, -14.92, 2.24, Left
1761456991933, -1.58, -14.82, 2.16, Left
1761456991978, -1.37, -14.54, 2.08, Left
1761456992061, -1.22, -14.38, 2.03, Left
1761456992110, -1.34, -14.65, 1.99, Left
1761456992160, -1.23, -14.80, 2.04, Left
1761456992210, -1.05, -14.75, 2.11, Left
1761456992332, -1.20, -14.95, 2.20, Left
1761456992377, -1.23, -15.05, 2.30, Left
1761456992460, -1.22, -14.99, 2.41, Left
1761456992509, -1.22, -14.95, 2.49, Left
1761456992556, -1.55, -15.31, 2.58, Left
1761456992600, -1.88, -15.77, 2.67, Left
1761456992731, -1.92, -15.86, 2.70, Left
1761456992775, -1.72, -15.76, 2.80, Left
1761456992861, -1.85, -15.65, 2.79, Left
1761456992913, -1.96, -15.80, 2.78, Left
1761456992962, -1.88, -15.62, 2.77, Left
1761456993014, -1.84, -15.46, 2.67, Left
1761456993131, -1.91, -15.33, 2.49, Left
1761456993176, -1.94, -15.16, 2.35, Left
1761456993260, -2.17, -14.79, 2.13, Left
1761456993304, -2.35, -14.25, 1.93, Left
1761456993348, -2.74, -14.10, 1.77, Left
1761456993395, -3.06, -13.51, 1.44, Left
1761456993531, -3.44, -12.73, 1.10, Left
1761456993576, -3.90, -12.08, 0.78, Left
1761456993661, -4.14, -10.99, 0.35, Left
1761456993709, -4.39, -10.04, -0.00, Left
1761456993760, -4.68, -9.20, -0.32, Forward
1761456993809, -4.97, -8.12, -0.61, Forward
1761456993931, -4.98, -7.06, -0.83, Forward
1761456993976, -5.05, -5.96, -1.03, Forward
1761456994063, -5.11, -4.69, -1.20, Forward
1761456994110, -5.34, -3.82, -1.27, Forward
1761456994159, -5.28, -3.14, -1.26, Forward
1761456994202, -5.25, -2.19, -1.28, Forward
1761456994331, -5.47, -1.89, -1.22, Forward
1761456994379, -5.52, -1.42, -1.16, Forward
1761456994462, -5.60, -0.92, -1.12, Forward
1761456994509, -5.77, -0.72, -1.12, Forward
1761456994556, -6.05, -0.64, -1.10, Forward
1761456994602, -6.25, -0.46, -1.12, Forward
1761456994732, -6.73, -0.38, -1.14, Forward
1761456994776, -7.17, -0.50, -1.11, Forward
1761456994862, -7.69, -0.42, -1.16, Forward
1761456994908, -8.29, -0.33, -1.23, Forward
1761456994954, -8.70, -0.15, -1.23, Forward
1761456994996, -9.28, 0.03, -1.24, Forward
1761456995131, -9.61, 0.12, -1.27, Forward
1761456995176, -9.83, 0.29, -1.29, Forward
1761456995262, -9.71, 0.48, -1.50, Forward
1761456995310, -9.64, 0.53, -1.67, Forward
1761456995359, -9.34, 0.54, -1.87, Forward
1761456995405, -8.73, 1.03, -2.07, Forward
1761456995531, -8.08, 1.63, -1.91, Forward
1761456995576, -7.54, 1.95, -1.72, Forward
1761456995662, -7.02, 2.28, -1.31, Forward
1761456995709, -6.40, 2.53, -0.92, Forward
1761456995755, -5.97, 2.77, -0.47, Forward
1761456995797, -5.50, 2.67, -0.01, Forward
1761456995931, -5.44, 2.72, 0.49, Forward
1761456995977, -5.37, 2.71, 0.96, Forward
1761456996063, -6.29, 2.82, 1.33, Forward
1761456996109, -7.50, 2.48, 1.71, Forward
1761456996158, -8.70, 1.93, 1.80, Forward
1761456996204, -9.16, 1.58, 1.84, Forward
1761456996331, -10.02, 1.40, 1.60, Down
1761456996377, -10.85, 1.15, 1.40, Down
1761456996464, -11.93, 0.62, 1.13, Down
1761456996510, -13.28, 0.23, 0.85, Down
1761456996559, -14.48, -0.37, 0.71, Down
1761456996610, -15.12, -0.78, 0.50, Down
1761456996731, -14.67, -1.48, 0.26, Down
1761456996776, -14.32, -1.68, -0.02, Down
1761456996869, -13.60, -2.51, -0.24, Down
1761456996919, -13.34, -3.08, -0.54, Down
1761456996963, -12.74, -3.71, -0.79, Down
1761456997010, -11.56, -4.35, -0.87, Down
1761456997132, -10.30, -4.49, -0.78, Down
1761456997176, -8.79, -4.47, -0.71, Forward
1761456997262, -7.35, -4.26, -0.71, Forward
1761456997308, -6.65, -4.07, -0.62, Forward
1761456997353, -5.89, -3.74, -0.43, Forward
1761456997403, -5.13, -3.74, -0.33, Forward
1761456997534, -4.70, -3.27, -0.27, Forward
1761456997578, -4.50, -3.14, -0.13, Forward
1761456997667, -4.26, -3.01, 0.02, Forward
1761456997711, -4.88, -2.82, -0.02, Forward
1761456997757, -5.23, -2.76, -0.16, Forward
1761456997802, -5.58, -2.38, -0.36, Forward
1761456997931, -6.09, -2.31, -0.49, Forward
1761456997975, -6.32, -2.35, -0.65, Forward
1761456998060, -6.61, -2.27, -0.80, Forward
1761456998107, -7.04, -2.26, -0.83, Forward
1761456998151, -7.47, -2.17, -0.85, Forward
1761456998200, -7.58, -2.09, -0.87, Forward
1761456998331, -7.58, -1.87, -0.91, Forward
1761456998379, -7.39, -1.67, -0.91, Forward
1761456998461, -7.34, -1.45, -0.94, Forward
1761456998511, -7.24, -1.55, -0.91, Forward
1761456998558, -7.06, -1.51, -0.86, Forward
1761456998608, -6.96, -1.45, -0.81, Forward
1761456998732, -7.04, -1.50, -0.78, Forward
1761456998778, -6.96, -1.51, -0.77, Forward
1761456998861, -6.72, -1.47, -0.82, Forward
1761456998909, -6.56, -1.40, -0.82, Forward
1761456998957, -6.62, -1.49, -0.87, Forward
1761456999001, -6.63, -1.40, -0.89, Forward
1761456999134, -6.45, -1.45, -0.84, Forward
1761456999185, -6.36, -1.58, -0.76, Forward
1761456999266, -6.09, -1.47, -0.76, Forward
1761456999312, -5.78, -1.46, -0.70, Forward
1761456999358, -5.37, -1.39, -0.63, Forward
1761456999406, -5.08, -1.66, -0.47, Forward
1761456999531, -4.95, -2.00, -0.31, Forward
1761456999576, -4.74, -2.05, -0.19, Forward
1761456999664, -4.65, -2.37, -0.03, Forward
1761456999711, -4.47, -2.50, 0.06, Forward
1761456999760, -4.34, -2.54, 0.08, Forward
1761456999810, -4.35, -2.52, 0.02, Forward
1761456999932, -4.49, -2.84, -0.00, Forward
1761456999978, -4.65, -3.21, -0.04, Forward
1761457000067, -4.76, -3.43, -0.12, Forward
1761457000110, -4.77, -3.25, -0.30, Forward
1761457000159, -4.76, -2.98, -0.45, Forward
1761457000207, -4.78, -3.15, -0.50, Forward
1761457000331, -4.66, -2.81, -0.59, Forward
1761457000377, -4.64, -2.73, -0.62, Forward
1761457000467, -4.75, -2.94, -0.62, Forward
1761457000511, -4.62, -3.19, -0.54, Forward
1761457000558, -4.58, -3.52, -0.39, Forward
1761457000605, -4.14, -3.81, -0.24, Forward
1761457000732, -3.91, -3.00, -0.46, Forward
1761457000777, -3.89, -3.60, -0.47, Forward
1761457000864, -3.43, -3.61, -0.51, Forward
1761457000908, -2.87, -3.59, -0.62, Forward
1761457000957, -2.43, -3.93, -0.69, Forward
1761457001000, -2.09, -4.10, -0.70, Forward
1761457001133, -1.56, -3.78, -0.74, Forward
1761457001178, -1.14, -3.52, -0.78, Forward
1761457001269, -0.99, -3.25, -0.86, Forward
1761457001320, -1.07, -2.69, -0.93, Forward
1761457001364, -0.97, -3.34, -0.59, Forward
1761457001409, -0.88, -2.95, -0.41, Forward
1761457001535, -1.16, -3.17, -0.18, Forward
1761457001591, -1.53, -3.16, 0.03, Forward
1761457001665, -1.78, -2.70, 0.19, Forward
1761457001709, -2.01, -2.46, 0.27, Forward
1761457001757, -2.33, -2.64, 0.36, Forward
1761457001802, -2.49, -2.49, 0.43, Forward
1761457001932, -2.37, -2.59, 0.48, Forward
1761457001990, -2.42, -2.83, 0.50, Forward
1761457002070, -2.69, -2.99, 0.51, Forward
1761457002118, -2.64, -2.85, 0.45, Forward
1761457002167, -2.67, -2.60, 0.37, Forward
1761457002215, -2.66, -2.50, 0.25, Forward
1761457002331, -2.75, -2.67, 0.13, Forward
1761457002376, -2.87, -2.87, 0.02, Forward
1761457002427, -2.96, -2.87, -0.12, Forward
