Head Tracking Session: phase1_cycle1_1761476486513
Start Time: 2025-10-26T07:01:26.516611
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761476489725, 0.00, 0.00, 0.00, Forward
1761476489770, -0.86, 1.20, -0.61, Forward
1761476489813, -1.01, 2.86, -1.49, Forward
1761476489858, -5.40, 10.44, -4.28, Right
1761476489906, -8.14, 14.96, -8.54, Right
1761476489954, -9.84, 17.99, -8.89, Right
1761476494227, -8.41, 17.94, -10.28, Right
1761476494274, -6.93, 17.25, -11.03, Right
1761476494318, -7.71, 16.40, -12.01, Right
1761476494408, -8.27, 14.89, -13.19, Right
1761476494454, -9.61, 15.98, -15.68, Right
1761476494500, -10.63, 16.89, -18.04, Right
1761476494549, -12.42, 17.11, -20.29, Right
1761476494593, -11.87, 15.61, -21.49, Right
1761476494641, -11.06, 14.28, -21.45, Right
1761476494686, -11.41, 13.70, -23.16, Right
1761476494770, -13.30, 13.74, -23.75, Right
1761476494813, -14.74, 14.86, -24.31, Right
1761476494859, -14.38, 16.23, -24.46, Right
1761476494910, -14.10, 18.39, -24.23, Right
1761476494954, -14.00, 19.76, -23.90, Right
1761476495000, -14.18, 20.91, -23.56, Right
1761476495045, -13.53, 22.41, -23.05, Right
1761476495091, -13.18, 23.71, -22.88, Right
1761476495137, -13.38, 24.57, -22.56, Right
1761476495180, -12.47, 24.72, -21.95, Right
1761476495224, -11.77, 25.76, -21.74, Right
1761476495269, -11.99, 26.54, -21.90, Right
1761476495318, -12.78, 27.65, -22.14, Right
1761476495374, -13.65, 29.28, -22.64, Right
1761476495423, -14.41, 30.39, -23.00, Right
1761476495472, -14.81, 31.93, -23.41, Right
1761476495522, -15.56, 32.38, -23.54, Right
1761476495565, -16.49, 31.85, -23.39, Right
1761476495608, -17.16, 31.60, -23.34, Right
1761476495653, -17.58, 31.80, -23.48, Right
1761476495708, -18.30, 31.66, -23.39, Right
1761476495753, -18.88, 30.83, -23.07, Right
1761476495801, -19.05, 29.66, -22.73, Right
1761476495844, -19.13, 27.92, -22.04, Right
1761476495892, -19.07, 26.37, -21.46, Right
1761476495937, -19.28, 24.79, -20.93, Right
1761476495985, -19.36, 23.97, -20.73, Right
1761476496042, -19.64, 23.46, -20.59, Right
1761476496088, -19.86, 23.06, -20.49, Right
1761476496131, -20.28, 22.28, -20.30, Right
1761476496174, -20.48, 21.76, -20.20, Right
1761476496218, -20.54, 22.16, -20.32, Right
1761476496265, -20.56, 22.45, -20.37, Right
1761476496307, -20.56, 22.57, -20.39, Right
1761476496353, -20.70, 23.22, -20.62, Right
1761476496396, -20.88, 23.31, -20.59, Right
1761476496446, -20.72, 24.04, -20.68, Right
1761476496492, -20.46, 24.83, -20.84, Right
1761476496536, -20.11, 25.53, -20.95, Right
1761476496580, -19.94, 25.98, -20.94, Right
1761476496621, -19.92, 26.57, -21.02, Right
1761476496668, -20.09, 26.64, -21.00, Right
1761476496712, -19.98, 27.15, -21.10, Right
1761476496764, -20.01, 27.91, -21.30, Right
1761476496808, -19.97, 28.40, -21.36, Right
1761476496857, -19.84, 28.80, -21.48, Right
1761476496905, -20.07, 28.90, -21.50, Right
1761476496950, -20.62, 28.53, -21.42, Right
1761476496997, -21.13, 27.86, -21.29, Right
1761476497041, -21.41, 27.74, -21.27, Right
1761476497086, -21.52, 27.62, -21.26, Right
1761476497135, -21.61, 27.30, -21.20, Right
1761476497186, -21.94, 27.37, -21.27, Right
1761476497241, -21.78, 27.62, -21.38, Right
1761476497286, -21.64, 27.66, -21.39, Right
1761476497328, -21.42, 28.10, -21.52, Right
1761476497375, -21.26, 28.14, -21.52, Right
1761476497435, -20.95, 28.49, -21.60, Right
==================================================
End Time: 2025-10-26T07:01:37.435153
