Head Tracking Session: phase1_cycle1_1761467868128
Start Time: 2025-10-26T04:37:48.132787
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761467876376, -6.23, 17.56, -5.78, Right
1761467876423, -6.21, 17.48, -5.77, Right
1761467876474, -6.27, 17.33, -5.71, Right
1761467876523, -6.25, 17.21, -5.63, Right
1761467876600, -6.24, 16.80, -5.46, Right
1761467876648, -6.24, 16.38, -5.30, Right
1761467876696, -6.24, 15.97, -5.13, Right
1761467876742, -6.35, 16.28, -5.14, Right
1761467876787, -6.48, 16.94, -5.27, Right
1761467876874, -6.60, 17.22, -5.33, Right
1761467876921, -6.66, 17.36, -5.38, Right
1761467876970, -6.78, 17.56, -5.42, Right
1761467877019, -6.88, 17.64, -5.41, Right
1761467877070, -6.98, 18.14, -5.52, Right
1761467877127, -6.95, 18.91, -5.75, Right
1761467877175, -7.04, 19.48, -5.93, Right
1761467877224, -7.14, 20.05, -6.11, Right
1761467877275, -7.17, 19.83, -6.12, Right
1761467877323, -7.10, 19.43, -6.07, Right
1761467877402, -7.14, 19.57, -6.11, Right
1761467877454, -7.11, 19.79, -6.09, Right
1761467877502, -7.03, 20.12, -6.15, Right
1761467877554, -6.87, 20.65, -6.31, Right
1761467877603, -6.80, 20.72, -6.36, Right
1761467877672, -6.99, 20.32, -6.23, Right
1761467877721, -6.95, 20.33, -6.20, Right
1761467877770, -7.00, 20.41, -6.20, Right
1761467877819, -6.88, 20.97, -6.30, Right
1761467877870, -6.87, 21.49, -6.38, Right
1761467877925, -6.75, 21.50, -6.43, Right
1761467877973, -6.64, 21.45, -6.53, Right
1761467878021, -6.53, 21.24, -6.58, Right
1761467878070, -6.57, 21.14, -6.59, Right
1761467878117, -6.53, 20.80, -6.52, Right
1761467878196, -6.20, 20.52, -6.49, Right
1761467878243, -6.02, 20.47, -6.52, Right
1761467878289, -5.77, 20.27, -6.50, Right
1761467878334, -5.66, 19.98, -6.52, Right
1761467878383, -5.52, 19.62, -6.53, Right
1761467878470, -5.25, 19.06, -6.35, Right
1761467878517, -5.02, 18.48, -6.20, Right
1761467878567, -4.76, 18.00, -6.04, Right
1761467878615, -4.46, 16.94, -5.76, Right
1761467878667, -4.26, 16.09, -5.56, Right
1761467878729, -4.27, 15.60, -5.48, Right
1761467878774, -4.22, 14.68, -5.27, Right
1761467878823, -4.15, 13.82, -5.09, Right
1761467878876, -4.20, 13.40, -4.95, Right
1761467878927, -4.30, 13.21, -4.88, Right
1761467879002, -4.62, 13.55, -4.98, Right
1761467879052, -4.89, 13.98, -5.04, Right
1761467879108, -5.19, 14.26, -5.08, Right
1761467879158, -5.46, 15.07, -5.23, Right
1761467879208, -5.70, 15.94, -5.41, Right
1761467879270, -5.80, 16.78, -5.57, Right
1761467879319, -5.90, 17.63, -5.72, Right
1761467879369, -6.06, 18.52, -5.86, Right
1761467879416, -6.17, 18.87, -5.87, Right
1761467879466, -6.14, 19.04, -5.84, Right
1761467879527, -6.11, 19.21, -5.83, Right
1761467879572, -6.11, 19.22, -5.81, Right
1761467879621, -6.10, 19.31, -5.81, Right
1761467879670, -6.11, 19.25, -5.79, Right
1761467879719, -6.16, 19.26, -5.74, Right
1761467879797, -6.26, 19.28, -5.73, Right
1761467879851, -6.36, 19.30, -5.72, Right
1761467879900, -6.40, 19.28, -5.73, Right
1761467879956, -6.25, 19.41, -5.81, Right
1761467880011, -6.16, 19.51, -5.86, Right
1761467880092, -6.17, 19.41, -5.82, Right
1761467880144, -6.10, 19.37, -5.80, Right
1761467880196, -6.04, 19.36, -5.80, Right
1761467880244, -5.80, 18.97, -5.70, Right
1761467880292, -5.61, 18.63, -5.63, Right
1761467880338, -5.50, 18.35, -5.56, Right
1761467880454, -5.49, 18.07, -5.47, Right
1761467880504, -5.41, 17.72, -5.40, Right
1761467880552, -5.41, 17.38, -5.29, Right
1761467880601, -5.50, 16.92, -5.16, Right
1761467880653, -5.44, 16.89, -5.17, Right
1761467880727, -5.43, 16.99, -5.18, Right
1761467880773, -5.42, 17.32, -5.24, Right
1761467880818, -5.59, 18.02, -5.39, Right
1761467880869, -5.64, 18.39, -5.51, Right
1761467880919, -5.66, 18.56, -5.50, Right
1761467880996, -5.57, 18.75, -5.53, Right
1761467881044, -5.56, 19.01, -5.54, Right
1761467881090, -5.56, 18.94, -5.49, Right
1761467881136, -5.61, 19.32, -5.55, Right
1761467881185, -5.63, 19.32, -5.55, Right
1761467881260, -5.63, 19.34, -5.56, Right
1761467881308, -5.62, 19.08, -5.48, Right
1761467881354, -5.61, 18.83, -5.41, Right
1761467881402, -5.73, 18.76, -5.34, Right
1761467881451, -5.83, 18.80, -5.34, Right
1761467881526, -5.94, 18.82, -5.33, Right
1761467881570, -5.94, 18.82, -5.33, Right
1761467881621, -5.94, 19.11, -5.40, Right
1761467881672, -5.94, 18.77, -5.31, Right
1761467881726, -6.03, 18.53, -5.26, Right
1761467881796, -6.12, 18.23, -5.15, Right
1761467881843, -6.12, 17.95, -5.08, Right
1761467881888, -6.22, 17.68, -5.00, Right
1761467881935, -6.24, 17.66, -5.02, Right
1761467881984, -6.25, 17.40, -4.98, Right
1761467882054, -6.23, 17.19, -4.93, Right
1761467882104, -6.33, 16.93, -4.85, Right
1761467882152, -6.44, 16.92, -4.79, Right
1761467882201, -6.36, 17.12, -4.86, Right
1761467882253, -6.35, 17.56, -4.93, Right
1761467882321, -6.36, 17.98, -5.03, Right
1761467882367, -6.48, 18.43, -5.13, Right
1761467882413, -6.50, 18.86, -5.24, Right
1761467882459, -6.43, 19.06, -5.28, Right
1761467882505, -6.38, 19.44, -5.38, Right
1761467882596, -6.36, 19.55, -5.39, Right
1761467882644, -6.36, 19.77, -5.44, Right
1761467882689, -6.35, 19.72, -5.45, Right
1761467882735, -6.33, 19.88, -5.54, Right
1761467882781, -6.30, 19.53, -5.48, Right
1761467882854, -6.28, 18.81, -5.37, Right
1761467882901, -6.26, 18.52, -5.36, Right
1761467882950, -6.25, 18.22, -5.35, Right
1761467883001, -6.26, 17.94, -5.32, Right
1761467883054, -6.39, 17.66, -5.26, Right
1761467883122, -6.50, 17.36, -5.20, Right
1761467883173, -6.52, 17.10, -5.17, Right
1761467883220, -6.50, 17.09, -5.18, Right
1761467883269, -6.62, 17.07, -5.13, Right
1761467883320, -6.63, 17.38, -5.20, Right
1761467883396, -6.63, 18.05, -5.30, Right
1761467883444, -6.62, 18.29, -5.31, Right
1761467883491, -6.62, 18.54, -5.31, Right
1761467883542, -6.62, 18.53, -5.29, Right
1761467883591, -6.52, 18.45, -5.25, Right
1761467883657, -6.47, 18.93, -5.36, Right
1761467883705, -6.41, 19.43, -5.44, Right
1761467883753, -6.41, 19.76, -5.52, Right
1761467883803, -6.43, 19.80, -5.46, Right
1761467883851, -6.33, 19.82, -5.46, Right
1761467883922, -6.16, 19.07, -5.33, Right
1761467883969, -6.01, 17.96, -5.12, Right
1761467884017, -5.85, 16.85, -4.89, Right
1761467884065, -5.70, 16.23, -4.79, Right
1761467884114, -5.55, 15.66, -4.72, Right
1761467884197, -5.36, 15.10, -4.67, Right
1761467884245, -5.26, 14.04, -4.48, Right
1761467884293, -5.14, 12.90, -4.24, Right
1761467884338, -4.99, 11.88, -4.12, Right
1761467884385, -4.83, 10.83, -3.93, Right
1761467884453, -4.75, 10.67, -3.92, Right
1761467884503, -4.77, 10.88, -3.97, Right
1761467884550, -4.80, 11.08, -4.05, Right
1761467884606, -4.83, 11.02, -4.04, Right
1761467884652, -4.92, 11.54, -4.13, Right
1761467884725, -4.98, 11.98, -4.18, Right
1761467884776, -5.15, 12.82, -4.38, Right
1761467884820, -5.31, 13.62, -4.55, Right
1761467884871, -5.41, 14.09, -4.60, Right
1761467884918, -5.69, 14.59, -4.68, Right
1761467885001, -5.85, 14.59, -4.60, Right
1761467885055, -5.76, 14.82, -4.59, Right
1761467885104, -5.78, 15.06, -4.56, Right
1761467885153, -5.59, 15.57, -4.65, Right
1761467885200, -5.47, 15.07, -4.50, Right
1761467885254, -5.51, 14.31, -4.32, Right
1761467885300, -5.37, 13.55, -4.13, Right
1761467885349, -5.23, 12.84, -3.97, Right
1761467885402, -5.16, 12.43, -3.89, Right
1761467885450, -5.01, 12.37, -3.87, Right
1761467885523, -5.03, 12.21, -3.87, Right
1761467885570, -5.18, 12.13, -3.88, Right
1761467885618, -5.21, 12.04, -3.91, Right
1761467885668, -5.48, 11.61, -3.79, Right
1761467885718, -5.61, 11.63, -3.82, Right
1761467885798, -5.65, 11.78, -3.81, Right
1761467885849, -5.70, 11.86, -3.83, Right
1761467885899, -5.75, 11.60, -3.73, Right
1761467885950, -5.73, 11.62, -3.72, Right
1761467886002, -5.73, 11.24, -3.60, Right
1761467886055, -5.83, 11.64, -3.67, Right
1761467886103, -5.94, 11.72, -3.67, Right
1761467886153, -6.04, 11.79, -3.66, Right
1761467886202, -6.13, 11.94, -3.72, Right
1761467886252, -6.21, 12.02, -3.75, Right
1761467886322, -6.30, 11.91, -3.71, Right
1761467886369, -6.29, 11.85, -3.67, Right
1761467886417, -6.28, 12.13, -3.73, Right
1761467886467, -6.34, 12.02, -3.68, Right
1761467886519, -6.40, 11.82, -3.62, Right
1761467886598, -6.37, 11.60, -3.58, Right
1761467886650, -6.40, 11.19, -3.51, Right
1761467886697, -6.42, 10.77, -3.43, Right
1761467886742, -6.35, 11.02, -3.44, Right
1761467886786, -6.32, 11.18, -3.47, Right
1761467886854, -6.23, 11.35, -3.55, Right
1761467886902, -6.16, 11.52, -3.63, Right
1761467886951, -6.09, 11.69, -3.71, Right
1761467886998, -6.03, 11.80, -3.80, Right
1761467887050, -6.11, 12.27, -3.97, Right
1761467887123, -6.11, 12.59, -4.06, Right
1761467887171, -6.08, 12.93, -4.14, Right
1761467887218, -6.04, 13.59, -4.29, Right
1761467887269, -6.08, 13.46, -4.32, Right
1761467887317, -6.09, 13.08, -4.25, Right
1761467887397, -5.99, 13.05, -4.20, Right
1761467887446, -5.99, 13.08, -4.15, Right
1761467887502, -6.01, 13.07, -4.11, Right
1761467887561, -6.13, 13.28, -4.13, Right
1761467887625, -6.12, 13.31, -4.11, Right
1761467887682, -6.08, 13.61, -4.17, Right
1761467887798, -6.12, 14.39, -4.34, Right
1761467887845, -6.10, 14.93, -4.51, Right
1761467887892, -6.08, 15.56, -4.67, Right
1761467887937, -6.05, 16.23, -4.88, Right
1761467887986, -6.20, 16.67, -5.09, Right
1761467888053, -6.39, 17.06, -5.24, Right
1761467888100, -6.57, 17.39, -5.35, Right
1761467888150, -6.61, 17.75, -5.49, Right
1761467888201, -6.59, 18.10, -5.64, Right
1761467888251, -6.66, 18.07, -5.68, Right
1761467888323, -6.65, 17.28, -5.47, Right
1761467888369, -6.83, 16.46, -5.21, Right
1761467888417, -7.03, 15.69, -4.98, Right
1761467888467, -7.16, 15.42, -4.76, Right
1761467888517, -7.29, 15.21, -4.55, Right
1761467888597, -7.30, 14.81, -4.41, Right
1761467888647, -7.31, 14.74, -4.41, Right
1761467888699, -7.33, 14.54, -4.32, Right
1761467888749, -7.37, 14.64, -4.27, Right
1761467888799, -7.39, 14.70, -4.22, Right
1761467888855, -7.50, 15.02, -4.29, Right
1761467888901, -7.36, 15.27, -4.34, Right
1761467888950, -7.24, 15.46, -4.38, Right
1761467889000, -7.12, 15.55, -4.48, Right
1761467889052, -7.01, 15.54, -4.56, Right
1761467889130, -6.99, 15.98, -4.69, Right
1761467889177, -6.96, 16.18, -4.72, Right
1761467889227, -6.94, 16.42, -4.78, Right
1761467889275, -7.07, 16.24, -4.75, Right
1761467889323, -7.18, 16.09, -4.70, Right
1761467889405, -7.09, 16.21, -4.73, Right
1761467889453, -7.11, 16.48, -4.78, Right
1761467889504, -7.12, 16.79, -4.84, Right
1761467889552, -7.29, 17.06, -4.85, Right
1761467889605, -7.36, 17.31, -4.92, Right
1761467889657, -7.42, 17.11, -4.81, Right
1761467889709, -7.58, 17.01, -4.71, Right
1761467889766, -7.64, 16.82, -4.59, Right
1761467889824, -7.52, 16.64, -4.52, Right
1761467889877, -7.50, 16.51, -4.43, Right
1761467889929, -7.52, 16.44, -4.42, Right
1761467889984, -7.59, 16.25, -4.32, Right
1761467890034, -7.61, 16.03, -4.24, Right
1761467890083, -7.77, 15.78, -4.20, Right
1761467890133, -7.84, 15.58, -4.14, Right
1761467890200, -7.99, 15.67, -4.14, Right
1761467890249, -8.00, 15.52, -4.14, Right
1761467890297, -8.06, 15.58, -4.18, Right
1761467890347, -8.30, 15.74, -4.15, Right
1761467890395, -8.42, 15.85, -4.14, Right
1761467890455, -8.38, 16.29, -4.21, Right
1761467890501, -8.43, 16.33, -4.25, Right
1761467890548, -8.54, 16.40, -4.27, Right
1761467890596, -8.43, 16.50, -4.28, Right
1761467890648, -8.38, 16.57, -4.29, Right
1761467890695, -8.29, 16.46, -4.34, Right
1761467890744, -8.34, 16.62, -4.37, Right
1761467890793, -8.47, 16.54, -4.37, Right
1761467890842, -8.49, 16.49, -4.42, Right
1761467890888, -8.52, 16.49, -4.44, Right
1761467890997, -8.85, 15.95, -4.33, Right
1761467891049, -8.96, 15.75, -4.30, Right
1761467891100, -9.08, 15.59, -4.29, Right
1761467891150, -9.18, 15.43, -4.26, Right
1761467891201, -9.32, 15.31, -4.22, Right
1761467891256, -9.32, 15.55, -4.28, Right
1761467891304, -9.33, 15.44, -4.26, Right
1761467891354, -9.30, 15.45, -4.26, Right
1761467891400, -9.26, 15.32, -4.23, Right
1761467891521, -9.30, 15.20, -4.19, Right
1761467891569, -9.27, 15.15, -4.14, Right
1761467891651, -9.29, 15.15, -4.07, Right
1761467891698, -9.30, 15.11, -3.99, Right
1761467891749, -9.33, 15.18, -3.96, Right
1761467891798, -9.24, 15.50, -4.03, Right
1761467891924, -9.40, 15.42, -3.95, Right
1761467891970, -9.46, 15.57, -3.94, Right
1761467892053, -9.43, 15.79, -3.98, Right
1761467892100, -9.42, 16.14, -4.05, Right
1761467892150, -9.31, 16.43, -4.14, Right
1761467892202, -9.27, 16.54, -4.14, Right
1761467892323, -9.16, 16.73, -4.21, Right
1761467892369, -9.07, 17.10, -4.34, Right
1761467892451, -8.94, 17.25, -4.40, Right
1761467892498, -8.94, 17.20, -4.35, Right
1761467892550, -8.81, 17.23, -4.36, Right
1761467892600, -8.81, 17.14, -4.34, Right
1761467892723, -8.73, 17.19, -4.32, Right
1761467892769, -8.68, 17.21, -4.31, Right
1761467892852, -8.61, 17.37, -4.35, Right
1761467892900, -8.48, 17.73, -4.49, Right
1761467892947, -8.44, 18.02, -4.58, Right
1761467892997, -8.52, 18.03, -4.56, Right
1761467893122, -8.44, 17.98, -4.59, Right
1761467893171, -8.49, 17.96, -4.59, Right
1761467893252, -8.67, 17.97, -4.60, Right
1761467893301, -8.72, 18.07, -4.62, Right
1761467893347, -8.82, 17.95, -4.60, Right
1761467893398, -8.95, 17.81, -4.64, Right
1761467893522, -8.99, 18.02, -4.69, Right
1761467893573, -9.02, 18.23, -4.75, Right
1761467893657, -8.66, 18.80, -4.93, Right
1761467893705, -8.30, 19.61, -5.20, Right
1761467893750, -8.13, 20.57, -5.46, Right
1761467893799, -7.95, 21.48, -5.71, Right
1761467893922, -7.63, 22.54, -5.94, Right
1761467893969, -7.41, 23.60, -6.15, Right
1761467894052, -7.24, 24.65, -6.32, Right
1761467894100, -6.92, 25.75, -6.49, Right
1761467894151, -6.73, 26.35, -6.58, Right
1761467894198, -6.74, 27.05, -6.65, Right
1761467894324, -7.04, 27.29, -6.62, Right
1761467894371, -7.14, 27.52, -6.60, Right
1761467894451, -7.24, 27.72, -6.58, Right
1761467894499, -7.29, 27.89, -6.56, Right
1761467894548, -7.27, 27.92, -6.56, Right
1761467894596, -7.14, 27.80, -6.57, Right
1761467894723, -7.04, 27.20, -6.48, Right
1761467894769, -7.15, 26.76, -6.37, Right
1761467894851, -7.35, 26.68, -6.32, Right
1761467894905, -7.36, 26.44, -6.29, Right
1761467894954, -7.45, 26.45, -6.26, Right
1761467894999, -7.54, 26.09, -6.13, Right
1761467895122, -7.52, 25.91, -6.00, Right
1761467895168, -7.52, 25.86, -5.94, Right
1761467895255, -7.55, 25.64, -5.84, Right
1761467895303, -7.69, 25.55, -5.76, Right
1761467895350, -7.85, 25.95, -5.79, Right
1761467895401, -7.90, 26.26, -5.83, Right
1761467895523, -7.87, 26.08, -5.74, Right
1761467895569, -7.83, 25.96, -5.67, Right
1761467895651, -7.83, 25.73, -5.53, Right
1761467895699, -8.03, 25.72, -5.41, Right
1761467895747, -8.32, 25.59, -5.31, Right
1761467895796, -8.41, 25.19, -5.19, Right
1761467895924, -8.50, 25.11, -5.08, Right
1761467895967, -8.51, 25.24, -5.06, Right
1761467896052, -8.46, 25.47, -4.91, Right
1761467896100, -8.40, 25.60, -4.64, Right
1761467896147, -8.32, 25.89, -4.43, Right
1761467896197, -8.31, 25.78, -4.14, Right
1761467896323, -8.38, 26.06, -3.87, Right
1761467896367, -8.27, 26.46, -3.69, Right
1761467896451, -8.14, 27.08, -3.42, Right
1761467896499, -8.27, 27.81, -3.13, Right
1761467896551, -8.38, 28.37, -2.87, Right
1761467896599, -8.45, 28.89, -2.58, Right
1761467896722, -8.44, 28.44, -2.45, Right
1761467896772, -8.44, 28.23, -2.38, Right
1761467896852, -8.44, 27.83, -2.30, Right
1761467896899, -8.37, 27.83, -2.30, Right
1761467896950, -8.21, 27.39, -2.31, Right
1761467896998, -8.05, 26.98, -2.38, Right
1761467897123, -7.95, 26.35, -2.46, Right
1761467897167, -7.70, 25.78, -2.58, Right
1761467897252, -7.55, 25.45, -2.68, Right
1761467897300, -7.24, 24.90, -2.76, Right
1761467897347, -7.20, 25.24, -2.82, Right
1761467897397, -7.28, 25.50, -3.00, Right
1761467897521, -7.32, 25.98, -3.23, Right
1761467897567, -7.36, 26.41, -3.44, Right
1761467897651, -7.32, 26.98, -3.75, Right
1761467897696, -7.37, 27.43, -3.96, Right
1761467897746, -7.39, 27.84, -4.21, Right
1761467897796, -7.32, 28.12, -4.48, Right
1761467897925, -7.27, 28.20, -4.72, Right
1761467897968, -7.26, 28.49, -5.00, Right
1761467898053, -7.34, 28.25, -5.02, Right
1761467898097, -7.31, 27.91, -4.94, Right
1761467898147, -7.31, 27.51, -4.81, Right
1761467898198, -7.17, 27.37, -4.73, Right
1761467898324, -7.10, 27.39, -4.59, Right
1761467898375, -7.08, 27.26, -4.41, Right
1761467898451, -7.07, 27.16, -4.20, Right
1761467898499, -7.17, 27.18, -3.95, Right
1761467898545, -7.23, 27.17, -3.75, Right
1761467898594, -7.37, 26.97, -3.51, Right
1761467898724, -7.28, 27.38, -3.68, Right
1761467898775, -7.16, 27.68, -3.80, Right
1761467898850, -7.15, 28.37, -3.97, Right
1761467898897, -7.24, 28.81, -4.15, Right
1761467898949, -7.33, 28.94, -4.31, Right
1761467898995, -7.37, 29.38, -4.50, Right
1761467899123, -7.42, 29.74, -4.74, Right
1761467899169, -7.42, 30.05, -4.95, Right
1761467899254, -7.37, 30.43, -5.27, Right
1761467899304, -7.48, 30.74, -5.51, Right
1761467899362, -7.64, 30.86, -5.59, Right
1761467899415, -7.71, 30.42, -5.63, Right
1761467899526, -7.49, 29.87, -5.76, Right
1761467899574, -7.31, 29.42, -5.88, Right
1761467899653, -7.09, 28.71, -5.99, Right
1761467899702, -6.87, 27.97, -6.13, Right
1761467899748, -6.62, 27.41, -6.28, Right
1761467899800, -6.43, 26.83, -6.48, Right
1761467899923, -6.34, 26.23, -6.44, Right
1761467899971, -6.18, 25.80, -6.47, Right
1761467900052, -6.03, 25.46, -6.44, Right
1761467900107, -5.95, 25.68, -6.53, Right
1761467900153, -5.95, 25.60, -6.49, Right
1761467900198, -6.14, 25.24, -6.26, Right
1761467900324, -6.47, 25.09, -5.90, Right
1761467900369, -6.67, 24.76, -5.57, Right
1761467900455, -7.01, 24.20, -5.18, Right
1761467900503, -7.23, 23.73, -4.79, Right
1761467900554, -7.49, 23.20, -4.51, Right
1761467900600, -7.70, 22.77, -4.19, Right
1761467900724, -7.81, 22.26, -3.95, Right
1761467900772, -8.03, 21.95, -3.68, Right
1761467900855, -8.15, 21.52, -3.41, Right
1761467900902, -8.07, 21.20, -3.27, Right
1761467900951, -7.88, 20.91, -3.28, Right
1761467901000, -7.88, 20.73, -3.19, Right
1761467901124, -7.78, 20.82, -3.25, Right
1761467901174, -7.79, 20.87, -3.27, Right
1761467901255, -7.74, 21.20, -3.35, Right
1761467901305, -7.68, 21.46, -3.50, Right
1761467901354, -7.67, 21.78, -3.64, Right
1761467901401, -7.57, 21.95, -3.77, Right
1761467901524, -7.81, 22.22, -3.87, Right
1761467901569, -8.05, 22.70, -4.03, Right
1761467901618, -8.29, 23.03, -4.15, Right
1761467901665, -8.40, 23.49, -4.32, Right
1761467901711, -8.47, 23.71, -4.36, Right
1761467901760, -8.54, 23.97, -4.42, Right
1761467901808, -8.63, 23.79, -4.41, Right
1761467901856, -8.74, 23.58, -4.36, Right
1761467901901, -8.82, 23.39, -4.30, Right
1761467901947, -8.93, 23.38, -4.29, Right
1761467902050, -8.92, 23.46, -4.30, Right
1761467902098, -8.91, 23.42, -4.28, Right
1761467902191, -8.89, 23.51, -4.28, Right
1761467902239, -8.98, 23.39, -4.27, Right
1761467902292, -9.04, 23.51, -4.31, Right
1761467902340, -9.10, 23.50, -4.31, Right
1761467902452, -9.13, 23.29, -4.22, Right
1761467902503, -9.24, 23.10, -4.14, Right
1761467902586, -9.27, 23.15, -4.18, Right
1761467902634, -9.28, 23.03, -4.18, Right
1761467902682, -9.28, 22.91, -4.17, Right
1761467902731, -9.27, 22.72, -4.12, Right
1761467902852, -9.38, 22.82, -4.13, Right
1761467902898, -9.47, 22.95, -4.11, Right
1761467902982, -9.54, 22.75, -4.03, Right
1761467903031, -9.62, 22.69, -3.99, Right
1761467903078, -9.67, 23.00, -4.07, Right
1761467903127, -9.66, 23.05, -4.10, Right
1761467903253, -9.75, 22.89, -3.97, Right
1761467903303, -9.82, 22.65, -3.83, Right
1761467903384, -9.85, 22.57, -3.75, Right
1761467903432, -9.95, 22.57, -3.73, Right
1761467903481, -9.93, 22.30, -3.66, Right
1761467903528, -9.77, 22.10, -3.63, Right
1761467903652, -9.71, 22.13, -3.64, Right
1761467903699, -9.59, 22.21, -3.67, Right
1761467903789, -9.60, 22.16, -3.64, Right
1761467903839, -9.59, 22.23, -3.64, Right
1761467903892, -9.59, 22.27, -3.68, Right
1761467903942, -9.55, 22.83, -3.83, Right
1761467904055, -9.56, 23.26, -3.94, Right
1761467904105, -9.47, 23.65, -4.00, Right
1761467904187, -9.47, 24.09, -4.05, Right
1761467904237, -9.64, 24.49, -4.07, Right
1761467904289, -9.75, 24.79, -4.05, Right
1761467904332, -9.65, 24.34, -3.93, Right
1761467904452, -9.49, 24.15, -3.90, Right
1761467904504, -9.53, 24.09, -3.86, Right
1761467904585, -9.41, 23.91, -3.86, Right
1761467904632, -9.47, 23.53, -3.80, Right
1761467904680, -9.41, 23.07, -3.74, Right
1761467904729, -9.30, 22.61, -3.75, Right
1761467904852, -9.24, 22.64, -3.85, Right
1761467904900, -9.06, 22.63, -3.97, Right
1761467904983, -8.80, 22.49, -4.08, Right
