Head Tracking Session: phase1_cycle1_1761465735198
Start Time: 2025-10-26T04:02:15.202624
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761465740674, -1.24, 14.63, -0.70, Right
1761465740727, -1.17, 13.76, -0.75, Right
1761465740776, -1.28, 12.97, -0.79, Right
1761465740844, -1.48, 11.67, -0.70, Right
1761465740890, -1.69, 10.42, -0.57, Right
1761465740942, -1.86, 9.50, -0.51, Forward
1761465740993, -1.82, 8.86, -0.28, Forward
1761465741041, -1.58, 8.25, -0.09, Forward
1761465741119, -1.73, 8.56, -0.04, Forward
1761465741165, -1.74, 8.94, 0.06, Forward
1761465741212, -1.70, 9.48, 0.11, Forward
1761465741260, -1.24, 8.90, 0.01, Forward
1761465741310, -0.85, 8.01, -0.02, Forward
1761465741377, -0.80, 7.59, -0.23, Forward
1761465741425, -0.77, 6.73, -0.35, Forward
1761465741476, -0.77, 5.98, -0.49, Forward
1761465741526, -0.61, 6.56, -0.67, Forward
1761465741575, -0.54, 7.31, -0.89, Forward
1761465741651, -0.40, 9.52, -1.02, Forward
1761465741698, -0.15, 11.56, -1.14, Right
1761465741751, 0.11, 13.40, -1.21, Right
1761465741799, -0.22, 14.38, -1.14, Right
1761465741845, -0.63, 15.35, -1.10, Right
1761465741924, -0.32, 15.20, -1.24, Right
1761465741975, -0.10, 15.15, -1.43, Right
1761465742028, 0.10, 15.08, -1.61, Right
1761465742081, 0.14, 14.35, -1.70, Right
1761465742127, 0.23, 13.17, -1.72, Right
1761465742177, 0.23, 13.76, -1.75, Right
1761465742226, 0.29, 14.60, -1.79, Right
1761465742275, 0.28, 15.32, -1.82, Right
1761465742323, 0.28, 18.15, -1.99, Right
1761465742372, 0.50, 21.02, -2.15, Right
1761465742445, 0.50, 22.31, -2.05, Right
1761465742492, 0.54, 23.30, -1.91, Right
1761465742544, 0.60, 24.30, -1.76, Right
1761465742594, 0.76, 22.80, -1.61, Right
1761465742643, 0.77, 21.30, -1.45, Right
1761465742720, 0.79, 18.54, -1.31, Right
1761465742766, 0.78, 15.45, -1.13, Right
1761465742816, 0.77, 12.54, -0.97, Right
1761465742861, 0.74, 10.66, -0.73, Right
1761465742910, 0.80, 9.22, -0.59, Forward
1761465742978, 0.81, 9.97, -0.62, Forward
1761465743024, 0.91, 10.86, -0.66, Right
1761465743074, 1.02, 11.71, -0.71, Right
1761465743130, 0.90, 13.83, -0.85, Right
1761465743176, 0.89, 15.90, -1.03, Right
1761465743247, 0.85, 16.44, -1.07, Right
1761465743294, 0.81, 17.14, -1.12, Right
1761465743352, 0.78, 17.88, -1.20, Right
1761465743397, 0.95, 16.58, -1.28, Right
1761465743443, 0.92, 15.12, -1.33, Right
1761465743518, 0.81, 13.22, -1.27, Right
1761465743565, 0.60, 11.39, -1.19, Right
1761465743611, 0.41, 9.52, -1.10, Forward
1761465743658, 0.20, 7.84, -0.86, Forward
1761465743707, 0.14, 6.39, -0.63, Forward
1761465743780, 0.11, 6.38, -0.54, Forward
1761465743825, -0.01, 6.22, -0.46, Forward
1761465743875, -0.13, 5.97, -0.35, Forward
1761465743922, -0.14, 5.98, -0.28, Forward
1761465743971, -0.26, 6.12, -0.26, Forward
1761465744046, -0.19, 5.51, -0.24, Forward
1761465744092, 0.02, 4.75, -0.16, Forward
1761465744141, 0.22, 4.21, -0.15, Forward
1761465744188, 0.16, 4.19, -0.29, Forward
1761465744235, 0.09, 3.88, -0.37, Forward
1761465744318, 0.11, 3.75, -0.33, Forward
1761465744363, 0.23, 3.81, -0.32, Forward
1761465744410, 0.35, 3.93, -0.31, Forward
1761465744456, 0.34, 4.89, -0.15, Forward
1761465744504, 0.44, 5.71, 0.07, Forward
1761465744586, 0.37, 6.82, 0.35, Forward
1761465744634, 0.08, 7.94, 0.55, Forward
1761465744682, -0.19, 8.84, 0.84, Forward
1761465744727, -0.05, 7.90, 1.09, Forward
1761465744781, -0.08, 7.41, 1.25, Forward
1761465744847, 0.36, 5.94, 1.23, Forward
1761465744896, 0.68, 4.17, 1.22, Forward
1761465744941, 1.00, 2.39, 1.21, Forward
1761465744989, 1.13, 0.78, 1.08, Forward
1761465745039, 1.33, -1.07, 0.98, Forward
1761465745121, 1.24, -2.06, 0.80, Forward
1761465745168, 1.41, -3.12, 0.68, Forward
1761465745214, 1.54, -4.12, 0.52, Forward
1761465745261, 1.60, -3.25, 0.45, Forward
1761465745308, 1.69, -2.48, 0.41, Forward
1761465745375, 1.36, 0.85, 0.46, Forward
1761465745424, 1.08, 4.29, 0.54, Forward
1761465745470, 0.83, 7.64, 0.65, Forward
1761465745522, 0.66, 10.90, 0.68, Right
1761465745570, 0.38, 13.84, 0.75, Right
1761465745644, 0.49, 14.62, 0.81, Right
1761465745690, 0.55, 15.51, 0.87, Right
1761465745740, 0.61, 16.34, 0.96, Right
1761465745788, 0.77, 15.75, 0.98, Right
1761465745835, 0.89, 15.04, 1.03, Right
1761465745918, 0.92, 12.64, 1.06, Right
1761465745965, 1.01, 10.29, 1.09, Right
1761465746013, 1.10, 7.93, 1.09, Forward
1761465746063, 1.12, 6.35, 1.09, Forward
1761465746111, 1.20, 5.13, 1.06, Forward
1761465746182, 1.17, 7.63, 0.70, Forward
1761465746227, 1.02, 10.02, 0.30, Right
1761465746282, 0.93, 12.31, -0.08, Right
1761465746329, 0.69, 15.53, -0.46, Right
1761465746376, 0.44, 18.89, -0.84, Right
1761465746447, 0.39, 21.28, -1.20, Right
1761465746497, 0.29, 23.46, -1.55, Right
1761465746544, 0.15, 25.66, -1.87, Right
1761465746596, 0.04, 25.35, -1.97, Right
1761465746643, -0.00, 25.06, -2.11, Right
1761465746724, 0.17, 21.74, -1.81, Right
1761465746772, 0.31, 18.60, -1.53, Right
1761465746825, 0.39, 15.64, -1.30, Right
1761465746871, 0.40, 12.42, -1.05, Right
1761465746920, 0.47, 8.88, -0.76, Forward
1761465746980, 0.41, 7.11, -0.58, Forward
1761465747026, 0.34, 5.46, -0.40, Forward
1761465747075, 0.40, 3.87, -0.25, Forward
1761465747124, 0.52, 4.30, -0.18, Forward
1761465747173, 0.60, 4.95, -0.11, Forward
1761465747245, 0.61, 7.12, -0.24, Forward
1761465747293, 0.76, 9.10, -0.33, Forward
1761465747344, 0.84, 11.59, -0.52, Right
1761465747393, 0.99, 14.72, -0.77, Right
1761465747439, 1.13, 17.85, -1.04, Right
1761465747536, 1.12, 20.22, -1.20, Right
1761465747592, 1.22, 22.59, -1.38, Right
1761465747652, 1.23, 25.04, -1.58, Right
1761465747719, 1.19, 26.33, -1.83, Right
1761465747768, 1.12, 27.35, -2.05, Right
1761465747826, 0.95, 26.61, -2.11, Right
1761465747920, 0.79, 24.95, -2.03, Right
1761465747970, 0.65, 23.07, -1.89, Right
1761465748020, 0.61, 20.55, -1.68, Right
1761465748066, 0.60, 17.44, -1.45, Right
1761465748111, 0.61, 14.46, -1.26, Right
1761465748179, 0.55, 12.18, -1.16, Right
1761465748226, 0.51, 10.01, -1.07, Right
1761465748281, 0.51, 8.53, -1.00, Forward
1761465748327, 0.59, 8.61, -0.96, Forward
1761465748374, 0.69, 9.57, -0.92, Forward
1761465748448, 0.63, 12.70, -1.11, Right
1761465748493, 0.63, 15.32, -1.19, Right
1761465748541, 0.63, 17.98, -1.30, Right
1761465748590, 0.58, 21.52, -1.52, Right
1761465748639, 0.68, 24.97, -1.76, Right
1761465748705, 0.66, 27.05, -1.87, Right
1761465748757, 0.61, 28.94, -1.94, Right
1761465748806, 0.56, 30.84, -2.01, Right
1761465748855, 0.31, 29.82, -2.08, Right
1761465748905, 0.05, 28.74, -2.16, Right
1761465748979, -0.08, 25.46, -2.12, Right
1761465749024, -0.29, 22.38, -2.16, Right
1761465749074, -0.58, 19.22, -2.15, Right
1761465749122, -0.68, 15.34, -1.96, Right
1761465749171, -0.87, 11.72, -1.79, Right
1761465749247, -0.87, 8.59, -1.62, Forward
1761465749292, -0.91, 5.63, -1.51, Forward
1761465749339, -0.84, 2.70, -1.37, Forward
1761465749389, -0.60, 1.03, -1.19, Forward
1761465749440, -0.33, -0.36, -1.08, Forward
1761465749508, -0.18, -0.68, -0.93, Forward
1761465749557, 0.02, -1.01, -0.79, Forward
1761465749609, 0.25, -1.28, -0.66, Forward
1761465749662, 0.15, -0.91, -0.61, Forward
1761465749708, 0.08, -0.69, -0.53, Forward
1761465749775, -0.08, -0.02, -0.40, Forward
1761465749821, -0.22, 0.80, -0.24, Forward
1761465749870, -0.42, 1.63, -0.13, Forward
1761465749919, -0.65, 2.98, -0.08, Forward
1761465749968, -0.90, 4.35, 0.01, Forward
1761465750045, -0.98, 7.70, -0.26, Forward
1761465750093, -1.17, 11.09, -0.49, Right
1761465750140, -1.35, 14.66, -0.79, Right
1761465750188, -1.48, 18.48, -1.04, Right
1761465750238, -1.49, 22.17, -1.30, Right
1761465750307, -1.30, 25.08, -1.56, Right
1761465750357, -1.09, 27.73, -1.78, Right
1761465750404, -0.86, 30.40, -2.01, Right
1761465750452, -0.66, 32.83, -2.21, Right
1761465750499, -0.54, 34.94, -2.40, Right
1761465750580, -0.55, 34.31, -2.34, Right
1761465750625, -0.31, 33.32, -2.27, Right
1761465750673, -0.19, 32.18, -2.15, Right
1761465750723, 0.04, 29.44, -1.91, Right
1761465750846, 0.21, 26.10, -1.61, Right
1761465750891, 0.10, 23.27, -1.41, Right
1761465750978, -0.01, 20.18, -1.22, Right
1761465751025, -0.16, 16.95, -0.97, Right
1761465751075, -0.30, 13.46, -0.70, Right
1761465751125, -0.45, 10.01, -0.45, Right
1761465751175, -0.47, 7.49, -0.18, Forward
1761465751245, -0.61, 5.17, 0.07, Forward
1761465751291, -0.69, 2.87, 0.29, Forward
1761465751338, -0.77, 1.76, 0.34, Forward
1761465751389, -0.95, 1.32, 0.37, Forward
1761465751438, -1.06, 0.76, 0.39, Forward
1761465751507, -1.10, 0.52, 0.43, Forward
1761465751555, -1.13, 0.33, 0.43, Forward
1761465751606, -1.16, 0.28, 0.41, Forward
1761465751654, -1.17, 0.31, 0.37, Forward
1761465751703, -1.26, 0.28, 0.34, Forward
1761465751778, -1.40, 1.01, 0.25, Forward
1761465751824, -1.53, 1.59, 0.20, Forward
1761465751874, -1.64, 2.37, 0.12, Forward
1761465751919, -1.75, 3.39, 0.13, Forward
1761465751966, -1.74, 4.53, 0.16, Forward
1761465752048, -1.69, 6.75, 0.09, Forward
1761465752098, -1.70, 8.92, 0.08, Forward
1761465752145, -1.71, 11.09, 0.06, Right
1761465752197, -1.45, 14.11, 0.05, Right
1761465752245, -1.14, 17.43, -0.04, Right
1761465752306, -0.77, 19.69, -0.00, Right
1761465752356, -0.39, 22.34, -0.03, Right
1761465752403, -0.07, 24.79, -0.01, Right
1761465752454, 0.30, 26.21, 0.02, Right
1761465752507, 0.60, 27.60, 0.03, Right
1761465752578, 0.63, 26.25, 0.37, Right
1761465752625, 0.73, 25.14, 0.65, Right
1761465752680, 0.85, 24.01, 0.92, Right
1761465752725, 0.73, 21.81, 1.19, Right
1761465752774, 0.56, 19.00, 1.60, Right
1761465752850, 0.33, 16.86, 1.84, Right
1761465752896, 0.09, 14.43, 2.09, Right
1761465752942, -0.10, 11.98, 2.36, Right
1761465752991, -0.30, 10.11, 2.54, Right
1761465753039, -0.46, 8.15, 2.77, Forward
1761465753104, -0.56, 7.85, 2.68, Forward
1761465753154, -0.56, 7.54, 2.60, Forward
1761465753202, -0.58, 7.10, 2.56, Forward
1761465753247, -0.56, 6.91, 2.53, Forward
1761465753292, -0.63, 6.99, 2.40, Forward
1761465753377, -0.62, 6.84, 2.42, Forward
1761465753425, -0.60, 6.68, 2.47, Forward
1761465753474, -0.58, 6.53, 2.50, Forward
1761465753524, -0.60, 6.61, 2.47, Forward
1761465753574, -0.69, 6.83, 2.42, Forward
1761465753648, -0.71, 6.86, 2.34, Forward
1761465753699, -0.84, 6.75, 2.30, Forward
1761465753745, -0.95, 6.79, 2.21, Forward
1761465753791, -1.05, 6.54, 2.10, Forward
1761465753841, -1.06, 6.18, 2.07, Forward
1761465753907, -1.03, 5.60, 2.05, Forward
1761465753958, -1.04, 5.05, 1.99, Forward
1761465754007, -1.13, 4.45, 1.95, Forward
1761465754057, -1.13, 3.77, 1.93, Forward
1761465754106, -1.15, 3.08, 1.92, Forward
1761465754175, -1.16, 2.45, 1.97, Forward
1761465754222, -1.17, 1.82, 2.03, Forward
1761465754271, -1.16, 1.16, 2.09, Forward
1761465754318, -1.19, 0.55, 2.20, Forward
1761465754365, -1.21, 0.08, 2.29, Forward
1761465754445, -1.38, -0.08, 2.29, Forward
1761465754492, -1.53, -0.29, 2.35, Forward
1761465754538, -1.61, -0.47, 2.39, Forward
1761465754585, -1.71, -0.44, 2.37, Forward
1761465754637, -1.80, -0.51, 2.36, Forward
1761465754702, -1.78, -0.60, 2.36, Forward
1761465754749, -1.76, -0.56, 2.34, Forward
1761465754792, -1.73, -0.52, 2.32, Forward
1761465754843, -1.70, -0.28, 2.27, Forward
1761465754889, -1.72, -0.20, 2.23, Forward
1761465754973, -1.59, -0.00, 2.17, Forward
1761465755022, -1.44, 0.08, 2.13, Forward
1761465755070, -1.28, 0.27, 2.09, Forward
1761465755120, -1.21, 0.15, 2.14, Forward
1761465755171, -1.15, 0.12, 2.14, Forward
1761465755246, -1.17, 0.16, 2.18, Forward
1761465755289, -1.19, 0.09, 2.24, Forward
1761465755339, -1.21, 0.01, 2.30, Forward
1761465755387, -1.34, 0.05, 2.35, Forward
1761465755440, -1.41, 0.31, 2.36, Forward
1761465755508, -1.42, -0.40, 2.56, Forward
1761465755556, -1.52, -0.80, 2.66, Forward
1761465755603, -1.63, -1.27, 2.79, Forward
1761465755652, -1.59, -2.08, 2.91, Forward
1761465755699, -1.48, -2.80, 3.08, Forward
1761465755775, -1.62, -3.04, 3.19, Forward
1761465755822, -1.83, -3.18, 3.28, Forward
1761465755869, -2.04, -3.37, 3.38, Forward
1761465755920, -1.94, -3.39, 3.62, Forward
1761465755970, -1.93, -3.22, 3.82, Forward
1761465756046, -2.08, -2.42, 3.92, Forward
1761465756090, -2.12, -1.66, 4.02, Forward
1761465756139, -2.15, -0.99, 4.14, Forward
1761465756190, -2.25, 0.62, 4.14, Forward
1761465756237, -2.47, 2.03, 4.15, Forward
1761465756303, -2.37, 3.00, 4.16, Forward
1761465756348, -2.16, 3.81, 4.20, Forward
1761465756393, -2.00, 4.68, 4.24, Forward
1761465756449, -2.04, 5.23, 4.12, Forward
1761465756494, -1.92, 6.41, 3.99, Forward
1761465756580, -1.71, 8.03, 3.70, Forward
1761465756637, -1.54, 9.48, 3.43, Forward
1761465756688, -1.37, 11.02, 3.18, Right
1761465756740, -1.39, 12.14, 2.97, Right
1761465756787, -1.26, 13.53, 2.69, Right
1761465756851, -1.32, 14.25, 2.49, Right
1761465756900, -1.42, 14.97, 2.30, Right
1761465756945, -1.47, 15.69, 2.12, Right
1761465756992, -1.64, 16.30, 1.91, Right
1761465757039, -2.00, 15.45, 1.84, Right
1761465757105, -2.29, 14.10, 1.89, Right
1761465757153, -2.56, 12.92, 1.94, Right
1761465757205, -2.82, 11.62, 1.96, Right
1761465757254, -2.89, 10.05, 2.02, Right
1761465757303, -3.06, 8.19, 2.15, Forward
1761465757372, -3.08, 6.86, 2.22, Forward
1761465757420, -3.15, 5.62, 2.22, Forward
1761465757470, -3.22, 4.34, 2.23, Forward
1761465757520, -3.26, 3.12, 2.21, Forward
1761465757570, -3.10, 2.49, 2.14, Forward
1761465757645, -3.13, 2.11, 2.08, Forward
1761465757691, -3.15, 1.54, 2.02, Forward
1761465757738, -3.19, 1.17, 1.94, Forward
1761465757786, -3.34, 0.93, 1.86, Forward
1761465757835, -3.34, 0.71, 1.83, Forward
1761465757906, -3.43, 0.71, 1.75, Forward
1761465757964, -3.49, 0.79, 1.71, Forward
1761465758011, -3.54, 0.90, 1.65, Forward
1761465758056, -3.65, 1.04, 1.62, Forward
1761465758106, -3.83, 1.20, 1.59, Forward
1761465758174, -3.90, 1.35, 1.59, Forward
1761465758221, -3.98, 1.53, 1.61, Forward
1761465758296, -4.07, 1.66, 1.62, Forward
1761465758348, -4.03, 1.78, 1.70, Forward
1761465758405, -4.13, 2.05, 1.68, Forward
1761465758459, -4.33, 2.22, 1.66, Forward
1761465758586, -4.50, 2.60, 1.64, Forward
1761465758638, -4.66, 2.99, 1.61, Forward
1761465758686, -4.70, 3.44, 1.62, Forward
1761465758735, -4.66, 3.19, 1.68, Forward
1761465758781, -4.76, 2.85, 1.72, Forward
1761465758847, -4.86, 3.00, 1.70, Forward
1761465758889, -4.88, 2.84, 1.77, Forward
1761465758938, -4.98, 3.05, 1.70, Forward
1761465758987, -5.09, 3.32, 1.68, Forward
1761465759036, -5.05, 3.37, 1.75, Forward
1761465759107, -4.67, 3.99, 1.65, Forward
1761465759154, -4.49, 4.56, 1.52, Forward
1761465759204, -4.30, 5.12, 1.39, Forward
1761465759252, -3.99, 7.67, 1.00, Forward
1761465759373, -3.64, 10.78, 0.41, Right
1761465759422, -3.31, 13.24, -0.08, Right
1761465759506, -2.91, 15.47, -0.62, Right
1761465759554, -2.39, 17.17, -1.03, Right
1761465759605, -1.92, 19.07, -1.51, Right
1761465759656, -1.41, 19.88, -1.82, Right
1761465759773, -1.12, 19.25, -1.82, Right
1761465759819, -0.77, 18.58, -1.79, Right
1761465759906, -0.25, 18.19, -1.81, Right
1761465759956, -0.11, 16.26, -1.56, Right
1761465760004, 0.21, 13.66, -1.10, Right
1761465760053, 0.52, 11.58, -0.67, Right
1761465760173, 0.68, 9.61, -0.18, Forward
1761465760219, 0.72, 7.98, 0.24, Forward
1761465760306, 0.80, 5.84, 0.76, Forward
1761465760356, 0.81, 4.88, 1.08, Forward
1761465760402, 0.70, 4.43, 1.30, Forward
1761465760453, 0.63, 4.20, 1.43, Forward
1761465760572, 0.55, 3.59, 1.74, Forward
1761465760619, 0.56, 3.30, 1.90, Forward
1761465760704, 0.63, 2.53, 2.17, Forward
1761465760753, 0.64, 1.43, 2.45, Forward
1761465760800, 0.66, 0.75, 2.61, Forward
1761465760847, 0.65, -0.42, 2.79, Forward
1761465760975, 0.79, -1.64, 2.84, Forward
1761465761022, 0.91, -2.90, 2.91, Forward
1761465761104, 1.12, -4.18, 2.99, Forward
1761465761153, 1.38, -5.53, 3.15, Forward
1761465761205, 1.49, -6.78, 3.18, Forward
1761465761253, 1.53, -7.54, 3.27, Forward
1761465761374, 1.09, -6.59, 3.13, Forward
1761465761424, 0.72, -5.45, 2.97, Forward
1761465761504, 0.37, -2.45, 2.72, Forward
1761465761553, 0.24, 0.98, 2.46, Forward
1761465761604, -0.03, 4.64, 2.23, Forward
1761465761652, -0.16, 9.51, 1.95, Forward
1761465761773, -0.57, 15.36, 1.64, Right
1761465761818, -1.07, 21.05, 1.37, Right
1761465761908, -1.48, 27.16, 1.02, Right
1761465761953, -1.62, 32.64, 0.69, Right
1761465762004, -1.51, 37.07, 0.46, Right
1761465762052, -1.60, 41.44, 0.23, Right
1761465762172, -3.76, 44.59, -16.18, Right
1761465762219, -6.26, 47.62, -32.58, Right
1761465762305, -8.50, 51.40, -48.83, Right
1761465762354, -11.04, 54.00, -65.00, Right
1761465762403, -13.28, 55.67, -81.23, Right
1761465762456, -15.45, 57.94, -97.35, Right
1761465762574, -17.96, 60.00, -113.23, Right
1761465762621, -20.45, 62.17, -129.28, Right
1761465762704, -22.63, 64.45, -145.41, Right
1761465762753, -24.32, 66.59, -161.68, Right
1761465762803, -24.04, 68.08, -161.72, Right
1761465762857, -23.47, 64.04, -145.86, Right
1761465762972, -23.10, 63.56, -146.37, Right
1761465763019, -22.59, 63.03, -146.92, Right
1761465763105, -20.56, 60.38, -131.15, Right
1761465763151, -18.34, 57.07, -115.56, Right
1761465763202, -15.76, 53.61, -100.15, Right
1761465763253, -13.01, 47.94, -84.41, Right
1761465763372, -10.69, 40.77, -68.36, Right
1761465763420, -8.80, 33.62, -52.17, Right
1761465763503, -6.66, 26.17, -35.88, Right
1761465763552, -4.77, 24.31, -35.51, Right
1761465763601, -2.90, 18.34, -18.91, Right
1761465763650, -1.20, 11.92, -2.25, Right
1761465763776, -2.05, 7.58, -1.94, Forward
1761465763822, -3.17, 3.30, -1.60, Forward
1761465763912, -4.76, -0.27, -1.06, Forward
1761465763958, -6.58, -1.96, -0.73, Forward
1761465764005, -8.38, -2.26, -0.65, Forward
1761465764055, -10.66, -1.81, -0.49, Down
1761465764174, -15.84, -1.72, 17.20, Down
1761465764224, -20.92, -1.50, 34.86, Down
1761465764303, -25.96, -1.31, 52.61, Down
1761465764350, -30.75, -0.77, 70.23, Down
1761465764397, -34.62, -0.19, 87.93, Down
1761465764442, -35.31, 1.00, 88.17, Down
1761465764572, -35.12, 2.73, 88.11, Down
1761465764618, -35.04, 3.37, 88.16, Down
1761465764705, -33.78, 3.83, 88.27, Down
1761465764753, -32.01, 3.13, 88.38, Down
1761465764802, -27.51, 3.20, 70.90, Down
1761465764849, -22.34, 2.90, 53.58, Down
1761465764972, -16.41, 2.90, 36.01, Down
1761465765020, -10.74, 2.59, 18.60, Down
1761465765105, -4.82, 2.10, 1.21, Forward
1761465765155, -1.90, 1.09, 1.28, Forward
1761465765213, 0.48, -1.28, 1.51, Forward
1761465765258, 2.78, -2.26, 1.70, Forward
1761465765374, 3.76, -3.53, 1.81, Forward
1761465765421, 4.66, -4.57, 1.83, Forward
1761465765504, 3.62, -7.61, 18.33, Forward
1761465765552, 3.71, -8.86, 18.00, Forward
1761465765602, 3.10, -10.52, 17.87, Left
1761465765651, 2.77, -12.52, 17.45, Left
1761465765773, -0.26, -16.15, 32.90, Left
1761465765818, -3.30, -19.77, 48.37, Left
1761465765905, -6.53, -23.61, 63.69, Left
1761465765952, -9.58, -27.42, 79.02, Left
1761465766005, -12.35, -30.87, 94.40, Left
1761465766052, -15.07, -34.05, 109.85, Left
1761465766174, -13.73, -33.38, 93.02, Left
1761465766219, -14.21, -34.32, 92.88, Left
1761465766307, -14.51, -33.82, 93.15, Left
1761465766353, -14.88, -32.69, 93.61, Left
1761465766402, -12.78, -29.59, 78.17, Left
1761465766451, -10.51, -26.08, 62.90, Left
1761465766576, -8.33, -21.68, 47.72, Left
1761465766625, -6.23, -17.16, 32.47, Left
1761465766710, -4.09, -12.45, 17.32, Left
1761465766758, -1.76, -7.87, 2.08, Forward
1761465766805, -1.51, -5.23, 2.67, Forward
1761465766854, -1.33, -2.46, 3.28, Forward
1761465766974, -1.35, -1.10, 3.44, Forward
1761465767020, -1.38, 0.45, 3.58, Forward
1761465767118, -1.51, 1.32, 3.78, Forward
1761465767167, -1.94, 1.54, 3.84, Forward
1761465767215, -2.08, 1.27, 3.88, Forward
1761465767263, -2.22, 0.94, 3.94, Forward
1761465767375, -2.14, 2.41, 3.68, Forward
1761465767420, -2.26, 4.50, 3.33, Forward
1761465767505, -2.22, 8.28, 2.99, Forward
1761465767552, -2.49, 12.12, 2.76, Right
1761465767599, -2.71, 15.92, 2.54, Right
1761465767642, -2.70, 20.48, 2.20, Right
1761465767772, -4.36, 26.20, -14.97, Right
1761465767819, -5.86, 32.11, -32.25, Right
1761465767904, -7.38, 38.17, -49.50, Right
1761465767958, -8.81, 44.03, -66.77, Right
1761465768013, -8.72, 47.76, -67.18, Right
1761465768058, -8.39, 50.74, -67.64, Right
1761465768174, -8.11, 51.68, -68.33, Right
1761465768220, -7.45, 52.50, -69.10, Right
1761465768306, -6.91, 52.02, -69.79, Right
1761465768352, -6.73, 50.92, -70.39, Right
1761465768406, -4.72, 49.08, -54.18, Right
1761465768457, -2.59, 46.77, -37.96, Right
1761465768574, -0.41, 41.95, -21.24, Right
1761465768625, 1.76, 37.02, -4.44, Right
1761465768706, 1.77, 32.46, -4.09, Right
1761465768754, 1.69, 27.92, -3.59, Right
1761465768801, 1.49, 23.78, -2.87, Right
1761465768848, 1.28, 19.06, -1.94, Right
1761465768974, 0.91, 15.37, -0.99, Right
1761465769022, 0.68, 11.60, -0.03, Right
1761465769107, 0.38, 8.17, 0.89, Forward
1761465769155, -0.17, 5.16, 1.87, Forward
1761465769205, -0.71, 4.45, 2.38, Forward
1761465769251, -1.31, 3.81, 2.85, Forward
1761465769373, -1.77, 3.47, 2.92, Forward
1761465769419, -2.22, 3.19, 3.01, Forward
1761465769508, -2.74, 3.12, 3.13, Forward
1761465769564, -3.35, 3.56, 2.99, Forward
1761465769612, -3.80, 4.30, 2.77, Forward
1761465769658, -4.45, 5.19, 2.51, Forward
1761465769774, -5.21, 6.03, 2.14, Forward
1761465769822, -5.86, 7.02, 1.74, Forward
1761465769873, -6.52, 7.93, 1.37, Forward
1761465769919, -7.24, 8.99, 1.00, Forward
1761465769967, -7.65, 9.50, 0.83, Forward
1761465770016, -8.07, 10.04, 0.66, Right
1761465770066, -8.28, 10.17, 0.48, Right
1761465770115, -8.28, 10.44, 0.29, Right
1761465770161, -8.48, 10.69, 0.08, Right
1761465770205, -8.36, 10.74, -0.04, Right
1761465770307, -8.08, 10.31, 0.03, Right
1761465770353, -7.94, 10.01, 0.09, Right
1761465770431, -7.77, 9.51, 0.16, Forward
1761465770478, -7.54, 8.95, 0.23, Forward
1761465770523, -7.38, 8.46, 0.28, Forward
1761465770578, -7.19, 8.18, 0.33, Forward
1761465770709, -7.35, 8.10, 0.31, Forward
1761465770756, -7.59, 7.80, 0.32, Forward
1761465770830, -7.59, 7.44, 0.36, Forward
1761465770878, -7.56, 7.04, 0.44, Forward
1761465770927, -7.59, 6.96, 0.45, Forward
1761465770973, -7.63, 6.48, 0.51, Forward
1761465771107, -7.66, 6.24, 0.47, Forward
