Head Tracking Session: phase1_cycle1_1761456759345
Start Time: 2025-10-26T01:32:39.349335
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761456768380, -1.75, 4.96, -4.30, Forward
1761456768426, -2.29, 4.92, -4.50, Forward
1761456768474, -2.82, 4.92, -4.72, Forward
1761456768521, -3.18, 4.96, -4.88, Forward
1761456768615, -4.15, 5.05, -5.07, Forward
1761456768662, -4.40, 5.23, -5.34, Forward
1761456768706, -4.62, 5.56, -5.67, Forward
1761456768753, -4.72, 5.52, -5.89, Forward
1761456768801, -4.46, 4.97, -5.86, Forward
1761456768848, -4.09, 4.68, -6.01, Forward
1761456768920, -3.35, 4.09, -6.15, Forward
1761456768968, -2.86, 3.47, -6.10, Forward
1761456769014, -2.32, 2.61, -5.96, Forward
1761456769064, -1.78, 1.49, -5.73, Forward
1761456769109, -1.20, 0.59, -5.49, Forward
1761456769155, -0.54, -0.65, -4.90, Forward
1761456769225, 0.03, -1.97, -4.05, Forward
1761456769272, 0.55, -2.90, -3.31, Forward
1761456769322, 0.85, -3.83, -2.55, Forward
1761456769368, 1.26, -5.02, -1.36, Forward
1761456769415, 0.81, -5.90, 0.37, Forward
1761456769460, 0.75, -6.69, 2.03, Forward
1761456769526, -0.23, -6.77, 3.60, Forward
1761456769575, -1.19, -7.00, 5.17, Forward
1761456769624, -2.11, -7.04, 6.70, Forward
1761456769672, -3.17, -7.14, 7.68, Forward
1761456769719, -4.47, -7.04, 8.37, Forward
1761456769766, -5.91, -6.59, 8.56, Forward
1761456769814, -7.93, -4.85, 8.38, Forward
1761456769858, -10.83, -3.11, 7.95, Down
1761456769906, -11.53, -2.32, 7.14, Down
1761456769954, -13.96, -0.33, 5.94, Down
1761456770002, -15.56, 1.06, 4.84, Down
1761456770049, -15.75, 3.50, 2.80, Down
1761456770118, -15.69, 5.59, 0.27, Down
1761456770165, -15.47, 8.15, -2.05, Down
1761456770213, -14.99, 10.74, -4.37, Right
1761456770260, -14.71, 12.96, -6.66, Right
1761456770305, -10.85, 5.22, -2.53, Down
1761456770354, -8.94, 6.40, -4.88, Forward
1761456770432, -8.93, 8.22, -7.46, Forward
1761456770478, -7.49, 8.83, -9.66, Forward
1761456770531, -5.91, 9.51, -12.12, Forward
1761456770617, -5.98, 9.62, -13.91, Forward
1761456770664, 0.51, 4.78, -10.97, Forward
1761456770712, 0.20, 5.04, -12.21, Forward
1761456770762, -0.03, 5.20, -13.32, Forward
1761456770809, 6.60, 0.25, -8.53, Forward
1761456770855, 3.71, 8.90, -15.21, Forward
1761456770917, 4.29, 8.08, -15.21, Forward
1761456770965, 7.38, -0.73, -8.49, Forward
1761456771012, 7.81, -1.47, -8.22, Forward
1761456771056, 7.93, -2.25, -7.50, Forward
1761456771100, 8.45, -2.95, -6.67, Forward
1761456771148, 1.95, 1.44, -9.77, Forward
1761456771246, 2.21, 0.49, -8.38, Forward
1761456771304, 2.08, -0.50, -6.97, Forward
1761456771354, -4.24, 3.38, -10.79, Forward
1761456771419, -4.47, 2.22, -8.98, Forward
1761456771467, -5.85, 1.82, -7.44, Forward
1761456771522, -9.85, 9.31, -12.34, Forward
1761456771571, -10.89, 8.73, -10.47, Down
1761456771622, -11.65, 7.85, -8.83, Down
1761456771675, -12.83, 7.13, -6.88, Down
1761456771727, -12.70, 6.33, -4.96, Down
1761456771780, -12.86, 5.41, -3.36, Down
1761456771830, -12.73, 4.76, -1.57, Down
1761456771924, -12.74, 4.06, 0.15, Down
1761456771971, -12.58, 3.57, 1.46, Down
1761456772021, -11.68, 2.76, 2.97, Down
1761456772075, -10.74, 2.30, 4.49, Down
1761456772122, -9.74, 1.71, 5.89, Forward
1761456772168, -8.78, 1.04, 7.34, Forward
1761456772213, -7.68, 0.07, 8.47, Forward
1761456772263, -7.55, -1.01, 9.48, Forward
1761456772311, -7.32, -1.88, 10.47, Forward
1761456772358, -6.88, -3.12, 11.15, Forward
1761456772403, -6.86, -4.01, 11.63, Forward
1761456772449, -6.02, -4.65, 12.15, Forward
1761456772542, -5.50, -5.05, 12.13, Forward
1761456772588, -4.79, -5.68, 12.09, Forward
1761456772639, -4.64, -6.30, 11.65, Forward
1761456772713, -4.62, -6.77, 10.96, Forward
1761456772761, -4.61, -6.84, 10.10, Forward
1761456772826, -5.62, -6.49, 8.84, Forward
1761456772878, -7.02, -5.96, 7.51, Forward
1761456772922, -8.06, -5.17, 6.07, Forward
1761456772977, -8.33, -4.25, 4.61, Forward
1761456773030, -10.12, -3.70, 3.09, Down
1761456773083, -12.04, -3.01, 1.86, Down
1761456773135, -12.79, -2.43, 0.26, Down
1761456773186, -13.62, -1.66, -1.03, Down
1761456773236, -12.63, -0.65, -2.31, Down
1761456773289, -6.16, -3.06, -1.21, Forward
1761456773340, -4.43, -2.61, -2.05, Forward
1761456773399, -2.46, -2.32, -2.89, Forward
1761456773447, -1.31, -2.33, -3.59, Forward
1761456773513, -1.90, -2.38, -4.30, Forward
1761456773564, 6.02, -5.70, -6.46, Forward
1761456773627, 7.73, -5.56, -7.22, Forward
1761456773672, 8.41, -5.52, -7.66, Forward
1761456773720, 9.21, -5.35, -8.28, Forward
1761456773770, 8.47, -5.31, -8.79, Forward
1761456773824, 2.44, -2.13, -11.74, Forward
1761456773871, 2.57, -2.25, -12.41, Forward
1761456773917, 2.95, -2.46, -13.04, Forward
1761456773965, 3.28, -2.39, -13.66, Forward
1761456774013, 4.82, -2.16, -14.33, Forward
1761456774062, -1.80, 1.47, -13.42, Forward
1761456774118, -1.92, 1.78, -14.02, Forward
1761456774164, -2.22, 2.10, -14.55, Forward
1761456774215, -2.35, 2.32, -15.01, Forward
1761456774261, -2.61, 2.60, -15.34, Forward
1761456774305, -2.95, 3.02, -15.55, Forward
1761456774351, -3.77, 3.62, -15.81, Forward
1761456774399, -4.57, 4.57, -15.88, Forward
1761456774447, -5.16, 5.53, -15.82, Forward
1761456774495, -5.67, 6.16, -15.75, Forward
1761456774539, -5.63, 6.86, -15.47, Forward
1761456774584, -5.46, 7.24, -15.11, Forward
1761456774632, -5.31, 7.84, -14.59, Forward
1761456774707, -5.20, 8.55, -13.88, Forward
1761456774754, -4.93, 8.85, -13.15, Forward
1761456774821, -4.72, 9.07, -12.19, Forward
1761456774866, -4.27, 8.71, -11.12, Forward
1761456774918, -3.92, 8.29, -10.21, Forward
1761456774966, -3.37, 8.07, -9.40, Forward
1761456775016, -3.02, 7.67, -8.25, Forward
1761456775062, -2.39, 7.18, -7.35, Forward
1761456775107, -1.95, 6.66, -6.32, Forward
1761456775153, -1.76, 6.55, -5.51, Forward
1761456775199, -1.40, 6.26, -4.92, Forward
1761456775245, -1.35, 6.09, -4.20, Forward
1761456775323, -1.05, 6.01, -3.51, Forward
1761456775371, -0.78, 6.15, -2.89, Forward
1761456775418, -0.70, 5.92, -1.99, Forward
1761456775507, -0.58, 5.73, -1.04, Forward
1761456775552, -0.26, 5.47, -0.21, Forward
1761456775620, -0.41, 4.93, 0.88, Forward
1761456775666, -0.47, 4.08, 2.03, Forward
1761456775716, -0.24, 2.88, 3.13, Forward
1761456775763, -0.47, 1.86, 4.11, Forward
1761456775814, -0.43, 1.51, 4.79, Forward
1761456775861, -0.59, 0.91, 5.42, Forward
1761456775904, -0.90, 0.62, 6.02, Forward
1761456775950, -1.09, 0.48, 6.26, Forward
1761456775995, -1.38, -0.19, 6.50, Forward
1761456776042, -1.88, 0.81, 5.96, Forward
1761456776117, -2.31, 1.83, 5.21, Forward
1761456776163, -2.98, 2.69, 4.56, Forward
1761456776207, -3.83, 3.56, 3.87, Forward
1761456776253, -3.35, 4.46, 3.13, Forward
1761456776299, -3.16, 4.97, 2.38, Forward
1761456776348, -2.87, 5.52, 1.59, Forward
1761456776395, -2.01, 5.95, 0.70, Forward
1761456776441, -1.36, 6.22, -0.19, Forward
1761456776484, -0.93, 6.71, -1.13, Forward
1761456776533, -0.83, 5.91, -1.57, Forward
1761456776581, -0.99, 5.44, -2.08, Forward
1761456776629, -0.76, 5.52, -2.89, Forward
1761456776708, -0.92, 5.47, -3.71, Forward
1761456776752, -2.40, 5.35, -4.34, Forward
1761456776824, -3.21, 5.20, -5.02, Forward
1761456776868, -4.39, 5.01, -5.67, Forward
1761456776914, -6.55, 4.89, -6.14, Forward
1761456776961, -6.98, 5.09, -6.83, Forward
1761456777014, -6.20, 4.90, -7.55, Forward
1761456777062, -5.25, 4.74, -8.23, Forward
1761456777107, -4.07, 4.44, -8.85, Forward
1761456777151, -3.68, 4.31, -9.35, Forward
1761456777197, -2.96, 4.50, -9.98, Forward
1761456777243, -1.87, 4.57, -10.55, Forward
1761456777318, -1.52, 4.66, -10.98, Forward
1761456777364, -1.40, 4.26, -12.02, Forward
1761456777408, -0.56, 4.63, -12.63, Forward
1761456777453, -1.05, 4.53, -12.88, Forward
1761456777498, -2.40, 4.89, -13.18, Forward
1761456777546, -3.52, 5.32, -13.42, Forward
1761456777590, -4.37, 5.73, -13.59, Forward
1761456777637, -4.17, 5.92, -13.67, Forward
1761456777684, -3.86, 5.58, -13.52, Forward
1761456777736, -3.81, 5.26, -13.23, Forward
1761456777786, -3.55, 4.83, -12.94, Forward
1761456777837, -2.72, 5.35, -12.07, Forward
1761456777907, -2.73, 5.15, -11.46, Forward
1761456777953, -2.73, 5.03, -10.91, Forward
1761456778019, -2.65, 5.09, -10.12, Forward
1761456778067, -2.37, 4.99, -9.38, Forward
1761456778114, -2.23, 4.75, -8.62, Forward
1761456778163, -2.80, 4.81, -7.84, Forward
1761456778217, -3.26, 4.85, -6.97, Forward
1761456778266, -3.37, 5.04, -6.36, Forward
1761456778316, -3.42, 5.30, -5.72, Forward
1761456778369, -3.90, 5.44, -5.08, Forward
1761456778419, -2.79, 5.33, -4.47, Forward
1761456778520, -2.62, 5.45, -3.82, Forward
1761456778565, -2.59, 5.17, -3.21, Forward
1761456778615, -2.70, 4.97, -2.54, Forward
1761456778664, -2.93, 5.00, -1.88, Forward
1761456778715, -3.21, 4.73, -1.12, Forward
1761456778764, -3.35, 4.63, -0.50, Forward
1761456778809, -3.56, 4.31, 0.27, Forward
1761456778853, -3.98, 3.95, 1.07, Forward
1761456778899, -4.21, 3.50, 1.80, Forward
1761456778947, -4.50, 3.89, 2.26, Forward
1761456779014, -4.21, 4.16, 2.87, Forward
1761456779064, -3.76, 4.42, 3.40, Forward
1761456779111, -3.40, 4.72, 3.97, Forward
1761456779159, -3.05, 4.81, 4.46, Forward
1761456779209, -2.52, 4.89, 4.82, Forward
1761456779266, -2.35, 5.19, 5.14, Forward
1761456779318, -2.42, 5.24, 5.53, Forward
1761456779369, -2.46, 5.27, 5.96, Forward
1761456779417, -1.89, 5.25, 6.41, Forward
1761456779509, -2.28, 4.86, 6.73, Forward
1761456779551, -2.58, 4.67, 6.83, Forward
1761456779608, -2.73, 4.84, 6.74, Forward
1761456779652, -2.74, 5.07, 6.62, Forward
1761456779699, -2.67, 5.39, 6.50, Forward
1761456779750, -2.53, 5.61, 6.21, Forward
1761456779812, -2.61, 5.69, 5.82, Forward
1761456779861, -2.75, 6.20, 5.24, Forward
1761456779908, -2.83, 6.84, 4.60, Forward
1761456779953, -2.53, 7.27, 3.88, Forward
1761456780003, -2.87, 7.51, 3.34, Forward
1761456780056, -2.29, 7.81, 2.65, Forward
1761456780102, -2.21, 7.72, 2.15, Forward
1761456780151, -3.78, 7.63, 1.65, Forward
1761456780201, -4.73, 6.83, 1.52, Forward
1761456780249, -5.60, 7.04, 0.88, Forward
1761456780297, -9.89, 5.38, 18.49, Forward
1761456780344, -10.33, 5.59, 17.98, Down
1761456780387, -10.08, 5.52, 17.35, Down
1761456780434, -11.58, 5.78, 16.87, Down
1761456780517, -12.44, 5.75, 16.29, Down
1761456780562, -14.19, 5.71, 15.88, Down
1761456780609, -15.95, 5.90, 15.40, Down
1761456780653, -16.01, 5.55, 15.00, Down
1761456780713, -16.03, 5.84, 14.16, Down
1761456780761, -16.12, 5.63, 13.80, Down
1761456780807, -11.90, 6.97, -4.77, Down
1761456780851, -11.32, 6.60, -5.28, Down
1761456780899, -11.33, 6.42, -5.68, Down
1761456780947, -10.94, 6.09, -6.17, Down
1761456781015, -10.30, 5.76, -6.51, Down
1761456781062, -9.46, 5.37, -6.90, Forward
1761456781109, -8.46, 4.76, -7.22, Forward
1761456781156, -7.98, 4.86, -7.64, Forward
1761456781203, -8.15, 4.96, -7.93, Forward
1761456781250, -8.63, 5.16, -8.08, Forward
1761456781298, -9.44, 5.77, -8.12, Forward
1761456781347, -10.55, 5.94, -7.89, Down
1761456781398, -11.63, 6.26, -7.68, Down
1761456781448, -12.24, 6.63, -7.31, Down
1761456781497, -13.18, 7.20, -6.92, Down
1761456781546, -14.13, 7.65, -6.50, Down
1761456781594, -14.61, 8.20, -5.99, Down
1761456781636, -15.29, 8.71, -5.21, Down
1761456781718, -15.91, 9.89, -4.53, Down
1761456781767, -8.74, 9.04, -6.03, Forward
1761456781819, -8.33, 8.16, -4.59, Forward
1761456781869, -8.90, 8.69, -3.88, Forward
1761456781918, -9.13, 8.95, -3.03, Forward
1761456781966, -8.89, 9.16, -2.28, Forward
1761456782014, -8.80, 9.81, -1.60, Forward
1761456782064, -8.79, 10.24, -0.85, Right
1761456782116, -9.17, 10.69, -0.21, Right
1761456782166, -9.18, 10.99, 0.11, Right
1761456782220, -9.19, 10.86, 0.33, Right
1761456782269, -16.55, 12.54, 2.67, Right
1761456782317, -17.41, 13.97, 2.09, Right
1761456782366, -16.75, 14.50, 1.86, Right
1761456782413, -16.38, 15.06, 1.44, Right
1761456782520, -17.10, 14.71, 1.26, Right
1761456782566, -17.64, 14.12, 1.02, Right
1761456782617, -18.19, 13.77, 0.71, Right
1761456782664, -19.63, 12.46, 0.66, Right
1761456782714, -21.54, 11.10, 0.50, Right
1761456782762, -23.48, 9.57, 0.60, Down
1761456782806, -25.95, 7.69, 0.66, Down
1761456782852, -27.87, 6.01, 0.57, Down
1761456782897, -30.20, 4.02, 0.76, Down
1761456782947, -32.55, 2.45, 0.76, Down
1761456783014, -37.88, 2.69, 18.61, Down
1761456783062, -42.68, 2.47, 0.66, Down
1761456783108, -44.01, 1.79, 0.35, Down
1761456783152, -44.52, 1.80, -0.20, Down
1761456783199, -44.31, 1.85, -0.61, Down
1761456783243, -43.92, 2.36, -1.54, Down
1761456783289, -42.89, 2.85, -2.21, Down
1761456783339, -42.16, 2.62, -2.79, Down
1761456783383, -41.31, 2.84, -3.45, Down
1761456783429, -40.33, 2.39, -3.80, Down
1761456783478, -35.59, 1.19, -22.37, Down
1761456783524, -31.45, 0.30, -5.07, Down
1761456783572, -30.72, 0.10, -5.33, Down
1761456783618, -29.97, 0.31, -5.65, Down
1761456783718, -29.30, 0.16, -5.81, Down
1761456783764, -28.72, -0.38, -5.61, Down
1761456783813, -28.44, -0.50, -5.65, Down
1761456783861, -28.45, 0.52, -5.58, Down
1761456787728, -26.33, 2.21, -5.09, Down
1761456787773, -24.50, 4.47, -4.69, Down
1761456787817, -23.28, 6.42, -4.15, Down
1761456787863, -22.24, 8.39, -3.55, Down
1761456787914, -20.80, 10.33, -3.04, Right
1761456787962, -19.39, 12.12, -2.57, Right
1761456788010, -17.71, 14.62, -2.42, Right
1761456788060, -16.18, 17.22, -2.31, Right
1761456788105, -14.46, 19.62, -2.29, Right
1761456788213, -12.05, 21.71, -2.53, Right
1761456788257, -12.10, 22.57, -3.22, Right
1761456788302, -11.96, 23.43, -3.90, Right
1761456788349, -11.24, 24.38, -4.56, Right
1761456788395, -10.01, 25.18, -5.28, Right
1761456788443, -2.98, 23.37, -1.17, Right
1761456788502, 0.99, 27.92, 16.40, Right
1761456788549, 7.88, 22.50, 21.07, Right
1761456788595, 5.65, 25.00, 4.46, Right
1761456788642, 12.49, 19.38, 8.39, Right
1761456788714, 18.81, 13.59, 13.22, Right
1761456788760, 21.72, 4.03, 18.56, Up
1761456788807, 19.01, 7.70, 2.75, Up
1761456788850, 21.38, 8.54, 0.69, Up
1761456788939, 17.98, 12.11, -15.36, Right
1761456788997, 13.47, 15.57, -22.08, Right
1761456789056, 7.20, 15.57, -56.20, Right
1761456789154, 3.54, 11.64, -55.75, Right
1761456789205, 3.44, 13.19, -55.67, Right
1761456789249, -0.03, 8.94, -57.98, Forward
1761456789341, -3.50, 4.96, -58.04, Forward
1761456789416, 0.29, 8.79, -59.35, Forward
1761456789463, 9.61, -0.66, -37.29, Forward
1761456789559, 2.46, -4.98, -16.95, Forward
1761456789603, 1.83, -3.92, -16.01, Forward
1761456789704, -3.02, -0.76, -29.75, Forward
1761456789752, -5.63, -9.78, 3.47, Forward
1761456789800, -14.01, -5.68, 14.99, Down
1761456789847, -16.88, -14.71, 48.52, Left
1761456789939, -22.56, -1.74, 30.40, Down
1761456790006, -24.56, 8.44, 24.72, Down
1761456790059, -30.23, 14.74, 19.85, Right
1761456790102, -36.18, 20.65, 13.05, Right
1761456790196, -30.53, 23.78, -5.53, Right
1761456790244, -29.76, 20.25, -6.77, Right
1761456790296, -29.77, 17.08, -7.49, Right
1761456790346, -23.66, 21.69, -24.89, Right
1761456790397, -17.59, 26.52, -41.96, Right
1761456790444, -11.17, 30.69, -59.14, Right
1761456790506, -7.31, 26.16, -42.37, Right
1761456790552, -7.21, 23.82, -40.98, Right
1761456790601, -7.23, 21.49, -39.55, Right
1761456790647, -7.02, 19.25, -38.19, Right
1761456790694, -6.90, 17.40, -37.11, Right
1761456790742, -3.77, 14.08, -19.79, Right
1761456790807, -1.06, 11.32, -2.54, Right
1761456790856, -2.01, 9.82, -1.52, Forward
1761456790902, -2.72, 8.49, -0.61, Forward
1761456790949, -3.77, 7.79, 0.11, Forward
1761456791001, -5.01, 7.75, 0.45, Forward
1761456791056, -5.84, 8.59, 0.71, Forward
1761456791113, -5.28, 10.76, 0.32, Right
1761456791160, -5.11, 12.93, -0.15, Right
1761456791206, -8.65, 17.09, -16.36, Right
1761456791436, -12.65, 19.43, -32.76, Right
1761456791481, -18.06, 15.21, -15.60, Right
1761456791529, -23.26, 11.15, 1.48, Right
1761456791603, -20.61, 15.43, -1.38, Right
1761456791648, -17.77, 19.45, -4.17, Right
1761456791694, -23.69, 14.96, 12.82, Right
1761456791746, -24.19, 13.35, 11.98, Right
1761456791795, -25.77, 10.36, 12.23, Right
1761456791847, -24.42, 12.74, 10.22, Right
1761456791913, -15.38, 8.02, 25.92, Down
1761456791961, -15.14, 11.84, 27.12, Right
1761456792008, -12.86, 21.70, -5.39, Right
1761456792104, -8.31, 21.98, -20.22, Right
1761456792152, -15.13, 20.25, -33.02, Right
1761456792204, -11.36, 15.44, -24.38, Right
1761456792255, -9.63, 21.06, -57.08, Right
1761456792305, -13.15, 27.62, -70.83, Right
1761456792352, -18.53, 24.36, -52.69, Right
1761456792407, -18.36, 24.24, -52.51, Right
1761456792458, -21.95, 29.46, -54.71, Right
1761456792504, -24.73, 18.84, -22.99, Right
1761456792604, -24.99, 18.99, -22.75, Right
1761456792694, -27.14, 28.86, -42.47, Right
1761456792742, -28.49, 21.40, -10.91, Right
1761456792789, -36.26, 21.37, -16.48, Right
1761456792840, -35.36, 26.00, -15.93, Right
1761456792944, -34.82, 25.95, -17.21, Right
1761456792991, -26.41, 34.58, -37.81, Right
1761456793036, -34.31, 26.54, -17.91, Right
1761456793086, -41.40, 23.94, -31.15, Right
1761456793131, -40.99, 24.66, -30.68, Right
1761456793209, -39.66, 24.36, -31.76, Right
1761456793254, -36.75, 17.64, -14.16, Right
1761456793305, -27.97, 26.77, -33.01, Right
1761456793354, -23.83, 31.32, -36.11, Right
1761456793404, -17.85, 29.37, -23.70, Right
1761456793453, -12.22, 27.55, -10.41, Right
1761456793519, -8.46, 19.04, -5.57, Right
1761456793571, -3.17, 22.01, -23.07, Right
1761456793707, -1.69, 25.74, -23.30, Right
1761456793757, -1.34, 25.78, -23.59, Right
1761456793806, -2.11, 26.14, -23.17, Right
1761456793912, -5.22, 32.83, -38.78, Right
1761456793960, -12.81, 31.28, -51.69, Right
1761456794009, -9.03, 26.52, -47.47, Right
1761456794058, -17.53, 18.33, -27.46, Right
1761456794103, -23.33, 20.08, -40.10, Right
1761456794155, -33.27, 29.60, -57.53, Right
1761456794203, -36.28, 35.96, -73.20, Right
1761456794258, -27.13, 29.84, -52.88, Right
1761456794308, -14.87, 30.02, -67.58, Right
1761456794358, -14.93, 29.64, -67.38, Right
1761456794409, -14.73, 29.18, -67.63, Right
1761456794456, -3.87, 26.04, -47.56, Right
1761456794503, -3.48, 22.97, -44.02, Right
1761456794551, 8.97, 23.22, -58.13, Right
1761456794598, 12.17, 16.78, -42.99, Right
1761456794646, 17.90, 7.69, -25.58, Up
1761456794696, 23.71, 6.07, -12.68, Up
1761456794745, 23.90, 2.82, -13.42, Up
1761456794808, 24.03, 2.96, -10.17, Up
1761456794863, 33.75, -6.40, 10.04, Up
1761456795004, 34.86, -6.59, 8.79, Up
1761456795053, 31.16, -2.47, 1.68, Up
1761456795104, 21.53, 6.96, -19.50, Up
1761456795148, 17.51, 14.57, -25.40, Right
1761456795197, 24.29, 11.43, -22.67, Right
1761456795249, 21.69, 14.12, -25.71, Right
1761456795316, 25.84, 6.40, -16.55, Up
1761456795365, 21.59, 13.87, -22.59, Right
1761456795415, 21.48, 13.93, -21.35, Right
1761456795496, 21.47, 13.82, -23.49, Right
1761456795548, 30.06, 4.67, -3.25, Up
1761456795600, 33.90, -2.73, 2.35, Up
1761456795651, 43.52, -12.14, 23.09, Left
1761456795700, 45.99, -10.00, 36.65, Up
1761456795808, 35.79, -0.38, 18.20, Up
1761456795857, 31.86, 1.98, 2.57, Up
1761456795903, 31.67, 1.87, -0.25, Up
1761456796004, 35.84, -5.68, 4.22, Up
1761456796052, 23.19, -6.07, 13.90, Up
1761456796144, 11.69, 3.74, -3.34, Up
1761456796194, -0.71, 3.91, 10.14, Forward
1761456796241, -11.13, 13.78, -8.04, Right
1761456796296, -21.51, 17.46, -13.08, Right
1761456796344, -19.94, 7.78, -18.99, Down
1761456796394, -9.83, -1.80, 0.85, Forward
