Head Tracking Session: phase1_cycle1_1761458620691
Start Time: 2025-10-26T02:03:40.696245
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761458633156, -15.20, 1.41, 65.94, Down
1761458633277, -11.43, 5.19, 49.32, Down
1761458633322, -7.54, 8.44, 32.70, Forward
1761458633405, -4.64, 12.21, 15.39, Right
1761458633450, -1.68, 15.57, -1.77, Right
1761458633499, -1.08, 15.89, -2.17, Right
1761458633550, -0.33, 16.08, -2.57, Right
1761458633680, 0.18, 15.61, -2.89, Right
1761458633729, 0.71, 15.47, -3.27, Right
1761458633805, 1.27, 15.02, -3.64, Right
1761458633851, 1.58, 15.17, -3.98, Right
1761458633899, 1.72, 14.80, -4.12, Right
1761458633948, 1.88, 14.57, -4.30, Right
1761458634079, 2.13, 14.40, -4.34, Right
1761458634128, 2.55, 14.28, -4.41, Right
1761458634205, 2.91, 14.42, -4.55, Right
1761458634252, 3.14, 14.52, -4.64, Right
1761458634301, 3.36, 14.28, -4.59, Right
1761458634349, 3.51, 13.89, -4.57, Right
1761458634480, 3.61, 13.90, -4.63, Right
1761458634526, 3.74, 13.89, -4.67, Right
1761458634605, 3.73, 13.63, -4.68, Right
1761458634651, 3.84, 13.60, -4.74, Right
1761458634698, 3.71, 12.99, -4.69, Right
1761458634747, 3.49, 12.68, -4.75, Right
1761458634879, 3.32, 12.30, -4.72, Right
1761458634923, 3.27, 12.10, -4.69, Right
1761458634969, 3.22, 12.22, -4.77, Right
1761458635016, 3.35, 12.11, -4.71, Right
1761458635069, 3.55, 11.99, -4.66, Right
1761458635120, 3.82, 12.17, -4.64, Right
1761458635168, 4.01, 12.34, -4.63, Right
1761458635216, 4.03, 12.06, -4.55, Right
1761458635267, 4.07, 11.81, -4.49, Right
1761458635313, 4.07, 12.02, -4.49, Right
1761458635405, 4.07, 11.80, -4.46, Right
1761458635452, 4.06, 12.01, -4.55, Right
1761458635540, 4.02, 11.92, -4.58, Right
1761458635586, 3.84, 11.99, -4.67, Right
1761458635639, 3.66, 11.92, -4.70, Right
1761458635685, 3.40, 11.55, -4.68, Right
1761458635805, 3.58, 11.51, -4.68, Right
1761458635853, 3.77, 11.86, -4.76, Right
1761458635934, 4.08, 12.34, -4.83, Right
1761458635982, 4.39, 12.87, -4.96, Right
1761458636035, 4.68, 13.87, -5.15, Right
1761458636084, 4.81, 13.98, -5.18, Right
1761458636205, 4.89, 13.99, -5.23, Right
1761458636251, 4.91, 13.84, -5.24, Right
1761458636335, 5.13, 13.94, -5.27, Right
1761458636383, 5.43, 14.08, -5.36, Right
1761458636432, 5.42, 14.25, -5.46, Right
1761458636481, 5.57, 14.93, -5.68, Right
1761458636605, 5.45, 15.11, -5.84, Right
1761458636652, 5.36, 14.50, -5.81, Right
1761458636734, 5.31, 14.55, -5.95, Right
1761458636781, 5.49, 14.85, -6.06, Right
1761458636832, 5.82, 15.79, -6.31, Right
1761458636884, 6.12, 16.40, -6.42, Right
1761458637005, 6.18, 16.34, -6.47, Right
1761458637064, 6.19, 16.29, -6.49, Right
1761458637143, 6.26, 17.38, -6.86, Right
1761458637190, 6.32, 18.09, -7.13, Right
1761458637238, 6.55, 19.03, -7.40, Right
1761458637286, 6.68, 19.01, -7.42, Right
1761458637406, 6.82, 19.12, -7.43, Right
1761458637451, 6.99, 19.93, -7.66, Right
1761458637533, 6.89, 19.66, -7.56, Right
1761458637579, 6.89, 19.44, -7.54, Right
1761458637627, 6.94, 19.62, -7.55, Right
1761458637673, 6.84, 19.92, -7.62, Right
1761458637807, 6.61, 18.71, -7.35, Right
1761458637851, 6.23, 17.25, -7.01, Right
1761458637934, 6.11, 16.66, -6.85, Right
1761458637981, 6.19, 17.10, -6.95, Right
1761458638031, 6.22, 16.59, -6.86, Right
1761458638082, 5.98, 15.50, -6.59, Right
1761458638204, 5.81, 14.64, -6.45, Right
1761458638253, 5.58, 14.33, -6.41, Right
1761458638334, 5.36, 13.90, -6.35, Right
1761458638383, 5.22, 13.15, -6.19, Right
1761458638432, 5.20, 12.87, -6.09, Right
1761458638480, 5.41, 13.38, -6.16, Right
1761458638604, 5.25, 12.54, -5.96, Right
1761458638651, 4.96, 12.08, -5.85, Right
1761458638736, 4.64, 11.77, -5.76, Right
1761458638786, 4.36, 11.53, -5.70, Right
1761458638837, 4.21, 11.86, -5.79, Right
1761458638882, 4.22, 11.78, -5.78, Right
1761458639005, 4.43, 12.61, -5.96, Right
1761458639068, 4.76, 13.58, -6.18, Right
1761458639134, 4.85, 13.82, -6.19, Right
1761458639183, 4.72, 13.08, -6.00, Right
1761458639228, 4.69, 13.00, -5.99, Right
1761458639273, 4.61, 13.21, -6.06, Right
1761458639407, 4.79, 13.53, -6.15, Right
1761458639451, 5.12, 13.98, -6.23, Right
1761458639533, 5.31, 13.92, -6.18, Right
1761458639580, 5.31, 13.93, -6.19, Right
1761458639631, 5.16, 13.15, -6.03, Right
1761458639681, 4.95, 13.06, -6.03, Right
1761458639809, 5.01, 13.45, -6.14, Right
1761458639856, 5.26, 14.16, -6.29, Right
1761458639933, 5.39, 14.38, -6.33, Right
1761458639983, 5.60, 14.47, -6.31, Right
1761458640039, 5.56, 14.10, -6.20, Right
1761458640083, 5.43, 14.15, -6.23, Right
1761458640204, 5.48, 13.90, -6.20, Right
1761458640252, 5.60, 13.87, -6.17, Right
1761458640334, 5.76, 14.24, -6.23, Right
1761458640381, 6.02, 14.57, -6.27, Right
1761458640431, 6.13, 14.90, -6.34, Right
1761458640483, 5.94, 14.73, -6.30, Right
1761458640604, 5.85, 14.37, -6.22, Right
1761458640651, 5.79, 13.76, -6.08, Right
1761458640732, 5.91, 13.94, -6.11, Right
1761458640779, 6.16, 13.93, -6.10, Right
1761458640826, 6.31, 14.63, -6.24, Right
